년도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액
2024,3,11215740,중곡1동,2542359,1779571000
2024,3,11215750,중곡2동,2555101,1435904000
2024,3,11215760,중곡3동,2390961,883617000
2024,3,11215770,중곡4동,2523958,1362073000
2024,3,11215780,능동,2846023,2269139000
2024,3,11215810,광장동,5284540,1952027000
2024,3,11215820,자양1동,2745988,2333888000
2024,3,11215830,자양2동,2999213,1492618000
2024,3,11215840,자양3동,4353416,1895580000
2024,3,11215847,자양4동,2795134,2988065000
2024,3,11215850,구의1동,2683701,1739715000
2024,3,11215860,구의2동,2948328,1644435000
2024,3,11215870,구의3동,4010979,3914675000
2024,3,11230536,용신동,2894254,5214539000
2024,3,11230545,제기동,2792227,3571770000
2024,3,11230560,전농1동,3070695,2272346000
2024,3,11230570,전농2동,3136080,609962000
2024,3,11230600,답십리1동,3538405,1667005000
2024,3,11230610,답십리2동,3049260,1985735000
2024,3,11230650,장안1동,2863708,4247878000
2024,3,11230660,장안2동,2920490,3585087000
2024,3,11230705,청량리동,2860315,1766446000
2024,3,11230710,회기동,3217279,3414065000
2024,3,11230720,휘경1동,2722774,1396953000
2024,3,11230730,휘경2동,3071586,743494000
2024,3,11230740,이문1동,3000929,1274095000
2024,3,11230750,이문2동,3137841,579957000
2024,3,11260520,면목2동,2322173,1221789000
2024,3,11260540,면목4동,2573570,397058000
2024,3,11260550,면목5동,2233073,1030153000
2024,3,11260565,면목본동,2336892,1690009000
2024,3,11260570,면목7동,2655671,1536814000
2024,3,11260575,면목3?8동,2354962,1589703000
2024,3,11260580,상봉1동,2969913,1912736000
2024,3,11260590,상봉2동,2575432,3509408000
2024,3,11260600,중화1동,2518956,596994000
2024,3,11260610,중화2동,2253552,1360514000
2024,3,11260620,묵1동,3120718,1762122000
2024,3,11260630,묵2동,2533867,1364952000
2024,3,11260655,망우본동,2443681,2487502000
2024,3,11260660,망우3동,2231082,586423000
2024,3,11260680,신내1동,2780491,1954785000
2024,3,11260690,신내2동,3060535,1487410000
2024,3,11290525,성북동,3470748,1301583000
2024,3,11290555,삼선동,3057377,2557890000
2024,3,11290575,동선동,2821008,4181479000
2024,3,11290580,돈암1동,3583117,378616000
2024,3,11290590,돈암2동,4297592,315311000
2024,3,11290600,안암동,2896471,1999970000
2024,3,11290610,보문동,3162623,1115325000
2024,3,11290620,정릉1동,3341356,583434000
2024,3,11290630,정릉2동,2934717,1377843000
2024,3,11290640,정릉3동,2482564,641921000
2024,3,11290650,정릉4동,3038165,1319541000
2024,3,11290660,길음1동,4462339,1726167000
2024,3,11290685,길음2동,3736133,2165177000
2024,3,11290705,종암동,3381883,2326813000
2024,3,11290715,월곡1동,3294213,1134682000
2024,3,11290725,월곡2동,3138026,2071548000
2024,3,11290760,장위1동,2231978,576663000
2024,3,11290770,장위2동,2411293,760018000
2024,3,11290780,장위3동,3113825,540456000
2024,3,11290810,석관동,2864182,2181166000
2024,3,11305534,삼양동,2473211,1273174000
2024,3,11305535,미아동,2318870,2008801000
2024,3,11305545,송중동,2555447,3382387000
2024,3,11305555,송천동,2444557,1770806000
2024,3,11305575,삼각산동,3734477,976075000
2024,3,11305595,번1동,2303972,2637519000
2024,3,11305603,번2동,2308539,374148000
2024,3,11305608,번3동,2548326,724580000
2024,3,11305615,수유1동,2220463,1648625000
2024,3,11305625,수유2동,2577008,762910000
2024,3,11305635,수유3동,2205999,4067906000
2024,3,11305645,우이동,2457144,1370946000
2024,3,11305660,인수동,2359990,925687000
2024,3,11320511,창1동,3038009,1313605000
2024,3,11320512,창2동,2551630,1213124000
2024,3,11320513,창3동,2229423,485647000
2024,3,11320514,창4동,3547959,1385324000
2024,3,11320515,창5동,3298026,2293003000
2024,3,11320521,도봉1동,2275377,1638156000
2024,3,11320522,도봉2동,2811820,913306000
2024,3,11320660,쌍문1동,2440535,634696000
2024,3,11320670,쌍문2동,2430154,1677045000
2024,3,11320680,쌍문3동,2438072,1084869000
2024,3,11320681,쌍문4동,2968285,685599000
2024,3,11320690,방학1동,2895702,3553490000
2024,3,11320700,방학2동,2099146,852489000
2024,3,11320710,방학3동,2962092,742193000
2024,3,11350560,월계1동,2777397,1836211000
2024,3,11350570,월계2동,2728093,670609000
2024,3,11350580,월계3동,3110675,2620332000
2024,3,11350595,공릉1동,2786137,4766982000
2024,3,11350600,공릉2동,3394877,2729518000
2024,3,11350611,하계1동,3611061,2540804000
2024,3,11350612,하계2동,3625940,250342000
2024,3,11350619,중계본동,4197248,2419795000
2024,3,11350621,중계1동,4623227,1758006000
2024,3,11350624,중계4동,3196660,2213852000
2024,3,11350625,중계2?3동,2936682,3226738000
2024,3,11350630,상계1동,3030316,3404075000
2024,3,11350640,상계2동,3122902,7151041000
2024,3,11350665,상계3?4동,2644186,560186000
2024,3,11350670,상계5동,2481440,921525000
2024,3,11350695,상계6?7동,3152836,5345554000
2024,3,11350700,상계8동,3153561,611719000
2024,3,11350710,상계9동,2955988,697739000
2024,3,11350720,상계10동,3132098,387572000
2024,3,11380510,녹번동,3055864,2055172000
2024,3,11380520,불광1동,3182963,2676713000
2024,3,11380530,불광2동,2396457,1674805000
2024,3,11380551,갈현1동,2481200,2046288000
2024,3,11380552,갈현2동,2539257,2327405000
2024,3,11380560,구산동,2602334,972504000
2024,3,11380570,대조동,2535013,2983289000
2024,3,11380580,응암1동,2726133,2313367000
2024,3,11380590,응암2동,3510245,692196000
2024,3,11380600,응암3동,2360910,2880690000
2024,3,11380625,역촌동,2521877,2571752000
2024,3,11380631,신사1동,2637581,1687367000
2024,3,11380632,신사2동,2635300,552245000
2024,3,11380640,증산동,2838450,888937000
2024,3,11380650,수색동,3253972,329107000
2024,3,11380690,진관동,4070863,6320996000
2024,3,11410520,천연동,4197718,908055000
2024,3,11410555,북아현동,4172659,849043000
2024,3,11410565,충현동,3210231,1615539000
2024,3,11410585,신촌동,3331768,11446673000
2024,3,11410615,연희동,3383749,21232362000
2024,3,11410620,홍제1동,3459117,1350492000
2024,3,11410640,홍제3동,2807766,1473953000
2024,3,11410655,홍제2동,3664523,636318000
2024,3,11410660,홍은1동,3093859,508826000
2024,3,11410685,홍은2동,2874442,1251174000
2024,3,11410690,남가좌1동,4622839,1104985000
2024,3,11410700,남가좌2동,3237719,1807296000
2024,3,11410710,북가좌1동,4005416,715413000
2024,3,11410720,북가좌2동,2590646,1428552000
2024,3,11440555,아현동,5237419,407263797000
2024,3,11440565,공덕동,4047702,2142461000
2024,3,11440585,도화동,4217433,3265079000
2024,3,11440590,용강동,4787212,2839636000
2024,3,11440600,대흥동,3421062,2159287000
2024,3,11440610,염리동,4051438,18478752000
2024,3,11440630,신수동,4157605,1060505000
2024,3,11440655,서강동,4339738,2195081000
2024,3,11440660,서교동,3212258,22266774000
2024,3,11440680,합정동,3195027,3655836000
2024,3,11440690,망원1동,2802536,2655615000
2024,3,11440700,망원2동,2912810,1336101000
2024,3,11440710,연남동,2980162,3072853000
2024,3,11440720,성산1동,2814646,1420208000
2024,3,11440730,성산2동,3521472,2979997000
2024,3,11440740,상암동,4158486,5184764000
2024,3,11470510,목1동,5667672,9767075000
2024,3,11470520,목2동,3244963,1906763000
2024,3,11470530,목3동,3101712,2301320000
2024,3,11470540,목4동,3426858,1913096000
2024,3,11470550,목5동,5987821,4854471000
2024,3,11470560,신월1동,2227154,1360059000
2024,3,11470570,신월2동,2727225,1037696000
2024,3,11470580,신월3동,2152244,958701000
2024,3,11470590,신월4동,2639083,1139658000
2024,3,11470600,신월5동,2615553,1262760000
2024,3,11470610,신월6동,2857257,1057112000
2024,3,11470611,신월7동,2343943,745530000
2024,3,11470620,신정1동,5046256,1639612000
2024,3,11470630,신정2동,4725315,1555460000
2024,3,11470640,신정3동,3158844,1934541000
2024,3,11470650,신정4동,2609700,3655108000
2024,3,11470670,신정6동,5384412,1170831000
2024,3,11470680,신정7동,4094404,1753045000
2024,3,11500510,염창동,4127504,2303118000
2024,3,11500520,등촌1동,3322838,1958801000
2024,3,11500530,등촌2동,3352636,925958000
2024,3,11500535,등촌3동,3403390,3297528000
2024,3,11500540,화곡1동,2485455,4112934000
2024,3,11500550,화곡2동,2385531,665333000
2024,3,11500560,화곡3동,3132782,1700885000
2024,3,11500570,화곡4동,2423768,1650288000
2024,3,11500590,화곡본동,2398795,2255629000
2024,3,11500591,화곡6동,3040513,2878512000
2024,3,11500593,화곡8동,2473381,1654006000
2024,3,11500603,가양1동,3560388,41380462000
2024,3,11500604,가양2동,3065320,1233270000
2024,3,11500605,가양3동,3047051,201394000
2024,3,11500611,발산1동,3192517,9035210000
2024,3,11500615,우장산동,4135674,2924634000
2024,3,11500620,공항동,2896818,2984567000
2024,3,11500630,방화1동,3407916,2655339000
2024,3,11500640,방화2동,2708397,3480208000
2024,3,11500641,방화3동,3044446,644666000
2024,3,11530510,신도림동,4380318,4300462000
2024,3,11530520,구로1동,3368067,680511000
2024,3,11530530,구로2동,2453690,4952929000
2024,3,11530540,구로3동,2888444,586218569000
2024,3,11530550,구로4동,2617060,1938932000
2024,3,11530560,구로5동,3213284,6886203000
2024,3,11530595,가리봉동,2336331,490240000
2024,3,11530720,고척1동,2972418,2337431000
2024,3,11530730,고척2동,2882639,1157344000
2024,3,11530740,개봉1동,2805757,1772583000
2024,3,11530750,개봉2동,3068971,1260611000
2024,3,11530760,개봉3동,2512790,1088925000
2024,3,11530770,오류1동,2574851,1528537000
2024,3,11530780,오류2동,2781178,1504343000
2024,3,11530790,수궁동,2682295,997016000
2024,3,11530800,항동,3007261,455944000
2024,3,11545510,가산동,2567594,13151059000
2024,3,11545610,독산1동,3000453,3606783000
2024,3,11545620,독산2동,2251577,1026911000
2024,3,11545630,독산3동,2386851,1656818000
2024,3,11545640,독산4동,2255044,734140000
2024,3,11545670,시흥1동,2757307,3701489000
2024,3,11545680,시흥2동,3181421,277535000
2024,3,11545690,시흥3동,2516251,583664000
2024,3,11545700,시흥4동,2405620,479165000
2024,3,11545710,시흥5동,2375052,665777000
2024,3,11560515,영등포본동,3286751,1537429000
2024,3,11560535,영등포동,3570107,10423839000
2024,3,11560540,여의동,5590853,53362734000
2024,3,11560550,당산1동,3536432,2256408000
2024,3,11560560,당산2동,4130932,3351525000
2024,3,11560585,도림동,3031484,976988000
2024,3,11560605,문래동,4019445,4241297000
2024,3,11560610,양평1동,3508250,1468268000
2024,3,11560620,양평2동,3672088,4928091000
2024,3,11560630,신길1동,2780044,1550696000
2024,3,11560650,신길3동,3085442,1237298000
2024,3,11560660,신길4동,2717791,361098000
2024,3,11560670,신길5동,2656511,693645000
2024,3,11560680,신길6동,2954616,1877825000
2024,3,11560690,신길7동,3616070,1267859000
2024,3,11560700,대림1동,2582442,1874488000
2024,3,11560710,대림2동,2686240,1511671000
2024,3,11560720,대림3동,2907933,3224929000
2024,3,11590510,노량진1동,3583099,2438626000
2024,3,11590520,노량진2동,2420761,1485047000
2024,3,11590530,상도1동,3875896,2623921000
2024,3,11590540,상도2동,3826699,1643151000
2024,3,11590550,상도3동,2575897,1722755000
2024,3,11590560,상도4동,2563258,778597000
2024,3,11590605,흑석동,4224946,3549239000
2024,3,11590620,사당1동,2855173,3226531000
2024,3,11590630,사당2동,3884988,3193051000
2024,3,11590640,사당3동,3890035,1075002000
2024,3,11590650,사당4동,2844168,804109000
2024,3,11590651,사당5동,3047661,338948000
2024,3,11590660,대방동,3524765,2413586000
2024,3,11590670,신대방1동,3845094,1004549000
2024,3,11590680,신대방2동,3340157,38648098000
2024,3,11620525,보라매동,2529995,5054311000
2024,3,11620545,청림동,3682775,488544000
2024,3,11620565,성현동,3455108,554716000
2024,3,11620575,행운동,2889475,2227003000
2024,3,11620585,낙성대동,3225725,3279178000
2024,3,11620595,청룡동,2768161,3347349000
2024,3,11620605,은천동,3063077,2359406000
2024,3,11620615,중앙동,2633493,2170279000
2024,3,11620625,인헌동,2783693,2108223000
2024,3,11620630,남현동,3234026,2222393000
2024,3,11620645,서원동,2412001,4790313000
2024,3,11620655,신원동,2403237,714208000
2024,3,11620665,서림동,2530625,853228000
2024,3,11620685,신사동,2430662,1421536000
2024,3,11620695,신림동,2434279,3270975000
2024,3,11620715,난향동,3262195,283392000
2024,3,11620725,조원동,2523192,2117401000
2024,3,11620735,대학동,2622408,2565461000
2024,3,11620745,삼성동,2593695,671648000
2024,3,11620765,미성동,2676537,1334601000
2024,3,11620775,난곡동,2268676,1027826000
2024,3,11650510,서초1동,4769119,3781886000
2024,3,11650520,서초2동,5196131,66083072000
2024,3,11650530,서초3동,4678950,64157467000
2024,3,11650531,서초4동,6475383,12578499000
2024,3,11650540,잠원동,5458458,3488016000
2024,3,11650550,반포본동,5583021,212747000
2024,3,11650560,반포1동,5338302,3406864000
2024,3,11650570,반포2동,6812331,591390000
2024,3,11650580,반포3동,6140775,1898215000
2024,3,11650581,반포4동,5280483,10598043000
2024,3,11650590,방배본동,4856162,6368143000
2024,3,11650600,방배1동,4069239,2295000000
2024,3,11650610,방배2동,3864301,27736243000
2024,3,11650620,방배3동,4681587,1633158000
2024,3,11650621,방배4동,4557937,2292902000
2024,3,11650651,양재1동,4173236,4144088000
2024,3,11650652,양재2동,3222382,3730908000
2024,3,11650660,내곡동,4047063,922271000
2024,3,11680510,신사동,5099915,13287329000
2024,3,11680521,논현1동,3277066,12736021000
2024,3,11680531,논현2동,3973993,9358270000
2024,3,11680545,압구정동,5808537,15110039000
2024,3,11680565,청담동,5010204,11036199000
2024,3,11680580,삼성1동,5098096,14273597000
2024,3,11680590,삼성2동,5055114,6249893000
2024,3,11680600,대치1동,7421305,5619455000
2024,3,11680610,대치2동,6017362,10098978000
2024,3,11680630,대치4동,4101144,67089581000
2024,3,11680640,역삼1동,3607265,462852749000
2024,3,11680650,역삼2동,5367397,250879915000
2024,3,11680655,도곡1동,5412484,12575577000
2024,3,11680656,도곡2동,6567504,26230394000
2024,3,11680660,개포1동,5336373,127784000
2024,3,11680670,개포2동,5195802,874147000
2024,3,11680690,개포4동,3550527,1344226000
2024,3,11680700,세곡동,3885403,2227007000
2024,3,11680720,일원본동,5444886,1709090000
2024,3,11680730,일원1동,3022931,911907000
2024,3,11680740,일원2동,4553185,475422000
2024,3,11680750,수서동,3847379,43545470000
2024,3,11710510,풍납1동,3011150,509793000
2024,3,11710520,풍납2동,3891704,1897450000
2024,3,11710531,거여1동,2789100,704447000
2024,3,11710532,거여2동,3033238,1289544000
2024,3,11710540,마천1동,2435636,544062000
2024,3,11710550,마천2동,2339431,1397113000
2024,3,11710561,방이1동,3970520,2132125000
2024,3,11710562,방이2동,2928271,65628546000
2024,3,11710566,오륜동,6095160,859468000
2024,3,11710570,오금동,3510674,2551240000
2024,3,11710580,송파1동,3129216,3524137000
2024,3,11710590,송파2동,4370970,1111887000
2024,3,11710600,석촌동,2927911,4004446000
2024,3,11710610,삼전동,2779980,2719116000
2024,3,11710620,가락본동,3521561,3594372000
2024,3,11710631,가락1동,4973588,1891152000
2024,3,11710632,가락2동,3910198,2265206000
2024,3,11710641,문정1동,3568357,1260349000
2024,3,11710642,문정2동,4425648,8333338000
2024,3,11710646,장지동,3263464,1346574000
2024,3,11710647,위례동,4202887,1681617000
2024,3,11710650,잠실본동,3079387,6836019000
2024,3,11710670,잠실2동,6352641,1393739000
2024,3,11710680,잠실3동,5452682,3191546000
2024,3,11710690,잠실4동,6007987,627376000
2024,3,11710710,잠실6동,5237775,14226574000
2024,3,11710720,잠실7동,6014516,178440000
2024,3,11740515,강일동,3073250,1309707000
2024,3,11740520,상일동,3690212,1238996000
2024,3,11740530,명일1동,3540203,2647897000
2024,3,11740540,명일2동,4514278,2631762000
2024,3,11740550,고덕1동,4618641,736663000
2024,3,11740560,고덕2동,2465499,1085562000
2024,3,11740570,암사1동,2852157,2195010000
2024,3,11740580,암사2동,3688535,1089027000
2024,3,11740590,암사3동,4470889,580085000
2024,3,11740600,천호1동,2473111,1198935000
2024,3,11740610,천호2동,2749741,26862798000
2024,3,11740620,천호3동,3165328,2066937000
2024,3,11740640,성내1동,3438376,2323060000
2024,3,11740650,성내2동,2824592,2596454000
2024,3,11740660,성내3동,2897346,2682728000
2024,3,11740685,길동,2840603,5102016000
2024,3,11740690,둔촌1동,3596734,8199000
2024,3,11740700,둔촌2동,3414406,1675521000
2024,4,11110515,청운효자동,3780222,3191673000
2024,4,11110530,사직동,5007768,53239121000
2024,4,11110540,삼청동,3442534,3617541000
2024,4,11110550,부암동,3647449,1791408000
2024,4,11110560,평창동,4504006,2751398000
2024,4,11110570,무악동,5136717,3358936000
2024,4,11110580,교남동,4616890,2602831000
2024,4,11110600,가회동,3479766,3294743000
2024,4,11110615,종로1?2?3?4가동,3245251,112392114000
2024,4,11110630,종로5?6가동,2531450,10558869000
2024,4,11110640,이화동,3024996,8252258000
2024,4,11110650,혜화동,3333112,10842746000
2024,4,11110670,창신1동,2393308,2898740000
2024,4,11110680,창신2동,2112817,1232056000
2024,4,11110690,창신3동,3006052,371770000
2024,4,11110700,숭인1동,2868519,930603000
2024,4,11110710,숭인2동,2607311,2236750000
2024,4,11140520,소공동,5380521,2006097102000
2024,4,11140540,회현동,4442451,537615094000
2024,4,11140550,명동,3733600,120495529000
2024,4,11140570,필동,3033044,5911800000
2024,4,11140580,장충동,2895026,2638729000
2024,4,11140590,광희동,3229604,12129720000
2024,4,11140605,을지로동,3082514,144143085000
2024,4,11140615,신당동,2816850,5823307000
2024,4,11140625,다산동,2679845,3637961000
2024,4,11140635,약수동,3894878,2870911000
2024,4,11140645,청구동,3566241,1452136000
2024,4,11140650,신당5동,3027979,3004837000
2024,4,11140665,동화동,3621349,1736478000
2024,4,11140670,황학동,3247840,4508401000
2024,4,11140680,중림동,4435938,3142897000
2024,4,11170510,후암동,3013677,2338096000
2024,4,11170520,용산2가동,2540319,132012233000
2024,4,11170530,남영동,3183091,49293891000
2024,4,11170555,청파동,2608804,3422874000
2024,4,11170560,원효로1동,4450695,3090599000
2024,4,11170570,원효로2동,3817026,1186219000
2024,4,11170580,효창동,3523201,1056674000
2024,4,11170590,용문동,3568910,1564605000
2024,4,11170625,한강로동,4948344,32261747000
2024,4,11170630,이촌1동,5974291,2941330000
2024,4,11170640,이촌2동,3596083,422969000
2024,4,11170650,이태원1동,3682946,9743308000
2024,4,11170660,이태원2동,3261019,2050942000
2024,4,11170685,한남동,4381088,13257923000
2024,4,11170690,서빙고동,4208562,1665342000
2024,4,11170700,보광동,2545653,1150722000
2024,4,11200520,왕십리2동,3474994,2151724000
2024,4,11200535,왕십리도선동,4015131,8425164000
2024,4,11200540,마장동,3021967,4646986000
2024,4,11200550,사근동,3099614,6154372000
2024,4,11200560,행당1동,3900841,8078247000
2024,4,11200570,행당2동,4408744,1769705000
2024,4,11200580,응봉동,3858472,514553000
2024,4,11200590,금호1가동,4010011,1454147000
2024,4,11200615,금호2?3가동,3751434,2820699000
2024,4,11200620,금호4가동,4442144,3126373000
2024,4,11200645,옥수동,4836487,3853685000
2024,4,11200650,성수1가1동,3870717,3723928000
2024,4,11200660,성수1가2동,3263294,13010669000
2024,4,11200670,성수2가1동,2900762,8226928000
2024,4,11200690,성수2가3동,3358391,16840674000
2024,4,11200720,송정동,2566462,867339000
2024,4,11200790,용답동,2484354,16788317000
2024,4,11215710,화양동,2470026,20428461000
2024,4,11215730,군자동,2604535,6602245000
2024,4,11215740,중곡1동,2542359,5366966000
2024,4,11215750,중곡2동,2555101,4047937000
2024,4,11215760,중곡3동,2390961,2534664000
2024,4,11215770,중곡4동,2523958,3683870000
2024,4,11215780,능동,2846023,6161133000
2024,4,11215810,광장동,5284540,5464894000
2024,4,11215820,자양1동,2745988,6993262000
2024,4,11215830,자양2동,2999213,4013234000
2024,4,11215840,자양3동,4353416,5057553000
2024,4,11215847,자양4동,2795134,8758657000
2024,4,11215850,구의1동,2683701,4857617000
2024,4,11215860,구의2동,2948328,4818482000
2024,4,11215870,구의3동,4010979,10496171000
2024,4,11230536,용신동,2894254,14759538000
2024,4,11230545,제기동,2792227,11133025000
2024,4,11230560,전농1동,3070695,6565190000
2024,4,11230570,전농2동,3136080,1799864000
2024,4,11230600,답십리1동,3538405,4608333000
2024,4,11230610,답십리2동,3049260,5302623000
2024,4,11230650,장안1동,2863708,12170517000
2024,4,11230660,장안2동,2920490,9878931000
2024,4,11230705,청량리동,2860315,4843235000
2024,4,11230710,회기동,3217279,10305196000
2024,4,11230720,휘경1동,2722774,4167572000
2024,4,11230730,휘경2동,3071586,2114766000
2024,4,11230740,이문1동,3000929,3963528000
2024,4,11230750,이문2동,3137841,1425958000
2024,4,11260520,면목2동,2322173,3544747000
2024,4,11260540,면목4동,2573570,1048554000
2024,4,11260550,면목5동,2233073,2726005000
2024,4,11260565,면목본동,2336892,4868175000
2024,4,11260570,면목7동,2655671,4457042000
2024,4,11260575,면목3?8동,2354962,4488050000
2024,4,11260580,상봉1동,2969913,5458037000
2024,4,11260590,상봉2동,2575432,10040386000
2024,4,11260600,중화1동,2518956,1711036000
2024,4,11260610,중화2동,2253552,4049257000
2024,4,11260620,묵1동,3120718,4977886000
2024,4,11260630,묵2동,2533867,3894852000
2024,4,11260655,망우본동,2443681,6918503000
2024,4,11260660,망우3동,2231082,1814009000
2024,4,11260680,신내1동,2780491,5399666000
2024,4,11260690,신내2동,3060535,3813354000
2024,4,11290525,성북동,3470748,3742984000
2024,4,11290555,삼선동,3057377,7283925000
2024,4,11290575,동선동,2821008,12127568000
2024,4,11290580,돈암1동,3583117,1093650000
2024,4,11290590,돈암2동,4297592,892636000
2024,4,11290600,안암동,2896471,6915156000
2024,4,11290610,보문동,3162623,3227135000
2024,4,11290620,정릉1동,3341356,1615336000
2024,4,11290630,정릉2동,2934717,3889652000
2024,4,11290640,정릉3동,2482564,2380335000
2024,4,11290650,정릉4동,3038165,3720002000
2024,4,11290660,길음1동,4462339,4761776000
2024,4,11290685,길음2동,3736133,6283823000
2024,4,11290705,종암동,3381883,6681462000
2024,4,11290715,월곡1동,3294213,2901807000
2024,4,11290725,월곡2동,3138026,5786131000
2024,4,11290760,장위1동,2231978,1646696000
2024,4,11290770,장위2동,2411293,2267996000
2024,4,11290780,장위3동,3113825,1505251000
2024,4,11290810,석관동,2864182,6224044000
2024,4,11305534,삼양동,2473211,3457369000
2024,4,11305535,미아동,2318870,5946751000
2024,4,11305545,송중동,2555447,9253368000
2024,4,11305555,송천동,2444557,4725259000
2024,4,11305575,삼각산동,3734477,2663821000
2024,4,11305595,번1동,2303972,7445228000
2024,4,11305603,번2동,2308539,1050621000
2024,4,11305608,번3동,2548326,1889293000
2024,4,11305615,수유1동,2220463,4719093000
2024,4,11305625,수유2동,2577008,2328919000
2024,4,11305635,수유3동,2205999,11484864000
2024,4,11305645,우이동,2457144,3748101000
2024,4,11305660,인수동,2359990,2622561000
2024,4,11320511,창1동,3038009,3671143000
2024,4,11320512,창2동,2551630,3382767000
2024,4,11320513,창3동,2229423,1391887000
2024,4,11320514,창4동,3547959,3728293000
2024,4,11320515,창5동,3298026,6481386000
2024,4,11320521,도봉1동,2275377,5071965000
2024,4,11320522,도봉2동,2811820,2481360000
2024,4,11320660,쌍문1동,2440535,1868527000
2024,4,11320670,쌍문2동,2430154,4428053000
2024,4,11320680,쌍문3동,2438072,3279088000
2024,4,11320681,쌍문4동,2968285,1697835000
2024,4,11320690,방학1동,2895702,9945051000
2024,4,11320700,방학2동,2099146,2568264000
2024,4,11320710,방학3동,2962092,1854554000
2024,4,11350560,월계1동,2777397,5713825000
2024,4,11350570,월계2동,2728093,1925497000
2024,4,11350580,월계3동,3110675,6801803000
2024,4,11350595,공릉1동,2786137,13905983000
2024,4,11350600,공릉2동,3394877,8432448000
2024,4,11350611,하계1동,3611061,7866316000
2024,4,11350612,하계2동,3625940,703252000
2024,4,11350619,중계본동,4197248,6291360000
2024,4,11350621,중계1동,4623227,4626789000
2024,4,11350624,중계4동,3196660,6601781000
2024,4,11350625,중계2?3동,2936682,10160574000
2024,4,11350630,상계1동,3030316,9261253000
2024,4,11350640,상계2동,3122902,20886850000
2024,4,11350665,상계3?4동,2644186,1490230000
2024,4,11350670,상계5동,2481440,2574218000
2024,4,11350695,상계6?7동,3152836,15039621000
2024,4,11350700,상계8동,3153561,1711533000
2024,4,11350710,상계9동,2955988,1884695000
2024,4,11350720,상계10동,3132098,1098618000
2024,4,11380510,녹번동,3055864,5473865000
2024,4,11380520,불광1동,3182963,7304537000
2024,4,11380530,불광2동,2396457,4699314000
2024,4,11380551,갈현1동,2481200,5644076000
2024,4,11380552,갈현2동,2539257,6414534000
2024,4,11380560,구산동,2602334,2600658000
2024,4,11380570,대조동,2535013,8067469000
2024,4,11380580,응암1동,2726133,6535314000
2024,4,11380590,응암2동,3510245,1842618000
2024,4,11380600,응암3동,2360910,8456118000
2024,4,11380625,역촌동,2521877,6965419000
2024,4,11380631,신사1동,2637581,4523104000
2024,4,11380632,신사2동,2635300,1461521000
2024,4,11380640,증산동,2838450,2365849000
2024,4,11380650,수색동,3253972,876801000
2024,4,11380690,진관동,4070863,18144124000
2024,4,11410520,천연동,4197718,2677809000
2024,4,11410555,북아현동,4172659,2303762000
2024,4,11410565,충현동,3210231,4297641000
2024,4,11410585,신촌동,3331768,40655258000
2024,4,11410615,연희동,3383749,57066745000
2024,4,11410620,홍제1동,3459117,3719361000
2024,4,11410640,홍제3동,2807766,4284068000
2024,4,11410655,홍제2동,3664523,1522660000
2024,4,11410660,홍은1동,3093859,1311468000
2024,4,11410685,홍은2동,2874442,3637470000
2024,4,11410690,남가좌1동,4622839,3105341000
2024,4,11410700,남가좌2동,3237719,5457783000
2024,4,11410710,북가좌1동,4005416,1962012000
2024,4,11410720,북가좌2동,2590646,3845795000
2024,4,11440555,아현동,5237419,418568597000
2024,4,11440565,공덕동,4047702,6063909000
2024,4,11440585,도화동,4217433,8702906000
2024,4,11440590,용강동,4787212,7837769000
2024,4,11440600,대흥동,3421062,6201599000
2024,4,11440610,염리동,4051438,59512567000
2024,4,11440630,신수동,4157605,3131491000
2024,4,11440655,서강동,4339738,6120375000
2024,4,11440660,서교동,3212258,61983657000
2024,4,11440680,합정동,3195027,10249739000
2024,4,11440690,망원1동,2802536,7864382000
2024,4,11440700,망원2동,2912810,3769082000
2024,4,11440710,연남동,2980162,8902683000
2024,4,11440720,성산1동,2814646,3876967000
2024,4,11440730,성산2동,3521472,8973953000
2024,4,11440740,상암동,4158486,14554572000
2024,4,11470510,목1동,5667672,26006245000
2024,4,11470520,목2동,3244963,5093413000
2024,4,11470530,목3동,3101712,6653332000
2024,4,11470540,목4동,3426858,5372030000
2024,4,11470550,목5동,5987821,12871979000
2024,4,11470560,신월1동,2227154,3942430000
2024,4,11470570,신월2동,2727225,2951701000
2024,4,11470580,신월3동,2152244,2545338000
2024,4,11470590,신월4동,2639083,3145750000
2024,4,11470600,신월5동,2615553,3330601000
2024,4,11470610,신월6동,2857257,2607720000
2024,4,11470611,신월7동,2343943,1990817000
2024,4,11470620,신정1동,5046256,4210266000
2024,4,11470630,신정2동,4725315,4235501000
2024,4,11470640,신정3동,3158844,5501297000
2024,4,11470650,신정4동,2609700,10037871000
2024,4,11470670,신정6동,5384412,2878188000
2024,4,11470680,신정7동,4094404,4693752000
2024,4,11500510,염창동,4127504,6988229000
2024,4,11500520,등촌1동,3322838,5513525000
2024,4,11500530,등촌2동,3352636,2649903000
2024,4,11500535,등촌3동,3403390,9483582000
2024,4,11500540,화곡1동,2485455,11691424000
2024,4,11500550,화곡2동,2385531,1794385000
2024,4,11500560,화곡3동,3132782,4627704000
2024,4,11500570,화곡4동,2423768,4504672000
2024,4,11500590,화곡본동,2398795,6159740000
2024,4,11500591,화곡6동,3040513,7953845000
2024,4,11500593,화곡8동,2473381,4641233000
