연도,분기,행정동_코드,행정동_코드_명,abs_q,프랜차이즈_점포_수,임대시세_per_m2,개업_점포_수,교통시설_수,의료시설_수,교육시설_수,상업시설_수,공공시설_수,임대료대비수익성,개업률_QoQ_diff,개업률_YoY_diff,개업률_diff_roll4,추정매출액_QoQ_diff,추정매출액_YoY_diff,추정매출액_diff_roll4,총_유동인구_수_QoQ_diff,총_유동인구_수_YoY_diff,총_유동인구_수_diff_roll4,IS_RENT_MISSING,Y
2023,4,11470630,신정2동,15,103,102747,26,20.0,7.0,4.0,0.0,4.0,326322.8172988019,-0.48999999999999977,-1.4699999999999998,-0.36749999999999994,-454102253.0,882723259.0,220680814.75,-42549.0,-84364.0,-21091.0,0,0.18671921899913305
2023,4,11470640,신정3동,15,159,104109,47,82.0,15.0,9.0,0.0,5.0,364485.4107425871,0.9499999999999997,-0.9199999999999999,-0.22999999999999998,1559853944.0,1552036955.0,388009238.75,64257.0,-85410.0,-21352.5,0,-0.4364240936273381
2023,4,11470650,신정4동,15,191,129824,102,19.0,18.0,7.0,0.0,11.0,624185.0642023047,0.41999999999999993,-1.6600000000000001,-0.41500000000000004,-2193210391.0,-3584542128.0,-896135532.0,-91009.0,216839.0,54209.75,0,0.47980062887223607
2023,4,11470670,신정6동,15,67,123716,21,31.0,2.0,4.0,0.0,13.0,74557.35482880144,-0.41999999999999993,-0.18999999999999995,-0.04749999999999999,-711308015.0,80945540.0,20236385.0,9919.0,-9153.0,-2288.25,0,-0.6172997466087318
2023,4,11470680,신정7동,15,116,122604,35,31.0,8.0,8.0,0.0,5.0,339183.6752063554,0.6499999999999999,-0.7700000000000005,-0.19250000000000012,520772249.0,4896017514.0,1224004378.5,-29925.0,-72149.0,-18037.25,0,-0.23424742214986438
2023,4,11500510,염창동,15,200,108877,42,37.0,16.0,4.0,0.0,8.0,507024.8401498939,0.23999999999999977,-1.02,-0.255,-2050252429.0,-3197680175.0,-799420043.75,76275.0,-379249.0,-94812.25,0,0.15462426263541618
2023,4,11500520,등촌1동,15,186,118178,70,20.0,11.0,1.0,1.0,6.0,647130.3501243886,0.35000000000000053,-0.45999999999999996,-0.11499999999999999,3451829018.0,7143440005.0,1785860001.25,7459.0,137850.0,34462.5,0,0.5060969468523285
2023,4,11500530,등촌2동,15,61,135400,19,8.0,7.0,8.0,0.0,3.0,71511.8821196455,0.3500000000000001,-1.6399999999999997,-0.4099999999999999,-270764424.0,-353914732.0,-88478683.0,18993.0,-48503.0,-12125.75,0,-0.26030977818344037
2023,4,11500535,등촌3동,15,216,113756,57,55.0,21.0,13.0,1.0,9.0,616039.6446429199,-1.2999999999999998,-1.8000000000000003,-0.45000000000000007,-2266832660.0,2877210658.0,719302664.5,-116023.0,82834.0,20708.5,0,0.19506582046431095
2023,4,11500540,화곡1동,15,251,119316,105,29.0,28.0,3.0,1.0,5.0,786146.4748231587,-0.5200000000000005,-1.0,-0.25,7423495624.0,7800881269.0,1950220317.25,21884.0,-492612.0,-123153.0,0,0.631347104357611
2023,4,11500550,화곡2동,15,45,137081,17,30.0,3.0,3.0,0.0,2.0,80863.62699425887,0.7499999999999998,-1.7999999999999998,-0.4499999999999999,743625214.0,-903210483.0,-225802620.75,57138.0,132041.0,33010.25,0,-0.005449122574941974
2023,4,11500560,화곡3동,15,137,109057,56,12.0,8.0,2.0,0.0,7.0,273195.53405100084,0.1200000000000001,-0.0699999999999994,-0.01749999999999985,-1790245369.0,-60143165.0,-15035791.25,22869.0,-445932.0,-111483.0,0,0.2607238458562859
2023,4,11500570,화곡4동,15,97,82401,39,30.0,14.0,6.0,0.0,6.0,490728.0947561316,-0.5499999999999998,-0.8599999999999999,-0.21499999999999997,-155202377.0,-1073931212.0,-268482803.0,-233826.0,115272.0,28818.0,0,0.21941999036153717
2023,4,11500590,화곡본동,15,116,116155,45,31.0,12.0,3.0,0.0,3.0,321075.56423744134,0.0,-0.6600000000000006,-0.16500000000000015,-997757577.0,-2526026835.0,-631506708.75,-290368.0,-386321.0,-96580.25,0,-0.1040129615413301
2023,4,11500591,화곡6동,15,163,114622,57,29.0,8.0,12.0,0.0,12.0,366263.2046029558,-0.33999999999999986,-2.33,-0.5825,3853650197.0,2089449076.0,522362269.0,289289.0,242605.0,60651.25,0,0.4141075600850172
2023,4,11500593,화곡8동,15,114,95434,39,34.0,8.0,1.0,0.0,5.0,342021.64999895217,0.9500000000000002,-2.9999999999999996,-0.7499999999999999,-501220045.0,-891968110.0,-222992027.5,292068.0,-286987.0,-71746.75,0,0.3212664033687785
2023,4,11500603,가양1동,15,589,169823,218,74.0,20.0,6.0,3.0,18.0,656272.4758660487,-0.7199999999999998,-1.5899999999999999,-0.39749999999999996,3529622836.0,2650520902.0,662630225.5,-34923.0,-167566.0,-41891.5,0,0.7078406259948302
2023,4,11500604,가양2동,15,51,102461,12,15.0,7.0,6.0,0.0,7.0,234923.20378485473,-1.6999999999999997,-1.6099999999999999,-0.40249999999999997,1536388214.0,286028224.0,71507056.0,-37096.0,76178.0,19044.5,0,-0.8035794500727338
2023,4,11500605,가양3동,15,34,102617,10,14.0,4.0,7.0,0.0,3.0,84707.87211670581,-2.74,-1.1600000000000001,-0.29000000000000004,-3274739384.0,527104138.0,131776034.5,97809.0,243046.0,60761.5,0,-1.107250722759463
2023,4,11500611,발산1동,15,342,137108,130,63.0,36.0,17.0,1.0,12.0,1385663.7033944044,-0.81,-1.98,-0.495,25662447029.0,4012807689.0,1003201922.25,26850.0,-70322.0,-17580.5,0,0.6890488481341132
2023,4,11500615,우장산동,15,151,90207,43,34.0,15.0,10.0,0.0,8.0,333887.76961876574,0.20000000000000018,-1.06,-0.265,-614343315.0,179522794.0,44880698.5,316088.0,713479.0,178369.75,0,-0.034378026064328604
2023,4,11500620,공항동,15,148,117717,46,62.0,12.0,9.0,0.0,13.0,381006.2917080796,-1.0700000000000003,-0.6900000000000004,-0.1725000000000001,5425752160.0,5659412949.0,1414853237.25,97528.0,5277.0,1319.25,0,-0.5748786807764772
2023,4,11500630,방화1동,15,228,115491,69,47.0,23.0,11.0,1.0,5.0,598699.7960273961,0.25,-2.3200000000000003,-0.5800000000000001,7780717967.0,6085057697.0,1521264424.25,203355.0,181116.0,45279.0,0,0.3902808727648916
2023,4,11500640,방화2동,15,146,106932,43,46.0,7.0,5.0,3.0,4.0,274404.9618168556,-1.1100000000000003,-0.3500000000000001,-0.08750000000000002,544946672.0,1220967420.0,305241855.0,167136.0,199596.0,49899.0,0,-0.7789024337786183
2023,4,11500641,방화3동,15,59,110857,19,23.0,5.0,9.0,0.0,6.0,121200.64786165961,-0.52,0.07000000000000028,0.01750000000000007,1135089338.0,852840756.0,213210189.0,-78441.0,-283616.0,-70904.0,0,-0.9300299882208907
2023,4,11530510,신도림동,15,225,170291,52,46.0,12.0,6.0,4.0,9.0,183634.6789847966,-0.009999999999999787,0.0,0.0,-1020035790.0,-3899767698.0,-974941924.5,71601.0,-38698.0,-9674.5,0,0.02490456014293309
2023,4,11530520,구로1동,15,56,143470,11,25.0,5.0,6.0,4.0,5.0,91670.52167700564,0.16999999999999993,-1.7800000000000002,-0.44500000000000006,1182004724.0,626709734.0,156677433.5,9780.0,-138042.0,-34510.5,0,-0.3602004670134032
2023,4,11530530,구로2동,15,131,122743,57,49.0,23.0,3.0,23.0,18.0,1512163.4681570437,-0.5,-0.72,-0.18,32106682.0,-5302615053.0,-1325653763.25,-8850.0,-35175.0,-8793.75,0,0.31510801020294793
2023,4,11530540,구로3동,15,467,172837,104,49.0,15.0,4.0,5.0,25.0,1002973.8756863403,-0.5500000000000003,-1.6099999999999999,-0.40249999999999997,22430945506.0,3227400986.0,806850246.5,-107545.0,-254832.0,-63708.0,0,1.633627224166929
2023,4,11530550,구로4동,15,97,129206,47,13.0,15.0,4.0,20.0,8.0,419539.40532173426,-0.5699999999999998,-2.5000000000000004,-0.6250000000000001,464206718.0,2124546133.0,531136533.25,118843.0,921118.0,230279.5,0,0.626042349469253
2023,4,11530560,구로5동,15,260,123791,63,50.0,20.0,7.0,4.0,9.0,821190.4941312374,-1.2199999999999998,-2.1999999999999997,-0.5500000000000002,4424377820.0,8807248455.0,2201812113.75,10489.0,356701.0,89175.25,0,0.5199192436351813
2023,4,11530595,가리봉동,15,27,117840,26,8.0,6.0,2.0,23.0,0.0,151542.1759928717,0.020000000000000018,-1.2800000000000002,-0.32000000000000006,-1186657542.0,-3552061577.0,-888015394.25,-30701.0,-162198.0,-40549.5,0,0.0223766390812357
2023,4,11530720,고척1동,15,178,100041,44,31.0,11.0,17.0,12.0,9.0,528626.2052158614,0.4700000000000002,-8.0,-2.0,-788944805.0,13394266.0,3348566.5,-5719.0,299011.0,74752.75,0,0.2345936992835528
2023,4,11530730,고척2동,15,88,95762,43,40.0,12.0,4.0,0.0,7.0,308197.4246778472,0.16999999999999993,-2.1100000000000003,-0.5275000000000001,1558291053.0,1791784371.0,447946092.75,34119.0,-158288.0,-39572.0,0,-0.12118794822608092
2023,4,11530740,개봉1동,15,127,115030,39,58.0,12.0,9.0,1.0,8.0,275286.16366165347,-1.0299999999999998,-0.08999999999999986,-0.022499999999999964,-92775940.0,1336876685.0,334219171.25,52048.0,106507.0,26626.75,0,0.07430317238038452
2023,4,11530750,개봉2동,15,102,141988,22,26.0,10.0,2.0,2.0,6.0,192710.65720342565,-0.020000000000000018,-0.38000000000000034,-0.09500000000000008,1277181056.0,-376172182.0,-94043045.5,-24124.0,348352.0,87088.0,0,0.038412084213037656
2023,4,11530760,개봉3동,15,76,125491,23,23.0,9.0,5.0,2.0,5.0,147805.30583069703,0.0,-2.03,-0.5075,-1333727409.0,-135950492.0,-33987623.0,186780.0,172137.0,43034.25,0,0.09789388362637479
2023,4,11530770,오류1동,15,82,134859,32,23.0,11.0,4.0,0.0,9.0,278150.8297555224,-1.3900000000000001,-2.6999999999999997,-0.6749999999999999,2323323609.0,3611779398.0,902944849.5,55436.0,417986.0,104496.5,0,0.0034015297475910775
2023,4,11530780,오류2동,15,135,146606,32,87.0,10.0,12.0,0.0,4.0,158037.46719097445,-0.05999999999999961,-2.7499999999999996,-0.6874999999999999,1178967107.0,1023031482.0,255757870.5,29269.0,-421819.0,-105454.75,0,-0.8049446775635255
2023,4,11530790,수궁동,15,68,134504,20,72.0,5.0,10.0,1.0,4.0,97963.2188856837,0.41999999999999993,-1.5700000000000003,-0.39250000000000007,-625571404.0,216442264.0,54110566.0,-84817.0,-317985.0,-79496.25,0,-1.0685563811286436
2023,4,11530800,항동,15,74,163123,16,37.0,2.0,12.0,0.0,1.0,1136.8251993894178,-0.010000000000000231,-4.6000000000000005,-1.15,-40421556.0,-61822893.0,-15455723.25,-62840.0,96620.0,24155.0,0,-1.238799189412073
2023,4,11545510,가산동,15,663,127728,209,114.0,22.0,2.0,18.0,35.0,6142875.664920769,-3.3400000000000003,-1.46,-0.365,20557563829.0,10892008088.0,2723002022.0,-8435.0,6635.0,1658.75,0,1.2427867216779913
2023,4,11545610,독산1동,15,292,100591,82,74.0,19.0,9.0,4.0,9.0,2042042.1294748038,0.3599999999999999,-1.35,-0.3375,-29247599466.0,-36278505902.0,-9069626475.5,-10835.0,78996.0,19749.0,0,0.42282673974866986
2023,4,11545620,독산2동,15,77,61582,23,11.0,8.0,3.0,0.0,3.0,361938.25333701406,-0.48,-1.7400000000000002,-0.43500000000000005,859224443.0,-346666278.0,-86666569.5,-61023.0,-262249.0,-65562.25,0,-0.24755818978988867
2023,4,11545630,독산3동,15,100,83115,48,29.0,14.0,7.0,1.0,8.0,476608.9381820369,-0.20999999999999996,-0.7200000000000002,-0.18000000000000005,-422186029.0,-300045353.0,-75011338.25,12319.0,-943375.0,-235843.75,0,0.224593430200372
2023,4,11545640,독산4동,15,72,92298,13,16.0,5.0,1.0,0.0,7.0,195157.4791436434,-1.37,-2.5399999999999996,-0.6349999999999999,-993857784.0,-360166389.0,-90041597.25,-193038.0,47331.0,11832.75,0,-0.1506714609804179
2023,4,11545670,시흥1동,15,243,103754,60,53.0,28.0,7.0,3.0,16.0,888890.6023093086,-0.45999999999999996,-1.9100000000000001,-0.47750000000000004,-911685174.0,2281486190.0,570371547.5,-53977.0,-127928.0,-31982.0,0,0.2739775780974369
2023,4,11545680,시흥2동,15,35,60905,14,30.0,3.0,8.0,0.0,2.0,78220.5862080289,-0.29000000000000004,-1.4000000000000004,-0.3500000000000001,86759976.0,546209471.0,136552367.75,48288.0,-108919.0,-27229.75,0,-0.8005897456562994
2023,4,11545690,시흥3동,15,30,82274,18,21.0,5.0,3.0,1.0,6.0,139664.87833337384,0.010000000000000009,0.99,0.24750000000000003,-28637954.0,-2596179708.0,-649044927.0,-25547.0,-43846.0,-10961.5,0,-0.7946641439633172
2023,4,11545700,시흥4동,15,33,113004,14,27.0,6.0,2.0,0.0,2.0,110871.56310396093,0.0,-0.3900000000000001,-0.09750000000000014,-252890155.0,-345718878.0,-86429719.5,-39243.0,-150274.0,-37568.5,0,-0.5450807063014066
2023,4,11545710,시흥5동,15,78,87353,22,37.0,16.0,5.0,0.0,3.0,338722.735475599,-0.23999999999999977,-1.0999999999999996,-0.2749999999999999,114368532.0,-3134301737.0,-783575434.25,-55041.0,29432.0,7358.0,0,-0.6954519755632907
2023,4,11560515,영등포본동,15,131,108181,30,24.0,10.0,7.0,3.0,4.0,585858.5940969301,-0.9700000000000002,-1.2400000000000002,-0.31000000000000005,1196547301.0,1241079375.0,310269843.75,176597.0,97719.0,24429.75,0,0.3134528626730959
2023,4,11560535,영등포동,15,425,122386,130,42.0,41.0,2.0,17.0,27.0,2274195.52604056,-0.6600000000000001,-0.4400000000000004,-0.1100000000000001,-4952496455.0,-13031372521.0,-3257843130.25,-61751.0,205853.0,51463.25,0,0.9519351294742203
2023,4,11560540,여의동,15,641,164154,181,66.0,45.0,6.0,1.0,93.0,2142572.6764318873,-0.16999999999999993,-0.5899999999999999,-0.14749999999999996,10089756197.0,4994631968.0,1248657992.0,440178.0,540924.0,135231.0,0,0.8711235159971991
2023,4,11560550,당산1동,15,203,106960,116,25.0,9.0,1.0,12.0,11.0,1234672.0055067316,-0.41999999999999993,-3.0599999999999996,-0.7649999999999999,-24953307822.0,18613748475.0,4653437118.75,128806.0,210459.0,52614.75,0,0.8295315120747864
2023,4,11560560,당산2동,15,220,128241,58,48.0,20.0,7.0,0.0,10.0,464383.523202408,-1.37,-0.3900000000000001,-0.09750000000000003,1276983189.0,-4042160946.0,-1010540236.5,293400.0,288979.0,72244.75,0,0.43238570115643515
2023,4,11560585,도림동,15,52,105393,28,28.0,6.0,2.0,0.0,2.0,133992.09319404516,0.5899999999999999,-0.6399999999999997,-0.15999999999999992,-288333489.0,-1409043728.0,-352260932.0,4451.0,117425.0,29356.25,0,-0.3294649297940379
2023,4,11560605,문래동,15,239,105479,90,57.0,17.0,5.0,2.0,17.0,1367498.8404421734,-0.2200000000000002,-0.4500000000000002,-0.11250000000000004,21066989333.0,30672395251.0,7668098812.75,-48634.0,-565766.0,-141441.5,0,1.2808408320689317
2023,4,11560610,양평1동,15,121,142156,33,23.0,7.0,2.0,1.0,8.0,208373.42708010916,-0.75,-1.12,-0.28,1160191229.0,1589715876.0,397428969.0,175932.0,-192594.0,-48148.5,0,0.14594930662946645
2023,4,11560620,양평2동,15,134,110955,43,36.0,7.0,6.0,3.0,14.0,420661.70091478527,-0.08000000000000007,-0.3200000000000003,-0.08000000000000007,-6438732398.0,-27882100538.0,-6970525134.5,-46645.0,-237171.0,-59292.75,0,0.025236471164741148
2023,4,11560630,신길1동,15,69,95918,21,27.0,15.0,1.0,4.0,3.0,338958.13116411935,0.1200000000000001,-0.43999999999999995,-0.10999999999999999,-618487904.0,-2524173622.0,-631043405.5,151757.0,126057.0,31514.25,0,0.08041143134811314
2023,4,11560650,신길3동,15,49,76032,33,32.0,13.0,4.0,2.0,8.0,287975.7633496423,1.1799999999999997,-0.10000000000000053,-0.025000000000000133,1096250904.0,-661083713.0,-165270928.25,171399.0,196167.0,49041.75,0,-0.23116157519634406
2023,4,11560660,신길4동,15,48,114399,17,13.0,2.0,3.0,0.0,2.0,67506.1517670609,-0.8600000000000003,0.8899999999999997,0.22249999999999992,1144945613.0,-368538437.0,-92134609.25,-49880.0,-111274.0,-27818.5,0,0.01404014726341137
2023,4,11560670,신길5동,15,32,86914,17,31.0,0.0,4.0,5.0,3.0,163878.87931748625,1.9700000000000002,0.39000000000000057,0.09750000000000009,1116522565.0,2013413424.0,503353356.0,11186.0,-28913.0,-7228.25,0,-0.5113806226780168
2023,4,11560680,신길6동,15,92,95804,37,30.0,15.0,3.0,3.0,5.0,366856.21243371884,-0.2799999999999998,0.16000000000000014,0.040000000000000036,-806126726.0,-339130458.0,-84782614.5,-10916.0,6759.0,1689.75,0,0.14886372178888155
2023,4,11560690,신길7동,15,61,137084,16,33.0,7.0,2.0,1.0,6.0,67040.00970937527,-1.4000000000000004,-0.33000000000000007,-0.08250000000000002,616728228.0,-600246882.0,-150061720.5,189799.0,387858.0,96964.5,0,-0.1668100633214263
2023,4,11560700,대림1동,15,76,91370,19,16.0,20.0,2.0,5.0,6.0,338296.77635985555,-1.0300000000000002,-1.2000000000000002,-0.30000000000000004,-25787540.0,286678862.0,71669715.5,-29546.0,-256992.0,-64248.0,0,0.059872395213280805
2023,4,11560710,대림2동,15,59,110636,60,13.0,17.0,3.0,1.0,6.0,359361.22038034635,-0.040000000000000036,-1.67,-0.4175,-1746318706.0,-1967615868.0,-491903967.0,29458.0,88912.0,22228.0,0,0.3150751399781187
2023,4,11560720,대림3동,15,87,94041,55,48.0,12.0,8.0,1.0,9.0,1326281.5404238577,-0.009999999999999787,-0.5299999999999998,-0.13249999999999995,-2673225347.0,-7441949535.0,-1860487383.75,197583.0,66517.0,16629.25,0,0.5807439763005523
2023,4,11590510,노량진1동,15,203,147597,50,60.0,14.0,7.0,2.0,9.0,3860310.6290304004,-0.20000000000000018,-0.8300000000000001,-0.20750000000000002,243234355018.0,140096370152.0,35024092538.0,92879.0,75462.0,18865.5,0,0.5146336060025308
2023,4,11590520,노량진2동,15,62,225511,32,14.0,15.0,1.0,1.0,9.0,4082885.092820306,0.56,0.20999999999999996,0.052499999999999936,207248690324.0,3719080640.0,929770160.0,19636.0,-55956.0,-13989.0,0,0.7900852230107184
2023,4,11590530,상도1동,15,226,127471,48,49.0,17.0,28.0,0.0,9.0,483137.78332326567,-0.6599999999999997,-1.1799999999999997,-0.29499999999999993,807626484.0,2439668658.0,609917164.5,207682.0,-309163.0,-77290.75,0,0.17492038942645913
2023,4,11590540,상도2동,15,128,144532,41,42.0,16.0,3.0,2.0,9.0,185892.1202086735,0.7999999999999998,1.1399999999999997,0.28499999999999986,978499521.0,871120303.0,217780075.75,-42019.0,-433973.0,-108493.25,0,0.06436783767122543
2023,4,11590550,상도3동,15,68,120133,26,36.0,11.0,1.0,1.0,4.0,320715.34072236606,0.8400000000000003,-1.0499999999999994,-0.26249999999999984,644267846.0,975639879.0,243909969.75,-117501.0,-198912.0,-49728.0,0,-0.08860333213811067
2023,4,11590560,상도4동,15,74,94833,24,36.0,12.0,6.0,1.0,4.0,234350.96906140266,-0.5800000000000001,-1.1400000000000001,-0.28500000000000003,-542966187.0,-1171982548.0,-292995637.0,-499025.0,-1168082.0,-292020.5,0,-0.6269165223105894
2023,4,11590605,흑석동,15,167,132793,41,51.0,25.0,26.0,1.0,12.0,413687.84034550015,-0.45999999999999996,-0.5299999999999998,-0.13249999999999995,3708248636.0,-1283159747.0,-320789936.75,401824.0,-985584.0,-246396.0,0,-0.10044878960683472
2023,4,11590620,사당1동,15,128,115946,59,15.0,14.0,3.0,2.0,10.0,601548.5156883376,-0.41000000000000014,-1.4100000000000001,-0.35250000000000004,6233657309.0,2972994163.0,743248540.75,58569.0,-300831.0,-75207.75,0,0.5852267305278431
2023,4,11590630,사당2동,15,172,152931,45,40.0,14.0,4.0,2.0,5.0,511460.39054213994,-0.8200000000000003,-1.6600000000000006,-0.41500000000000015,-7349162.0,-616136569.0,-154034142.25,45495.0,-164279.0,-41069.75,0,-0.08876491619693198
2023,4,11590640,사당3동,15,67,99881,25,31.0,5.0,6.0,1.0,4.0,141986.24131716744,-0.6499999999999999,-1.1200000000000006,-0.28000000000000014,207878095.0,290282621.0,72570655.25,-92209.0,-455215.0,-113803.75,0,-0.46679499415125353
2023,4,11590650,사당4동,15,57,194211,23,4.0,6.0,1.0,1.0,3.0,107722.14983188389,-0.020000000000000018,-1.9399999999999995,-0.4849999999999999,154926324.0,-595264082.0,-148816020.5,-43698.0,128958.0,32239.5,0,-0.11546093002980058
2023,4,11590651,사당5동,15,38,97351,11,28.0,3.0,5.0,0.0,4.0,59363.3958870479,1.03,-2.42,-0.605,848324379.0,672941777.0,168235444.25,51968.0,84726.0,21181.5,0,-0.5203932299408118
2023,4,11590660,대방동,15,162,107853,56,63.0,16.0,14.0,0.0,10.0,527520.8733739442,0.69,-0.48999999999999977,-0.12249999999999994,1173266325.0,1507637072.0,376909268.0,182253.0,220828.0,55207.0,0,0.21203193604761975
2023,4,11590670,신대방1동,15,66,91810,20,16.0,10.0,6.0,0.0,4.0,207259.3915913299,-2.46,-0.6299999999999999,-0.15749999999999997,1096675436.0,2681329866.0,670332466.5,44643.0,-251210.0,-62802.5,0,0.04614708306783374
2023,4,11590680,신대방2동,15,150,135440,38,29.0,17.0,3.0,0.0,14.0,307612.88838600117,-0.71,-2.01,-0.5025,-461365588.0,353303947.0,88325986.75,-2222.0,-271354.0,-67838.5,0,0.5127365168181913
2023,4,11620525,보라매동,15,111,110543,31,25.0,5.0,3.0,0.0,2.0,245168.77727219273,-1.23,-3.41,-0.8525,-53548982.0,-1623934722.0,-405983680.5,76614.0,203969.0,50992.25,0,-0.01993308149350549
2023,4,11620545,청림동,15,36,139653,12,7.0,4.0,2.0,2.0,2.0,30484.807795034838,-0.69,-2.62,-0.6550000000000001,-515260814.0,-448496918.0,-112124229.5,10034.0,-48446.0,-12111.5,0,-0.47682074305294275
2023,4,11620565,성현동,15,56,157933,16,38.0,6.0,7.0,0.0,4.0,65635.05061640062,-1.3199999999999998,-2.5399999999999996,-0.6349999999999999,-545834534.0,468199625.0,117049906.25,109616.0,-921.0,-230.25,0,-0.7349927548042912
2023,4,11620575,행운동,15,136,151982,47,15.0,15.0,6.0,0.0,6.0,261517.28203997843,-1.1400000000000001,-1.1300000000000003,-0.2825000000000001,956771753.0,-2658992973.0,-664748243.25,152555.0,-78132.0,-19533.0,0,0.24562529268783848
2023,4,11620585,낙성대동,15,186,134226,67,37.0,10.0,38.0,2.0,5.0,389874.6121019773,-0.4899999999999993,-1.4399999999999995,-0.3599999999999999,328752843.0,-603329874.0,-150832468.5,63386.0,-60837.0,-15209.25,0,0.12839222900235625
2023,4,11620595,청룡동,15,233,127187,70,16.0,24.0,7.0,3.0,11.0,618436.1956489264,-0.27,-1.2000000000000002,-0.30000000000000004,2815841082.0,-8641331368.0,-2160332842.0,-100531.0,11526.0,2881.5,0,0.35232235982455773
2023,4,11620605,은천동,15,141,101388,42,43.0,9.0,5.0,0.0,6.0,365782.441314554,-0.0900000000000003,-0.8900000000000001,-0.22250000000000003,-3029931351.0,-3042212530.0,-760553132.5,68216.0,-39746.0,-9936.5,0,0.2427833583822903
2023,4,11620615,중앙동,15,107,99599,28,13.0,15.0,1.0,0.0,4.0,387605.88105302263,-0.8199999999999998,-2.9799999999999995,-0.7449999999999999,-175768707.0,-668720417.0,-167180104.25,119932.0,157487.0,39371.75,0,0.42871564216617614
2023,4,11620625,인헌동,15,90,108747,39,24.0,14.0,3.0,2.0,7.0,410560.543435681,-0.5099999999999998,-0.8700000000000001,-0.21750000000000003,2196555978.0,2163204804.0,540801201.0,-61187.0,-315405.0,-78851.25,0,-0.0594174442845124
2023,4,11620630,남현동,15,107,170852,41,6.0,6.0,3.0,0.0,4.0,177567.11370074685,0.4400000000000004,-0.2599999999999998,-0.065,2572123298.0,2139000574.0,534750143.5,37885.0,-21436.0,-5359.0,0,-0.5818036210502245
2023,4,11620645,서원동,15,219,176319,51,27.0,11.0,1.0,1.0,4.0,340897.5400098685,-0.45999999999999996,-1.83,-0.4575,1615178766.0,-3709689625.0,-927422406.25,96834.0,-9999.0,-2499.75,0,0.6014708307718014
2023,4,11620655,신원동,15,50,85904,32,10.0,7.0,2.0,0.0,7.0,241895.27817098156,1.2699999999999996,0.8499999999999996,0.2124999999999999,-254304639.0,689831061.0,172457765.25,-228432.0,-349170.0,-87292.5,0,-0.30519291316960806
2023,4,11620665,서림동,15,69,82223,41,34.0,5.0,3.0,0.0,2.0,180548.77096432872,1.3199999999999998,0.13999999999999968,0.03499999999999992,621546192.0,-1662327576.0,-415581894.0,64286.0,40388.0,10097.0,0,-0.5271353175925481
2023,4,11620685,신사동,15,106,101865,61,21.0,11.0,3.0,1.0,5.0,311861.32868011587,1.4600000000000004,0.47000000000000064,0.11750000000000016,996230306.0,170716857.0,42679214.25,-22878.0,-241642.0,-60410.5,0,0.2457716812236752
2023,4,11620695,신림동,15,170,137316,60,17.0,17.0,0.0,4.0,5.0,514638.3326851933,-0.45999999999999996,-2.01,-0.5025,1160892995.0,-8010593825.0,-2002648456.25,-632.0,-295594.0,-73898.5,0,0.5994542650199102
2023,4,11620715,난향동,15,24,87537,16,34.0,5.0,1.0,0.0,1.0,48947.48490352651,0.54,1.06,0.265,-87311561.0,-475288096.0,-118822024.0,36227.0,29175.0,7293.75,0,-0.795772904995461
2023,4,11620725,조원동,15,114,88628,56,30.0,13.0,1.0,1.0,4.0,724903.1831813874,0.7200000000000002,0.35000000000000053,0.08750000000000013,2586186160.0,1929677433.0,482419358.25,207551.0,329222.0,82305.5,0,0.4044458491082552
2023,4,11620735,대학동,15,143,97858,65,73.0,11.0,144.0,0.0,11.0,332437.0595148072,2.08,1.3600000000000003,0.3400000000000001,-1424479873.0,-489034885.0,-122258721.25,-137485.0,231547.0,57886.75,0,-0.8077189989244675
2023,4,11620745,삼성동,15,23,73429,8,44.0,7.0,3.0,3.0,3.0,190367.56730991844,-1.11,-1.8499999999999999,-0.46249999999999997,1001011628.0,798100263.0,199525065.75,-61686.0,-207957.0,-51989.25,0,-1.369634991659815
2023,4,11620765,미성동,15,114,93284,38,44.0,12.0,7.0,1.0,6.0,296571.9987672055,0.29000000000000004,-1.2800000000000002,-0.32000000000000006,508349982.0,558328102.0,139582025.5,18803.0,741.0,185.25,0,-0.2591108826835705
2023,4,11620775,난곡동,15,67,86175,24,28.0,11.0,6.0,1.0,3.0,220898.5719292138,-0.6400000000000001,-1.0299999999999998,-0.2574999999999999,575220844.0,454090868.0,113522717.0,-166692.0,-486437.0,-121609.25,0,-0.5468559864408741
2023,4,11650510,서초1동,15,217,133117,64,40.0,15.0,15.0,0.0,14.0,521303.67772711226,-0.43999999999999995,-0.4900000000000002,-0.12250000000000005,1167552558.0,-1949364302.0,-487341075.5,-323157.0,-124287.0,-31071.75,0,0.5057508519860577
2023,4,11650520,서초2동,15,276,181696,103,49.0,24.0,3.0,1.0,34.0,757064.8330398027,-0.9299999999999997,-0.8499999999999996,-0.2124999999999999,-1918728324.0,-1261808146.0,-315452036.5,-137708.0,7564.0,1891.0,0,1.1121298744445498
2023,4,11650530,서초3동,15,381,134159,164,80.0,33.0,8.0,0.0,55.0,1476354.966390626,-0.5899999999999999,-1.2399999999999998,-0.30999999999999994,7204384332.0,-2821465021.0,-705366255.25,76241.0,115372.0,28843.0,0,0.9457048813316931
2023,4,11650531,서초4동,15,222,211664,93,36.0,32.0,5.0,1.0,15.0,967928.6859456497,-0.2599999999999998,-0.18999999999999995,-0.04749999999999999,-6731352109.0,16741299208.0,4185324802.0,-230911.0,-221749.0,-55437.25,0,1.025718874544486
