연도,분기,구이름,행정동_코드,행정동_코드_명,등록인구_수,시군구_코드
2023,1,송파구,11710680,잠실3동,34134,11710
2023,1,송파구,11710670,잠실2동,35000,11710
2023,1,송파구,11710647,위례동,44706,11710
2023,1,송파구,11710566,오륜동,17769,11710
2023,1,송파구,11710570,오금동,37957,11710
2023,1,송파구,11710590,송파2동,18931,11710
2023,1,송파구,11710580,송파1동,23875,11710
2023,1,송파구,11710600,석촌동,31603,11710
2023,1,송파구,11710610,삼전동,29726,11710
2023,1,송파구,11710562,방이2동,26511,11710
2023,1,송파구,11710561,방이1동,15338,11710
2023,1,송파구,11710642,문정2동,28891,11710
2023,1,송파구,11710641,문정1동,19791,11710
2023,1,송파구,11710550,마천2동,18089,11710
2023,1,송파구,11710540,마천1동,18528,11710
2023,1,송파구,11710532,거여2동,23746,11710
2023,1,송파구,11710531,거여1동,12260,11710
2023,1,송파구,11710620,가락본동,25788,11710
2023,1,송파구,11710632,가락2동,31573,11710
2023,1,송파구,11710631,가락1동,27611,11710
2023,1,강동구,11740620,천호3동,26765,11740
2023,1,강동구,11740610,천호2동,33836,11740
2023,1,강동구,11740600,천호1동,26623,11740
2023,1,강동구,11740590,암사3동,17506,11740
2023,1,강동구,11740580,암사2동,15035,11740
2023,1,강동구,11740570,암사1동,34324,11740
2023,1,강동구,11740660,성내3동,22984,11740
2023,1,강동구,11740650,성내2동,23414,11740
2023,1,강동구,11740640,성내1동,19775,11740
2023,1,강동구,11740520,상일동,51453,11740
2023,1,강동구,11740540,명일2동,17306,11740
2023,1,강동구,11740530,명일1동,25572,11740
2023,1,강동구,11740700,둔촌2동,24212,11740
2023,1,강동구,11740685,길동,45225,11740
2023,1,강동구,11740560,고덕2동,22904,11740
2023,1,강동구,11740550,고덕1동,23937,11740
2023,1,강동구,11740515,강일동,33082,11740
2023,2,종로구,11110650,혜화동,19346,11110
2023,2,종로구,11110560,평창동,17658,11110
2023,2,종로구,11110515,청운효자동,11700,11110
2023,2,종로구,11110690,창신3동,6574,11110
2023,2,종로구,11110680,창신2동,8684,11110
2023,2,종로구,11110670,창신1동,5401,11110
2023,2,종로구,11110630,종로56가동,5921,11110
2023,2,종로구,11110615,종로1234가동,8582,11110
2023,2,종로구,11110640,이화동,7601,11110
2023,2,종로구,11110710,숭인2동,10541,11110
2023,2,종로구,11110700,숭인1동,6064,11110
2023,2,종로구,11110540,삼청동,2576,11110
2023,2,종로구,11110530,사직동,9362,11110
2023,2,종로구,11110550,부암동,9377,11110
2023,2,종로구,11110570,무악동,8015,11110
2023,2,종로구,11110580,교남동,9916,11110
2023,2,종로구,11110600,가회동,4031,11110
2023,2,중구,11140540,회현동,5166,11140
2023,2,중구,11140670,황학동,13711,11140
2023,2,중구,11140570,필동,4905,11140
2023,2,중구,11140645,청구동,13361,11140
2023,2,중구,11140680,중림동,12269,11140
2023,2,중구,11140580,장충동,5423,11140
2023,2,중구,11140605,을지로동,2906,11140
2023,2,중구,11140635,약수동,16512,11140
2023,2,중구,11140615,신당동,9007,11140
2023,2,중구,11140650,신당5동,10438,11140
2023,2,중구,11140520,소공동,3559,11140
2023,2,중구,11140550,명동,3610,11140
2023,2,중구,11140665,동화동,10188,11140
2023,2,중구,11140625,다산동,13886,11140
2023,2,중구,11140590,광희동,7113,11140
2023,2,용산구,11170510,후암동,16638,11170
2023,2,용산구,11170580,효창동,10895,11170
2023,2,용산구,11170685,한남동,21696,11170
2023,2,용산구,11170625,한강로동,22839,11170
2023,2,용산구,11170555,청파동,19800,11170
2023,2,용산구,11170660,이태원2동,10326,11170
2023,2,용산구,11170650,이태원1동,7990,11170
2023,2,용산구,11170640,이촌2동,8036,11170
2023,2,용산구,11170630,이촌1동,25604,11170
2023,2,용산구,11170570,원효로2동,13826,11170
2023,2,용산구,11170560,원효로1동,17851,11170
2023,2,용산구,11170520,용산2가동,10262,11170
2023,2,용산구,11170590,용문동,11571,11170
2023,2,용산구,11170690,서빙고동,13430,11170
2023,2,용산구,11170700,보광동,13840,11170
2023,2,용산구,11170530,남영동,7465,11170
2023,2,성동구,11200570,행당2동,23083,11200
2023,2,성동구,11200560,행당1동,13994,11200
2023,2,성동구,11200580,응봉동,15014,11200
2023,2,성동구,11200790,용답동,12821,11200
2023,2,성동구,11200535,왕십리도선동,26903,11200
2023,2,성동구,11200520,왕십리2동,16572,11200
2023,2,성동구,11200645,옥수동,25693,11200
2023,2,성동구,11200720,송정동,10302,11200
2023,2,성동구,11200690,성수2가3동,10447,11200
2023,2,성동구,11200670,성수2가1동,15321,11200
2023,2,성동구,11200660,성수1가2동,12274,11200
2023,2,성동구,11200650,성수1가1동,15895,11200
2023,2,성동구,11200550,사근동,14080,11200
2023,2,성동구,11200540,마장동,22517,11200
2023,2,성동구,11200620,금호4가동,14405,11200
2023,2,성동구,11200615,금호23가동,22219,11200
2023,2,성동구,11200590,금호1가동,15024,11200
2023,2,광진구,11215710,화양동,27438,11215
2023,2,광진구,11215770,중곡4동,28142,11215
2023,2,광진구,11215760,중곡3동,16119,11215
2023,2,광진구,11215750,중곡2동,21111,11215
2023,2,광진구,11215740,중곡1동,15766,11215
2023,2,광진구,11215847,자양4동,21396,11215
2023,2,광진구,11215840,자양3동,27713,11215
2023,2,광진구,11215830,자양2동,24059,11215
2023,2,광진구,11215820,자양1동,22979,11215
2023,2,광진구,11215780,능동,11564,11215
2023,2,광진구,11215730,군자동,21530,11215
2023,2,광진구,11215870,구의3동,28281,11215
2023,2,광진구,11215860,구의2동,26410,11215
2023,2,광진구,11215850,구의1동,24075,11215
2023,2,광진구,11215810,광장동,34237,11215
2023,2,동대문구,11230730,휘경2동,25325,11230
2023,2,동대문구,11230720,휘경1동,16279,11230
2023,2,동대문구,11230710,회기동,13577,11230
2023,2,동대문구,11230705,청량리동,19438,11230
2023,2,동대문구,11230545,제기동,26306,11230
2023,2,동대문구,11230570,전농2동,18540,11230
2023,2,동대문구,11230560,전농1동,29227,11230
2023,2,동대문구,11230660,장안2동,32768,11230
2023,2,동대문구,11230650,장안1동,38402,11230
2023,2,동대문구,11230750,이문2동,20026,11230
2023,2,동대문구,11230740,이문1동,21266,11230
2023,2,동대문구,11230536,용신동,38161,11230
2023,2,동대문구,11230610,답십리2동,27918,11230
2023,2,동대문구,11230600,답십리1동,28434,11230
2023,2,중랑구,11260610,중화2동,24643,11260
2023,2,중랑구,11260600,중화1동,19128,11260
2023,2,중랑구,11260690,신내2동,19975,11260
2023,2,중랑구,11260680,신내1동,38472,11260
2023,2,중랑구,11260590,상봉2동,20613,11260
2023,2,중랑구,11260580,상봉1동,23537,11260
2023,2,중랑구,11260630,묵2동,18597,11260
2023,2,중랑구,11260620,묵1동,34094,11260
2023,2,중랑구,11260565,면목본동,33677,11260
2023,2,중랑구,11260570,면목7동,21732,11260
2023,2,중랑구,11260550,면목5동,14769,11260
2023,2,중랑구,11260540,면목4동,18645,11260
2023,2,중랑구,11260575,면목38동,25045,11260
2023,2,중랑구,11260520,면목2동,24153,11260
2023,2,중랑구,11260655,망우본동,36017,11260
2023,2,중랑구,11260660,망우3동,16219,11260
2023,2,성북구,11290705,종암동,39904,11290
2023,2,성북구,11290650,정릉4동,24731,11290
2023,2,성북구,11290640,정릉3동,16705,11290
2023,2,성북구,11290630,정릉2동,22940,11290
2023,2,성북구,11290620,정릉1동,18070,11290
2023,2,성북구,11290780,장위3동,15915,11290
2023,2,성북구,11290770,장위2동,13518,11290
2023,2,성북구,11290760,장위1동,23936,11290
2023,2,성북구,11290725,월곡2동,19693,11290
2023,2,성북구,11290715,월곡1동,26036,11290
2023,2,성북구,11290600,안암동,17178,11290
2023,2,성북구,11290525,성북동,16701,11290
2023,2,성북구,11290810,석관동,35108,11290
2023,2,성북구,11290555,삼선동,23026,11290
2023,2,성북구,11290610,보문동,16703,11290
2023,2,성북구,11290575,동선동,15884,11290
2023,2,성북구,11290590,돈암2동,23594,11290
2023,2,성북구,11290580,돈암1동,14463,11290
2023,2,성북구,11290685,길음2동,22003,11290
2023,2,성북구,11290660,길음1동,34957,11290
2023,2,강북구,11305660,인수동,29679,11305
2023,2,강북구,11305645,우이동,20202,11305
2023,2,강북구,11305635,수유3동,23781,11305
2023,2,강북구,11305625,수유2동,20931,11305
2023,2,강북구,11305615,수유1동,20360,11305
2023,2,강북구,11305555,송천동,25610,11305
2023,2,강북구,11305545,송중동,29645,11305
2023,2,강북구,11305534,삼양동,22887,11305
2023,2,강북구,11305575,삼각산동,30866,11305
2023,2,강북구,11305608,번3동,16514,11305
2023,2,강북구,11305603,번2동,15188,11305
2023,2,강북구,11305595,번1동,18455,11305
2023,2,강북구,11305535,미아동,21655,11305
2023,2,도봉구,11320515,창5동,24137,11320
2023,2,도봉구,11320514,창4동,26006,11320
2023,2,도봉구,11320513,창3동,13457,11320
2023,2,도봉구,11320512,창2동,28694,11320
2023,2,도봉구,11320511,창1동,24358,11320
2023,2,도봉구,11320681,쌍문4동,18273,11320
2023,2,도봉구,11320680,쌍문3동,16792,11320
2023,2,도봉구,11320670,쌍문2동,18278,11320
2023,2,도봉구,11320660,쌍문1동,21292,11320
2023,2,도봉구,11320710,방학3동,26363,11320
2023,2,도봉구,11320700,방학2동,19026,11320
2023,2,도봉구,11320690,방학1동,28162,11320
2023,2,도봉구,11320522,도봉2동,26151,11320
2023,2,도봉구,11320521,도봉1동,20397,11320
2023,2,노원구,11350612,하계2동,21423,11350
2023,2,노원구,11350611,하계1동,27174,11350
2023,2,노원구,11350619,중계본동,23161,11350
2023,2,노원구,11350624,중계4동,19464,11350
2023,2,노원구,11350625,중계23동,33059,11350
2023,2,노원구,11350621,중계1동,26489,11350
2023,2,노원구,11350580,월계3동,29131,11350
2023,2,노원구,11350570,월계2동,25980,11350
2023,2,노원구,11350560,월계1동,21484,11350
2023,2,노원구,11350710,상계9동,19895,11350
2023,2,노원구,11350700,상계8동,22056,11350
2023,2,노원구,11350695,상계67동,31934,11350
2023,2,노원구,11350670,상계5동,23436,11350
2023,2,노원구,11350665,상계34동,25119,11350
2023,2,노원구,11350640,상계2동,19566,11350
2023,2,노원구,11350630,상계1동,37422,11350
2023,2,노원구,11350720,상계10동,18316,11350
2023,2,노원구,11350600,공릉2동,42565,11350
2023,2,노원구,11350595,공릉1동,36967,11350
2023,2,은평구,11380690,진관동,54896,11380
2023,2,은평구,11380640,증산동,18625,11380
2023,2,은평구,11380600,응암3동,24019,11380
2023,2,은평구,11380590,응암2동,27885,11380
2023,2,은평구,11380580,응암1동,33232,11380
2023,2,은평구,11380625,역촌동,44690,11380
2023,2,은평구,11380632,신사2동,19333,11380
2023,2,은평구,11380631,신사1동,26889,11380
2023,2,은평구,11380650,수색동,13319,11380
2023,2,은평구,11380530,불광2동,27230,11380
2023,2,은평구,11380520,불광1동,37995,11380
2023,2,은평구,11380570,대조동,27650,11380
2023,2,은평구,11380510,녹번동,36715,11380
2023,2,은평구,11380560,구산동,31861,11380
2023,2,은평구,11380552,갈현2동,27963,11380
2023,2,은평구,11380551,갈현1동,14993,11380
2023,2,서대문구,11410640,홍제3동,17938,11410
2023,2,서대문구,11410655,홍제2동,13335,11410
2023,2,서대문구,11410620,홍제1동,25120,11410
2023,2,서대문구,11410685,홍은2동,29559,11410
2023,2,서대문구,11410660,홍은1동,22639,11410
2023,2,서대문구,11410565,충현동,20242,11410
2023,2,서대문구,11410520,천연동,16892,11410
2023,2,서대문구,11410615,연희동,37259,11410
2023,2,서대문구,11410585,신촌동,26477,11410
2023,2,서대문구,11410555,북아현동,15873,11410
2023,2,서대문구,11410720,북가좌2동,31167,11410
2023,2,서대문구,11410710,북가좌1동,17762,11410
2023,2,서대문구,11410700,남가좌2동,30497,11410
2023,2,서대문구,11410690,남가좌1동,16966,11410
2023,2,마포구,11440680,합정동,16897,11440
2023,2,마포구,11440590,용강동,21705,11440
2023,2,마포구,11440610,염리동,17715,11440
2023,2,마포구,11440710,연남동,15348,11440
2023,2,마포구,11440555,아현동,28692,11440
2023,2,마포구,11440630,신수동,22569,11440
2023,2,마포구,11440730,성산2동,39285,11440
2023,2,마포구,11440720,성산1동,18991,11440
2023,2,마포구,11440660,서교동,26522,11440
2023,2,마포구,11440655,서강동,25495,11440
2023,2,마포구,11440740,상암동,30650,11440
2023,2,마포구,11440700,망원2동,18312,11440
2023,2,마포구,11440690,망원1동,19632,11440
2023,2,마포구,11440585,도화동,20937,11440
2023,2,마포구,11440600,대흥동,16147,11440
2023,2,마포구,11440565,공덕동,37388,11440
2023,2,양천구,11470680,신정7동,28481,11470
2023,2,양천구,11470670,신정6동,23960,11470
2023,2,양천구,11470650,신정4동,32847,11470
2023,2,양천구,11470640,신정3동,50340,11470
2023,2,양천구,11470630,신정2동,18924,11470
2023,2,양천구,11470620,신정1동,19885,11470
2023,2,양천구,11470611,신월7동,18900,11470
2023,2,양천구,11470610,신월6동,13956,11470
2023,2,양천구,11470600,신월5동,14286,11470
2023,2,양천구,11470590,신월4동,17602,11470
2023,2,양천구,11470580,신월3동,14734,11470
2023,2,양천구,11470570,신월2동,21006,11470
2023,2,양천구,11470560,신월1동,20056,11470
2023,2,양천구,11470550,목5동,40548,11470
2023,2,양천구,11470540,목4동,24801,11470
2023,2,양천구,11470530,목3동,21533,11470
2023,2,양천구,11470520,목2동,29255,11470
2023,2,양천구,11470510,목1동,30403,11470
2023,2,강서구,11500590,화곡본동,33781,11500
2023,2,강서구,11500593,화곡8동,24172,11500
2023,2,강서구,11500591,화곡6동,25144,11500
2023,2,강서구,11500570,화곡4동,20233,11500
2023,2,강서구,11500560,화곡3동,21447,11500
2023,2,강서구,11500550,화곡2동,17617,11500
2023,2,강서구,11500540,화곡1동,52580,11500
2023,2,강서구,11500615,우장산동,43962,11500
2023,2,강서구,11500510,염창동,41521,11500
2023,2,강서구,11500641,방화3동,22324,11500
2023,2,강서구,11500640,방화2동,23107,11500
2023,2,강서구,11500630,방화1동,42789,11500
2023,2,강서구,11500611,발산1동,36159,11500
2023,2,강서구,11500535,등촌3동,29738,11500
2023,2,강서구,11500530,등촌2동,19636,11500
2023,2,강서구,11500520,등촌1동,25054,11500
2023,2,강서구,11500620,공항동,30550,11500
2023,2,강서구,11500605,가양3동,14505,11500
2023,2,강서구,11500604,가양2동,13706,11500
2023,2,강서구,11500603,가양1동,34357,11500
2023,2,구로구,11530800,항동,16556,11530
2023,2,구로구,11530780,오류2동,38312,11530
2023,2,구로구,11530770,오류1동,23312,11530
2023,2,구로구,11530510,신도림동,36024,11530
2023,2,구로구,11530790,수궁동,23171,11530
2023,2,구로구,11530560,구로5동,31849,11530
2023,2,구로구,11530550,구로4동,22803,11530
2023,2,구로구,11530540,구로3동,25025,11530
2023,2,구로구,11530530,구로2동,29413,11530
2023,2,구로구,11530520,구로1동,20814,11530
2023,2,구로구,11530730,고척2동,26451,11530
2023,2,구로구,11530720,고척1동,26525,11530
2023,2,구로구,11530760,개봉3동,20224,11530
2023,2,구로구,11530750,개봉2동,30572,11530
2023,2,구로구,11530740,개봉1동,34100,11530
2023,2,구로구,11530595,가리봉동,12623,11530
2023,2,금천구,11545710,시흥5동,18980,11545
2023,2,금천구,11545700,시흥4동,20390,11545
2023,2,금천구,11545690,시흥3동,10547,11545
2023,2,금천구,11545680,시흥2동,20751,11545
2023,2,금천구,11545670,시흥1동,33925,11545
2023,2,금천구,11545640,독산4동,16350,11545
2023,2,금천구,11545630,독산3동,27135,11545
2023,2,금천구,11545620,독산2동,19400,11545
2023,2,금천구,11545610,독산1동,48046,11545
2023,2,금천구,11545510,가산동,27043,11545
2023,2,영등포구,11560515,영등포본동,22650,11560
2023,2,영등포구,11560535,영등포동,31206,11560
2023,2,영등포구,11560540,여의동,32989,11560
2023,2,영등포구,11560620,양평2동,22702,11560
2023,2,영등포구,11560610,양평1동,18509,11560
2023,2,영등포구,11560690,신길7동,20032,11560
2023,2,영등포구,11560680,신길6동,18901,11560
2023,2,영등포구,11560670,신길5동,11078,11560
2023,2,영등포구,11560660,신길4동,13086,11560
2023,2,영등포구,11560650,신길3동,17194,11560
2023,2,영등포구,11560630,신길1동,20732,11560
2023,2,영등포구,11560605,문래동,32385,11560
2023,2,영등포구,11560585,도림동,19665,11560
2023,2,영등포구,11560720,대림3동,25135,11560
2023,2,영등포구,11560710,대림2동,17718,11560
2023,2,영등포구,11560700,대림1동,16371,11560
2023,2,영등포구,11560560,당산2동,37188,11560
2023,2,영등포구,11560550,당산1동,21301,11560
2023,2,동작구,11590605,흑석동,31964,11590
2023,2,동작구,11590680,신대방2동,22387,11590
2023,2,동작구,11590670,신대방1동,25163,11590
2023,2,동작구,11590560,상도4동,28401,11590
2023,2,동작구,11590550,상도3동,24462,11590
2023,2,동작구,11590540,상도2동,27953,11590
2023,2,동작구,11590530,상도1동,46414,11590
2023,2,동작구,11590651,사당5동,14355,11590
2023,2,동작구,11590650,사당4동,14044,11590
2023,2,동작구,11590640,사당3동,24141,11590
2023,2,동작구,11590630,사당2동,28662,11590
2023,2,동작구,11590620,사당1동,22989,11590
2023,2,동작구,11590660,대방동,36107,11590
2023,2,동작구,11590520,노량진2동,11228,11590
2023,2,동작구,11590510,노량진1동,32573,11590
2023,2,관악구,11620575,행운동,29642,11620
2023,2,관악구,11620545,청림동,14987,11620
2023,2,관악구,11620595,청룡동,37189,11620
2023,2,관악구,11620615,중앙동,15750,11620
2023,2,관악구,11620725,조원동,20986,11620
2023,2,관악구,11620625,인헌동,26103,11620
2023,2,관악구,11620605,은천동,33149,11620
2023,2,관악구,11620655,신원동,18623,11620
2023,2,관악구,11620685,신사동,24810,11620
2023,2,강남구,11620685,신사동,15799,11620
2023,2,관악구,11620695,신림동,24266,11620
2023,2,관악구,11620565,성현동,28666,11620
2023,2,관악구,11620645,서원동,23704,11620
2023,2,관악구,11620665,서림동,24644,11620
2023,2,관악구,11620745,삼성동,20363,11620
2023,2,관악구,11620525,보라매동,24589,11620
2023,2,관악구,11620765,미성동,30465,11620
2023,2,관악구,11620735,대학동,27160,11620
2023,2,관악구,11620630,남현동,18025,11620
2023,2,관악구,11620715,난향동,14991,11620
2023,2,관악구,11620775,난곡동,26255,11620
2023,2,관악구,11620585,낙성대동,18063,11620
2023,2,서초구,11650540,잠원동,26470,11650
2023,2,서초구,11650652,양재2동,21646,11650
2023,2,서초구,11650651,양재1동,42582,11650
2023,2,서초구,11650531,서초4동,30560,11650
2023,2,서초구,11650530,서초3동,32382,11650
2023,2,서초구,11650520,서초2동,27253,11650
2023,2,서초구,11650510,서초1동,20506,11650
2023,2,서초구,11650590,방배본동,20646,11650
2023,2,서초구,11650621,방배4동,23194,11650
2023,2,서초구,11650620,방배3동,17177,11650
2023,2,서초구,11650610,방배2동,18314,11650
2023,2,서초구,11650600,방배1동,16789,11650
2023,2,서초구,11650550,반포본동,282,11650
2023,2,서초구,11650581,반포4동,19464,11650
2023,2,서초구,11650580,반포3동,23848,11650
2023,2,서초구,11650570,반포2동,15740,11650
2023,2,서초구,11650560,반포1동,34500,11650
2023,2,서초구,11650660,내곡동,17400,11650
2023,2,강남구,11680565,청담동,25303,11680
2023,2,강남구,11680720,일원본동,22850,11680
2023,2,강남구,11680740,일원2동,17133,11680
2023,2,강남구,11680730,일원1동,14784,11680
2023,2,강남구,11680650,역삼2동,37261,11680
2023,2,강남구,11680640,역삼1동,35476,11680
2023,2,강남구,11680545,압구정동,25779,11680
2023,2,강남구,11680510,신사동,15799,11680
2023,2,관악구,11680510,신사동,24810,11680
2023,2,강남구,11680750,수서동,14280,11680
2023,2,강남구,11680700,세곡동,44386,11680
2023,2,강남구,11680590,삼성2동,30724,11680
2023,2,강남구,11680580,삼성1동,12597,11680
2023,2,강남구,11680656,도곡2동,32662,11680
2023,2,강남구,11680655,도곡1동,20862,11680
2023,2,강남구,11680630,대치4동,19131,11680
2023,2,강남구,11680610,대치2동,37180,11680
2023,2,강남구,11680600,대치1동,23829,11680
2023,2,강남구,11680531,논현2동,21003,11680
2023,2,강남구,11680521,논현1동,21954,11680
2023,2,강남구,11680690,개포4동,23570,11680
2023,2,강남구,11680670,개포2동,38873,11680
2023,2,강남구,11680660,개포1동,6891,11680
2023,2,송파구,11710520,풍납2동,24234,11710
2023,2,송파구,11710510,풍납1동,12590,11710
2023,2,송파구,11710646,장지동,28943,11710
2023,2,송파구,11710650,잠실본동,28355,11710
2023,2,송파구,11710720,잠실7동,9433,11710
2023,2,송파구,11710710,잠실6동,16710,11710
2023,2,송파구,11710690,잠실4동,21293,11710
2023,2,송파구,11710680,잠실3동,34110,11710
2023,2,송파구,11710670,잠실2동,35034,11710
2023,2,송파구,11710647,위례동,44802,11710
2023,2,송파구,11710566,오륜동,17814,11710
2023,2,송파구,11710570,오금동,37838,11710
2023,2,송파구,11710590,송파2동,18812,11710
2023,2,송파구,11710580,송파1동,23882,11710
2023,2,송파구,11710600,석촌동,31467,11710
2023,2,송파구,11710610,삼전동,29623,11710
2023,2,송파구,11710562,방이2동,26497,11710
2023,2,송파구,11710561,방이1동,15349,11710
2023,2,송파구,11710642,문정2동,28966,11710
2023,2,송파구,11710641,문정1동,19785,11710
2023,2,송파구,11710550,마천2동,17961,11710
2023,2,송파구,11710540,마천1동,18459,11710
2023,2,송파구,11710532,거여2동,23805,11710
2023,2,송파구,11710531,거여1동,12183,11710
2023,2,송파구,11710620,가락본동,25709,11710
2023,2,송파구,11710632,가락2동,31507,11710
2023,2,송파구,11710631,가락1동,27711,11710
2023,2,강동구,11740620,천호3동,26734,11740
2023,2,강동구,11740610,천호2동,33718,11740
2023,2,강동구,11740600,천호1동,26470,11740
2023,2,강동구,11740590,암사3동,17440,11740
2023,2,강동구,11740580,암사2동,14959,11740
2023,2,강동구,11740570,암사1동,34311,11740
2023,2,강동구,11740660,성내3동,22882,11740
2023,2,강동구,11740650,성내2동,23303,11740
2023,2,강동구,11740640,성내1동,19734,11740
2023,2,강동구,11740520,상일동,51383,11740
2023,2,강동구,11740540,명일2동,17269,11740
2023,2,강동구,11740530,명일1동,25554,11740
2023,2,강동구,11740700,둔촌2동,24169,11740
2023,2,강동구,11740685,길동,45142,11740
2023,2,강동구,11740560,고덕2동,22890,11740
2023,2,강동구,11740550,고덕1동,23981,11740
2023,2,강동구,11740515,강일동,32996,11740
2023,3,종로구,11110650,혜화동,19491,11110
2023,3,종로구,11110560,평창동,17635,11110
2023,3,종로구,11110515,청운효자동,11539,11110
2023,3,종로구,11110690,창신3동,6539,11110
2023,3,종로구,11110680,창신2동,8641,11110
2023,3,종로구,11110670,창신1동,5350,11110
2023,3,종로구,11110630,종로56가동,5916,11110
2023,3,종로구,11110615,종로1234가동,8648,11110
2023,3,종로구,11110640,이화동,7566,11110
2023,3,종로구,11110710,숭인2동,10540,11110
2023,3,종로구,11110700,숭인1동,6102,11110
2023,3,종로구,11110540,삼청동,2495,11110
2023,3,종로구,11110530,사직동,9326,11110
2023,3,종로구,11110550,부암동,9443,11110
2023,3,종로구,11110570,무악동,8040,11110
2023,3,종로구,11110580,교남동,9870,11110
2023,3,종로구,11110600,가회동,3986,11110
2023,3,중구,11140540,회현동,5107,11140
2023,3,중구,11140670,황학동,13614,11140
2023,3,중구,11140570,필동,4858,11140
2023,3,중구,11140645,청구동,13318,11140
2023,3,중구,11140680,중림동,12372,11140
2023,3,중구,11140580,장충동,5440,11140
2023,3,중구,11140605,을지로동,3206,11140
2023,3,중구,11140635,약수동,16433,11140
2023,3,중구,11140615,신당동,8921,11140
2023,3,중구,11140650,신당5동,10472,11140
2023,3,중구,11140520,소공동,3512,11140
2023,3,중구,11140550,명동,3510,11140
2023,3,중구,11140665,동화동,10136,11140
2023,3,중구,11140625,다산동,13809,11140
2023,3,중구,11140590,광희동,7117,11140
2023,3,용산구,11170510,후암동,16540,11170
2023,3,용산구,11170580,효창동,10828,11170
2023,3,용산구,11170685,한남동,21237,11170
2023,3,용산구,11170625,한강로동,22811,11170
2023,3,용산구,11170555,청파동,19786,11170
2023,3,용산구,11170660,이태원2동,10263,11170
2023,3,용산구,11170650,이태원1동,7890,11170
2023,3,용산구,11170640,이촌2동,7997,11170
2023,3,용산구,11170630,이촌1동,25578,11170
2023,3,용산구,11170570,원효로2동,13792,11170
2023,3,용산구,11170560,원효로1동,17837,11170
2023,3,용산구,11170520,용산2가동,10229,11170
2023,3,용산구,11170590,용문동,11577,11170
2023,3,용산구,11170690,서빙고동,13357,11170
2023,3,용산구,11170700,보광동,13585,11170
2023,3,용산구,11170530,남영동,7385,11170
2023,3,성동구,11200570,행당2동,22970,11200
2023,3,성동구,11200560,행당1동,13996,11200
2023,3,성동구,11200580,응봉동,15042,11200
2023,3,성동구,11200790,용답동,12915,11200
2023,3,성동구,11200535,왕십리도선동,26830,11200
2023,3,성동구,11200520,왕십리2동,16508,11200
2023,3,성동구,11200645,옥수동,25698,11200
2023,3,성동구,11200720,송정동,10221,11200
2023,3,성동구,11200690,성수2가3동,10365,11200
2023,3,성동구,11200670,성수2가1동,15131,11200
2023,3,성동구,11200660,성수1가2동,12221,11200
2023,3,성동구,11200650,성수1가1동,15812,11200
2023,3,성동구,11200550,사근동,14048,11200
2023,3,성동구,11200540,마장동,22390,11200
2023,3,성동구,11200620,금호4가동,14329,11200
2023,3,성동구,11200615,금호23가동,22124,11200
2023,3,성동구,11200590,금호1가동,14943,11200
2023,3,광진구,11215710,화양동,27844,11215
2023,3,광진구,11215770,중곡4동,28032,11215
2023,3,광진구,11215760,중곡3동,16032,11215
2023,3,광진구,11215750,중곡2동,20950,11215
2023,3,광진구,11215740,중곡1동,15640,11215
2023,3,광진구,11215847,자양4동,23303,11215
2023,3,광진구,11215840,자양3동,27567,11215
2023,3,광진구,11215830,자양2동,23995,11215
2023,3,광진구,11215820,자양1동,22840,11215
2023,3,광진구,11215780,능동,11515,11215
2023,3,광진구,11215730,군자동,21592,11215
2023,3,광진구,11215870,구의3동,28095,11215
2023,3,광진구,11215860,구의2동,26329,11215
2023,3,광진구,11215850,구의1동,23929,11215
2023,3,광진구,11215810,광장동,34296,11215
2023,3,동대문구,11230730,휘경2동,25288,11230
2023,3,동대문구,11230720,휘경1동,16168,11230
2023,3,동대문구,11230710,회기동,13581,11230
2023,3,동대문구,11230705,청량리동,19405,11230
2023,3,동대문구,11230545,제기동,25808,11230
2023,3,동대문구,11230570,전농2동,18556,11230
2023,3,동대문구,11230560,전농1동,31659,11230
2023,3,동대문구,11230660,장안2동,32859,11230
2023,3,동대문구,11230650,장안1동,38147,11230
2023,3,동대문구,11230750,이문2동,19988,11230
2023,3,동대문구,11230740,이문1동,21364,11230
2023,3,동대문구,11230536,용신동,40016,11230
2023,3,동대문구,11230610,답십리2동,27883,11230
2023,3,동대문구,11230600,답십리1동,28391,11230
2023,3,중랑구,11260610,중화2동,24417,11260
2023,3,중랑구,11260600,중화1동,19068,11260
2023,3,중랑구,11260690,신내2동,19906,11260
2023,3,중랑구,11260680,신내1동,38247,11260
2023,3,중랑구,11260590,상봉2동,20673,11260
2023,3,중랑구,11260580,상봉1동,23455,11260
2023,3,중랑구,11260630,묵2동,18466,11260
2023,3,중랑구,11260620,묵1동,33979,11260
2023,3,중랑구,11260565,면목본동,33647,11260
2023,3,중랑구,11260570,면목7동,21614,11260
2023,3,중랑구,11260550,면목5동,14735,11260
2023,3,중랑구,11260540,면목4동,18550,11260
2023,3,중랑구,11260575,면목38동,25011,11260
2023,3,중랑구,11260520,면목2동,24069,11260
2023,3,중랑구,11260655,망우본동,35946,11260
2023,3,중랑구,11260660,망우3동,16157,11260
2023,3,성북구,11290705,종암동,39799,11290
2023,3,성북구,11290650,정릉4동,24624,11290
2023,3,성북구,11290640,정릉3동,16742,11290
2023,3,성북구,11290630,정릉2동,22874,11290
2023,3,성북구,11290620,정릉1동,18070,11290
