연도,분기,행정동_코드,행정동_코드_명,총_상주인구_수
2023,1,11110640,이화동,8190
2023,1,11110650,혜화동,16276
2023,1,11110670,창신1동,5666
2023,1,11110680,창신2동,9581
2023,1,11110690,창신3동,6905
2023,1,11110700,숭인1동,5812
2023,1,11110710,숭인2동,9149
2023,1,11140520,소공동,1350
2023,1,11140540,회현동,4305
2023,1,11140550,명동,2450
2023,1,11140570,필동,3851
2023,1,11140580,장충동,4951
2023,1,11140590,광희동,4896
2023,1,11140605,을지로동,1457
2023,1,11140615,신당동,7105
2023,1,11140625,다산동,15434
2023,1,11140635,약수동,18461
2023,1,11140645,청구동,15318
2023,1,11140650,신당5동,9927
2023,1,11140665,동화동,11648
2023,1,11140670,황학동,11965
2023,1,11140680,중림동,8328
2023,1,11170510,후암동,18208
2023,1,11170520,용산2가동,10876
2023,1,11170530,남영동,6632
2023,1,11170555,청파동,20375
2023,1,11170560,원효로1동,12933
2023,1,11170570,원효로2동,14528
2023,1,11170580,효창동,9063
2023,1,11170590,용문동,12606
2023,1,11170625,한강로동,12463
2023,1,11170630,이촌1동,28057
2023,1,11170640,이촌2동,9521
2023,1,11170650,이태원1동,7126
2023,1,11170660,이태원2동,9481
2023,1,11170685,한남동,19536
2023,1,11170690,서빙고동,13291
2023,1,11170700,보광동,14985
2023,1,11200520,왕십리2동,16917
2023,1,11200535,왕십리도선동,19658
2023,1,11200540,마장동,22343
2023,1,11200550,사근동,10998
2023,1,11200560,행당1동,11784
2023,1,11200570,행당2동,26603
2023,1,11200580,응봉동,16178
2023,1,11200590,금호1가동,13659
2023,1,11200615,금호2?3가동,24420
2023,1,11200620,금호4가동,14290
2023,1,11200645,옥수동,23133
2023,1,11200650,성수1가1동,16029
2023,1,11200660,성수1가2동,14754
2023,1,11200670,성수2가1동,18477
2023,1,11200690,성수2가3동,10873
2023,1,11200720,송정동,11173
2023,1,11200790,용답동,15032
2023,1,11215710,화양동,20588
2023,1,11215730,군자동,19686
2023,1,11215740,중곡1동,15381
2023,1,11215750,중곡2동,22019
2023,1,11215760,중곡3동,17505
2023,1,11215770,중곡4동,30966
2023,1,11215780,능동,11129
2023,1,11215810,광장동,33732
2023,1,11215820,자양1동,21955
2023,1,11215830,자양2동,25781
2023,1,11215840,자양3동,28608
2023,1,11215847,자양4동,19042
2023,1,11215850,구의1동,22151
2023,1,11215860,구의2동,24579
2023,1,11215870,구의3동,28444
2023,1,11230536,용신동,25063
2023,1,11230545,제기동,23990
2023,1,11230560,전농1동,28613
2023,1,11230570,전농2동,20201
2023,1,11230600,답십리1동,23777
2023,1,11230610,답십리2동,29117
2023,1,11230650,장안1동,36646
2023,1,11230660,장안2동,29924
2023,1,11230705,청량리동,19581
2023,1,11230710,회기동,10009
2023,1,11230720,휘경1동,12887
2023,1,11230730,휘경2동,23906
2023,1,11230740,이문1동,18250
2023,1,11230750,이문2동,21209
2023,1,11260520,면목2동,26072
2023,1,11260540,면목4동,20660
2023,1,11260550,면목5동,9670
2023,1,11260565,면목본동,34196
2023,1,11260570,면목7동,22266
2023,1,11260575,면목3?8동,24806
2023,1,11260580,상봉1동,25886
2023,1,11260590,상봉2동,17233
2023,1,11260600,중화1동,20211
2023,1,11260610,중화2동,26132
2023,1,11260620,묵1동,34443
2023,1,11260630,묵2동,18734
2023,1,11260655,망우본동,31010
2023,1,11260660,망우3동,17398
2023,1,11260680,신내1동,40914
2023,1,11260690,신내2동,23997
2023,1,11290525,성북동,16414
2023,1,11290555,삼선동,23746
2023,1,11290575,동선동,15848
2023,1,11290580,돈암1동,15258
2023,1,11290590,돈암2동,23961
2023,1,11290600,안암동,5435
2023,1,11290610,보문동,12473
2023,1,11290620,정릉1동,18977
2023,1,11290630,정릉2동,23438
2023,1,11290640,정릉3동,14792
2023,1,11290650,정릉4동,27377
2023,1,11290660,길음1동,38001
2023,1,11290685,길음2동,11218
2023,1,11290705,종암동,38996
2023,1,11290715,월곡1동,27636
2023,1,11290725,월곡2동,20500
2023,1,11290760,장위1동,20012
2023,1,11290770,장위2동,14714
2023,1,11290780,장위3동,10387
2023,1,11290810,석관동,33174
2023,1,11305534,삼양동,26436
2023,1,11305535,미아동,22868
2023,1,11305545,송중동,27542
2023,1,11305555,송천동,28896
2023,1,11305575,삼각산동,34820
2023,1,11305595,번1동,19824
2023,1,11305603,번2동,18104
2023,1,11305608,번3동,20018
2023,1,11305615,수유1동,21607
2023,1,11305625,수유2동,21671
2023,1,11305635,수유3동,23645
2023,1,11305645,우이동,20289
2023,1,11305660,인수동,31270
2023,1,11320511,창1동,27262
2023,1,11320512,창2동,30878
2023,1,11320513,창3동,15312
2023,1,11320514,창4동,30025
2023,1,11320515,창5동,26631
2023,1,11320521,도봉1동,22048
2023,1,11320522,도봉2동,28223
2023,1,11320660,쌍문1동,21760
2023,1,11320670,쌍문2동,20146
2023,1,11320680,쌍문3동,17430
2023,1,11320681,쌍문4동,19452
2023,1,11320690,방학1동,30854
2023,1,11320700,방학2동,21677
2023,1,11320710,방학3동,29657
2023,1,11350560,월계1동,22187
2023,1,11350570,월계2동,27157
2023,1,11350580,월계3동,33913
2023,1,11350595,공릉1동,37367
2023,1,11350600,공릉2동,41090
2023,1,11350611,하계1동,28983
2023,1,11350612,하계2동,25187
2023,1,11350619,중계본동,26352
2023,1,11350621,중계1동,29087
2023,1,11350624,중계4동,21511
2023,1,11350625,중계2?3동,39546
2023,1,11350630,상계1동,41426
2023,1,11350640,상계2동,21559
2023,1,11350665,상계3?4동,27744
2023,1,11350670,상계5동,27306
2023,1,11350695,상계6?7동,36633
2023,1,11350700,상계8동,26740
2023,1,11350710,상계9동,23749
2023,1,11350720,상계10동,17781
2023,1,11380510,녹번동,31623
2023,1,11380520,불광1동,42306
2023,1,11380530,불광2동,28518
2023,1,11380551,갈현1동,24611
2023,1,11380552,갈현2동,28906
2023,1,11380560,구산동,31839
2023,1,11380570,대조동,30107
2023,1,11380580,응암1동,25166
2023,1,11380590,응암2동,17038
2023,1,11380600,응암3동,26254
2023,1,11380625,역촌동,48771
2023,1,11380631,신사1동,27669
2023,1,11380632,신사2동,21138
2023,1,11380640,증산동,15115
2023,1,11380650,수색동,7827
2023,1,11380690,진관동,50293
2023,1,11410520,천연동,19842
2023,1,11410555,북아현동,9826
2023,1,11410565,충현동,17627
2023,1,11410585,신촌동,17521
2023,1,11410615,연희동,37904
2023,1,11410620,홍제1동,22602
2023,1,11410640,홍제3동,16314
2023,1,11410655,홍제2동,15218
2023,1,11410660,홍은1동,20855
2023,1,11410685,홍은2동,27823
2023,1,11410690,남가좌1동,15986
2023,1,11410700,남가좌2동,22912
2023,1,11410710,북가좌1동,19466
2023,1,11410720,북가좌2동,34442
2023,1,11440555,아현동,21498
2023,1,11440565,공덕동,37133
2023,1,11440585,도화동,22198
2023,1,11440590,용강동,20469
2023,1,11440600,대흥동,11549
2023,1,11440610,염리동,10246
2023,1,11440630,신수동,21438
2023,1,11440655,서강동,25284
2023,1,11440660,서교동,24372
2023,1,11440680,합정동,18775
2023,1,11440690,망원1동,21608
2023,1,11440700,망원2동,19167
2023,1,11440710,연남동,17597
2023,1,11440720,성산1동,19859
2023,1,11440730,성산2동,36249
2023,1,11440740,상암동,33829
2023,1,11470510,목1동,27807
2023,1,11470520,목2동,31200
2023,1,11470530,목3동,21251
2023,1,11470540,목4동,26950
2023,1,11470550,목5동,44710
2023,1,11470560,신월1동,21328
2023,1,11470570,신월2동,22442
2023,1,11470580,신월3동,16840
2023,1,11470590,신월4동,18943
2023,1,11470600,신월5동,15293
2023,1,11470610,신월6동,6659
2023,1,11470611,신월7동,23403
2023,1,11470620,신정1동,21578
2023,1,11470630,신정2동,21607
2023,1,11470640,신정3동,47275
2023,1,11470650,신정4동,34659
2023,1,11470670,신정6동,26460
2023,1,11470680,신정7동,31798
2023,1,11500510,염창동,40707
2023,1,11500520,등촌1동,21207
2023,1,11500530,등촌2동,21918
2023,1,11500535,등촌3동,34687
2023,1,11500540,화곡1동,51684
2023,1,11500550,화곡2동,19772
2023,1,11500560,화곡3동,23012
2023,1,11500570,화곡4동,22351
2023,1,11500590,화곡본동,36422
2023,1,11500591,화곡6동,24725
2023,1,11500593,화곡8동,26703
2023,1,11500603,가양1동,26585
2023,1,11500604,가양2동,16549
2023,1,11500605,가양3동,17796
2023,1,11500611,발산1동,39598
2023,1,11500615,우장산동,46018
2023,1,11500620,공항동,21949
2023,1,11500630,방화1동,44245
2023,1,11500640,방화2동,23158
2023,1,11500641,방화3동,25941
2023,1,11530510,신도림동,37145
2023,1,11530520,구로1동,20644
2023,1,11530530,구로2동,27306
2023,1,11530540,구로3동,26146
2023,1,11530550,구로4동,22308
2023,1,11530560,구로5동,29629
2023,1,11530595,가리봉동,10098
2023,1,11530720,고척1동,24431
2023,1,11530730,고척2동,28625
2023,1,11530740,개봉1동,32447
2023,1,11530750,개봉2동,34282
2023,1,11530760,개봉3동,20217
2023,1,11530770,오류1동,20637
2023,1,11530780,오류2동,41924
2023,1,11530790,수궁동,25143
2023,1,11530800,항동,2568
2023,1,11545510,가산동,18712
2023,1,11545610,독산1동,29172
2023,1,11545620,독산2동,20805
2023,1,11545630,독산3동,24757
2023,1,11545640,독산4동,16891
2023,1,11545670,시흥1동,34306
2023,1,11545680,시흥2동,23869
2023,1,11545690,시흥3동,10878
2023,1,11545700,시흥4동,21890
2023,1,11545710,시흥5동,18790
2023,1,11560515,영등포본동,22836
2023,1,11560535,영등포동,17225
2023,1,11560540,여의동,28793
2023,1,11560550,당산1동,20148
2023,1,11560560,당산2동,33422
2023,1,11560585,도림동,19997
2023,1,11560605,문래동,32692
2023,1,11560610,양평1동,17070
2023,1,11560620,양평2동,22099
2023,1,11560630,신길1동,17202
2023,1,11560650,신길3동,16658
2023,1,11560660,신길4동,9364
2023,1,11560670,신길5동,9645
2023,1,11560680,신길6동,16987
2023,1,11560690,신길7동,12751
2023,1,11560700,대림1동,13474
2023,1,11560710,대림2동,13629
2023,1,11560720,대림3동,24878
2023,1,11590510,노량진1동,30860
2023,1,11590520,노량진2동,13262
2023,1,11590530,상도1동,46157
2023,1,11590540,상도2동,24850
2023,1,11590550,상도3동,25055
2023,1,11590560,상도4동,28952
2023,1,11590605,흑석동,29016
2023,1,11590620,사당1동,22033
2023,1,11590630,사당2동,28458
2023,1,11590640,사당3동,23901
2023,1,11590650,사당4동,14300
2023,1,11590651,사당5동,11517
2023,1,11590660,대방동,39072
2023,1,11590670,신대방1동,25113
2023,1,11590680,신대방2동,19143
2023,1,11620525,보라매동,24290
2023,1,11620545,청림동,17325
2023,1,11620565,성현동,32568
2023,1,11620575,행운동,25488
2023,1,11620585,낙성대동,15762
2023,1,11620595,청룡동,27130
2023,1,11620605,은천동,34935
2023,1,11620615,중앙동,14535
2023,1,11620625,인헌동,27630
2023,1,11620630,남현동,18394
2023,1,11620645,서원동,22834
2023,1,11620655,신원동,18403
2023,1,11620665,서림동,24645
2023,1,11620685,신사동,23022
2023,1,11620695,신림동,19935
2023,1,11620715,난향동,17130
2023,1,11620725,조원동,17088
2023,1,11620735,대학동,22444
2023,1,11620745,삼성동,25864
2023,1,11620765,미성동,30775
2023,1,11620775,난곡동,29317
2023,1,11650510,서초1동,20781
2023,1,11650520,서초2동,17183
2023,1,11650530,서초3동,25750
2023,1,11650531,서초4동,26577
2023,1,11650540,잠원동,26523
2023,1,11650550,반포본동,12869
2023,1,11650560,반포1동,28508
2023,1,11650570,반포2동,12641
2023,1,11650580,반포3동,17389
2023,1,11650581,반포4동,19165
2023,1,11650590,방배본동,21003
2023,1,11650600,방배1동,17063
2023,1,11650610,방배2동,20416
2023,1,11650620,방배3동,21866
2023,1,11650621,방배4동,22692
2023,1,11650651,양재1동,47758
2023,1,11650652,양재2동,23406
2023,1,11650660,내곡동,18416
2023,1,11680510,신사동,18137
2023,1,11680521,논현1동,23747
2023,1,11680531,논현2동,21289
2023,1,11680545,압구정동,28557
2023,1,11680565,청담동,30253
2023,1,11680580,삼성1동,12969
2023,1,11680590,삼성2동,29555
2023,1,11680600,대치1동,24865
2023,1,11680610,대치2동,40398
2023,1,11680630,대치4동,20756
2023,1,11680640,역삼1동,35231
2023,1,11680650,역삼2동,36291
2023,1,11680655,도곡1동,21644
2023,1,11680656,도곡2동,24138
2023,1,11680660,개포1동,6308
2023,1,11680670,개포2동,14194
2023,1,11680690,개포4동,18031
2023,1,11680700,세곡동,42164
2023,1,11680720,일원본동,25466
2023,1,11680730,일원1동,17211
2023,1,11680740,일원2동,15370
2023,1,11680750,수서동,16178
2023,1,11710510,풍납1동,15603
2023,1,11710520,풍납2동,23982
2023,1,11710531,거여1동,11495
2023,1,11710532,거여2동,17995
2023,1,11710540,마천1동,22624
2023,1,11710550,마천2동,19813
2023,1,11710561,방이1동,16181
2023,1,11710562,방이2동,24312
2023,1,11710566,오륜동,19267
2023,1,11710570,오금동,36272
2023,1,11710580,송파1동,26130
2023,1,11710590,송파2동,21811
2023,1,11710600,석촌동,34527
2023,1,11710610,삼전동,33572
2023,1,11710620,가락본동,27265
2023,1,11710631,가락1동,735
2023,1,11710632,가락2동,31488
2023,1,11710641,문정1동,21688
2023,1,11710642,문정2동,19802
2023,1,11710646,장지동,32060
2023,1,11710647,위례동,17776
2023,1,11710650,잠실본동,29377
2023,1,11710670,잠실2동,37790
2023,1,11710680,잠실3동,37310
2023,1,11710690,잠실4동,22970
2023,1,11710710,잠실6동,16882
2023,1,11710720,잠실7동,10540
2023,1,11740515,강일동,34450
2023,1,11740520,상일동,8782
2023,1,11740530,명일1동,23041
2023,1,11740540,명일2동,18340
2023,1,11740550,고덕1동,16057
2023,1,11740560,고덕2동,8110
2023,1,11740570,암사1동,35414
2023,1,11740580,암사2동,14123
2023,1,11740590,암사3동,19270
2023,1,11740600,천호1동,28380
2023,1,11740610,천호2동,30887
2023,1,11740620,천호3동,21563
2023,1,11740640,성내1동,19174
2023,1,11740650,성내2동,24045
2023,1,11740660,성내3동,23172
2023,1,11740685,길동,46207
2023,1,11740690,둔촌1동,25
2023,1,11740700,둔촌2동,27231
2023,2,11110515,청운효자동,13009
2023,2,11110530,사직동,8486
2023,2,11110540,삼청동,2597
2023,2,11110550,부암동,9744
2023,2,11110560,평창동,17852
2023,2,11110570,무악동,8491
2023,2,11110580,교남동,4425
2023,2,11110600,가회동,4350
2023,2,11110615,종로1?2?3?4가동,7051
2023,2,11110630,종로5?6가동,5316
2023,2,11110640,이화동,8190
2023,2,11110650,혜화동,16276
2023,2,11110670,창신1동,5666
2023,2,11110680,창신2동,9581
2023,2,11110690,창신3동,6905
2023,2,11110700,숭인1동,5812
2023,2,11110710,숭인2동,9149
2023,2,11140520,소공동,1350
2023,2,11140540,회현동,4305
2023,2,11140550,명동,2450
2023,2,11140570,필동,3851
2023,2,11140580,장충동,4951
2023,2,11140590,광희동,4896
2023,2,11140605,을지로동,1457
2023,2,11140615,신당동,7105
2023,2,11140625,다산동,15434
2023,2,11140635,약수동,18461
2023,2,11140645,청구동,15318
2023,2,11140650,신당5동,9927
2023,2,11140665,동화동,11648
2023,2,11140670,황학동,11965
2023,2,11140680,중림동,8328
2023,2,11170510,후암동,18208
2023,2,11170520,용산2가동,10876
2023,2,11170530,남영동,6632
2023,2,11170555,청파동,20375
2023,2,11170560,원효로1동,12933
2023,2,11170570,원효로2동,14528
2023,2,11170580,효창동,9063
2023,2,11170590,용문동,12606
2023,2,11170625,한강로동,12463
2023,2,11170630,이촌1동,28057
2023,2,11170640,이촌2동,9521
2023,2,11170650,이태원1동,7126
2023,2,11170660,이태원2동,9481
2023,2,11170685,한남동,19536
2023,2,11170690,서빙고동,13291
2023,2,11170700,보광동,14985
2023,2,11200520,왕십리2동,16917
2023,2,11200535,왕십리도선동,19658
2023,2,11200540,마장동,22343
2023,2,11200550,사근동,10998
2023,2,11200560,행당1동,11784
2023,2,11200570,행당2동,26603
2023,2,11200580,응봉동,16178
2023,2,11200590,금호1가동,13659
2023,2,11200615,금호2?3가동,24420
2023,2,11200620,금호4가동,14290
2023,2,11200645,옥수동,23133
2023,2,11200650,성수1가1동,16029
2023,2,11200660,성수1가2동,14754
2023,2,11200670,성수2가1동,18477
2023,2,11200690,성수2가3동,10873
2023,2,11200720,송정동,11173
2023,2,11200790,용답동,15032
2023,2,11215710,화양동,20588
2023,2,11215730,군자동,19686
2023,2,11215740,중곡1동,15381
2023,2,11215750,중곡2동,22019
2023,2,11215760,중곡3동,17505
2023,2,11215770,중곡4동,30966
2023,2,11215780,능동,11129
2023,2,11215810,광장동,33732
2023,2,11215820,자양1동,21955
2023,2,11215830,자양2동,25781
2023,2,11215840,자양3동,28608
2023,2,11215847,자양4동,19042
2023,2,11215850,구의1동,22151
2023,2,11215860,구의2동,24579
2023,2,11215870,구의3동,28444
2023,2,11230536,용신동,25063
2023,2,11230545,제기동,23990
2023,2,11230560,전농1동,28613
2023,2,11230570,전농2동,20201
2023,2,11230600,답십리1동,23777
2023,2,11230610,답십리2동,29117
2023,2,11230650,장안1동,36646
2023,2,11230660,장안2동,29924
2023,2,11230705,청량리동,19581
2023,2,11230710,회기동,10009
2023,2,11230720,휘경1동,12887
2023,2,11230730,휘경2동,23906
2023,2,11230740,이문1동,18250
2023,2,11230750,이문2동,21209
2023,2,11260520,면목2동,26072
2023,2,11260540,면목4동,20660
