연도,분기,행정동_코드,행정동_코드_명,당월_매출_금액
2022,4,11140550,명동,1795933223
2022,4,11140550,명동,2244777407
2022,4,11140550,명동,324973617
2022,4,11140550,명동,976003846
2022,4,11140550,명동,28463669
2022,4,11140550,명동,108000000
2022,4,11140550,명동,1098721008
2022,4,11140550,명동,109333962
2022,4,11140550,명동,4769744955
2022,4,11140550,명동,16639066925
2022,4,11140550,명동,317864
2022,4,11140550,명동,47793373
2022,4,11140550,명동,3347796222
2022,4,11140550,명동,12197778599
2022,4,11140550,명동,2805750570
2022,4,11140550,명동,1239941311
2022,4,11140550,명동,2357753502
2022,4,11140550,명동,1884735744
2022,4,11140550,명동,9423730161
2022,4,11140550,명동,417601129
2022,4,11140550,명동,931863322
2022,4,11140550,명동,12323909265
2022,4,11140550,명동,657311940
2022,4,11140550,명동,41954471
2022,4,11140550,명동,265204868
2022,4,11140570,필동,12796525787
2022,4,11140570,필동,3511779871
2022,4,11140570,필동,954711388
2022,4,11140570,필동,1010987882
2022,4,11140570,필동,552082233
2022,4,11140570,필동,147004182
2022,4,11140570,필동,472000149
2022,4,11140570,필동,1257046013
2022,4,11140570,필동,2541363268
2022,4,11140570,필동,3683921742
2022,4,11140570,필동,9057302
2022,4,11140570,필동,267219283
2022,4,11140570,필동,649556286
2022,4,11140570,필동,77082092
2022,4,11140570,필동,306661969
2022,4,11140570,필동,113843913
2022,4,11140570,필동,146357018
2022,4,11140570,필동,135944150
2022,4,11140570,필동,193728981
2022,4,11140570,필동,721402516
2022,4,11140570,필동,126106502
2022,4,11140570,필동,159000000
2022,4,11140570,필동,96780600
2022,4,11140570,필동,993922506
2022,4,11140570,필동,2542001509
2022,4,11140570,필동,601519195
2022,4,11140570,필동,314055059
2022,4,11140570,필동,452480464
2022,4,11140570,필동,6110525
2022,4,11140570,필동,52282591
2022,4,11140570,필동,710567242
2022,4,11140570,필동,13050511
2022,4,11140570,필동,531999517
2022,4,11140570,필동,147602068
2022,4,11140570,필동,48000000
2022,4,11140570,필동,446852
2022,4,11140570,필동,513825612
2022,4,11140580,장충동,6451632935
2022,4,11140580,장충동,421044495
2022,4,11140580,장충동,405700426
2022,4,11140580,장충동,1726244829
2022,4,11140580,장충동,722589021
2022,4,11140580,장충동,192138743
2022,4,11140580,장충동,86537069
2022,4,11140580,장충동,177534938
2022,4,11140580,장충동,410698724
2022,4,11140580,장충동,683944925
2022,4,11140580,장충동,139005153
2022,4,11140580,장충동,1361610040
2022,4,11140580,장충동,7445885
2022,4,11140580,장충동,10189166
2022,4,11140580,장충동,220671131
2022,4,11140580,장충동,1242522291
2022,4,11140580,장충동,1269405383
2022,4,11140580,장충동,5978733
2022,4,11140580,장충동,6083876617
2022,4,11140580,장충동,1615883323
2022,4,11140580,장충동,1032675777
2022,4,11140580,장충동,576094067
2022,4,11140580,장충동,1902841175
2022,4,11140590,광희동,19673151769
2022,4,11140590,광희동,453524845
2022,4,11140590,광희동,1105580017
2022,4,11140590,광희동,3682957354
2022,4,11140590,광희동,741584643
2022,4,11140590,광희동,2064977983
2022,4,11140590,광희동,290340871
2022,4,11140590,광희동,2336056549
2022,4,11140590,광희동,3271631086
2022,4,11140590,광희동,2462797116
2022,4,11140590,광희동,1270525112
2022,4,11140590,광희동,1214317808
2022,4,11140590,광희동,5890480
2022,4,11140590,광희동,284874174
2022,4,11140590,광희동,329439590
2022,4,11140590,광희동,768339386
2022,4,11140590,광희동,203708095
2022,4,11140590,광희동,39005540
2022,4,11140590,광희동,173343213
2022,4,11140590,광희동,8511513
2022,4,11140590,광희동,703683388
2022,4,11140590,광희동,19004412
2022,4,11140590,광희동,1740330713
2022,4,11140590,광희동,9090490182
2022,4,11140590,광희동,243774921
2022,4,11140590,광희동,3826130181
2022,4,11140590,광희동,1527274020
2022,4,11140590,광희동,3784146928
2022,4,11140590,광희동,187151721
2022,4,11140590,광희동,14144804476
2022,4,11140590,광희동,9907701593
2022,4,11140590,광희동,6737241409
2022,4,11140590,광희동,476636206
2022,4,11140590,광희동,90155131
2022,4,11140590,광희동,236635650
2022,4,11140590,광희동,3989704
2022,4,11140590,광희동,2375701966
2022,4,11140590,광희동,777717768
2022,4,11140590,광희동,2292227159
2022,4,11140590,광희동,27744031136
2022,4,11140590,광희동,74563717
2022,4,11140590,광희동,201103170
2022,4,11140590,광희동,4565242188
2022,4,11140590,광희동,465372759
2022,4,11140590,광희동,3101723
2022,4,11140590,광희동,102780321
2022,4,11140590,광희동,176118335
2022,4,11140605,을지로동,27933640614
2022,4,11140605,을지로동,1161936513
2022,4,11140605,을지로동,730429815
2022,4,11140605,을지로동,701060714
2022,4,11140605,을지로동,379472627
2022,4,11140605,을지로동,225000000
2022,4,11140605,을지로동,597550364
2022,4,11140605,을지로동,609846500
2022,4,11140605,을지로동,11310507671
2022,4,11140605,을지로동,4204997594
2022,4,11140605,을지로동,699457081
2022,4,11140605,을지로동,580161487
2022,4,11140605,을지로동,181563642
2022,4,11140605,을지로동,190958377
2022,4,11140605,을지로동,1340782
2022,4,11140605,을지로동,51171418
2022,4,11140605,을지로동,16287324
2022,4,11140605,을지로동,10529803
2022,4,11140605,을지로동,116164251
2022,4,11140605,을지로동,13316095
2022,4,11140605,을지로동,2937031584
2022,4,11140605,을지로동,5937970194
2022,4,11140605,을지로동,3354097451
2022,4,11140605,을지로동,18430668
2022,4,11140605,을지로동,1357997
2022,4,11140605,을지로동,2957856368
2022,4,11140605,을지로동,19416469187
2022,4,11140605,을지로동,2935158655
2022,4,11140605,을지로동,31182965
2022,4,11140605,을지로동,13722007
2022,4,11140605,을지로동,7904377
2022,4,11140605,을지로동,2311559063
2022,4,11140605,을지로동,216293416
2022,4,11140605,을지로동,39337220
2022,4,11140605,을지로동,39429290898
2022,4,11140605,을지로동,4748687655
2022,4,11140605,을지로동,507858831
2022,4,11140605,을지로동,838549851
2022,4,11140605,을지로동,586693032
2022,4,11140605,을지로동,1341669249
2022,4,11140605,을지로동,3724340936
2022,4,11140605,을지로동,171126516
2022,4,11140605,을지로동,3255708235
2022,4,11140605,을지로동,118480493771
2022,4,11140605,을지로동,23989460
2022,4,11140615,신당동,8024870019
2022,4,11140615,신당동,804221444
2022,4,11140615,신당동,842861569
2022,4,11140615,신당동,96864923
2022,4,11140615,신당동,308599511
2022,4,11140615,신당동,1487718414
2022,4,11140615,신당동,299323181
2022,4,11140615,신당동,3127500776
2022,4,11140615,신당동,655254441
2022,4,11140615,신당동,1008406346
2022,4,11140615,신당동,1324962
2022,4,11140615,신당동,722862017
2022,4,11140615,신당동,408945240
2022,4,11140615,신당동,131926650
2022,4,11140615,신당동,12490424
2022,4,11140615,신당동,293025300
2022,4,11140615,신당동,234148576
2022,4,11140615,신당동,4376465
2022,4,11140615,신당동,52174453
2022,4,11140615,신당동,1582532
2022,4,11140615,신당동,107006844
2022,4,11140615,신당동,363839334
2022,4,11140615,신당동,3668446261
2022,4,11140615,신당동,3622175036
2022,4,11140615,신당동,283512063
2022,4,11140615,신당동,84234015
2022,4,11140615,신당동,42137223
2022,4,11140615,신당동,5980213
2022,4,11140615,신당동,49995349837
2022,4,11140615,신당동,367341360
2022,4,11140615,신당동,401135
2022,4,11140615,신당동,1220191892
2022,4,11140615,신당동,23128663
2022,4,11140615,신당동,609999874
2022,4,11140615,신당동,537905392
2022,4,11140615,신당동,83265171
2022,4,11140615,신당동,1813970283
2022,4,11140615,신당동,32678986
2022,4,11140615,신당동,799452348
2022,4,11140615,신당동,818015748
2022,4,11140615,신당동,12439874
2022,4,11140625,다산동,9706108172
2022,4,11140625,다산동,270600437
2022,4,11140625,다산동,252709339
2022,4,11140625,다산동,237441878
2022,4,11140625,다산동,924975986
2022,4,11140625,다산동,227246281
2022,4,11140625,다산동,2667129
2022,4,11140625,다산동,704598212
2022,4,11140625,다산동,825064257
2022,4,11140625,다산동,701996445
2022,4,11140625,다산동,72167367
2022,4,11140625,다산동,78333333
2022,4,11140625,다산동,360329403
2022,4,11140625,다산동,3152286267
2022,4,11140625,다산동,880009049
2022,4,11140625,다산동,375903468
2022,4,11140625,다산동,31660370
2022,4,11140625,다산동,369721195
2022,4,11140625,다산동,834391918
2022,4,11140625,다산동,172299313
2022,4,11140625,다산동,296002257
2022,4,11140625,다산동,24352716
2022,4,11140625,다산동,215404096
2022,4,11140625,다산동,440636352
2022,4,11140625,다산동,1993907465
2022,4,11140625,다산동,2284812820
2022,4,11140625,다산동,3121412
2022,4,11140625,다산동,227352099
2022,4,11140625,다산동,26725643
2022,4,11140625,다산동,6048496745
2022,4,11140625,다산동,10786133
2022,4,11140625,다산동,336670498
2022,4,11140625,다산동,79359887
2022,4,11140625,다산동,9506538376
2022,4,11140625,다산동,243792713
2022,4,11140625,다산동,63953795
2022,4,11140625,다산동,105415784
2022,4,11140625,다산동,22636364
2022,4,11140625,다산동,78425474
2022,4,11140625,다산동,105000000
2022,4,11140635,약수동,4732140782
2022,4,11140635,약수동,628488223
2022,4,11140635,약수동,494014865
2022,4,11140635,약수동,42968507
2022,4,11140635,약수동,17520996
2022,4,11140635,약수동,364632894
2022,4,11140635,약수동,1588523023
2022,4,11140635,약수동,279862412
2022,4,11140635,약수동,208176650
2022,4,11140635,약수동,3910389
2022,4,11140635,약수동,133809177
2022,4,11140635,약수동,1972287149
2022,4,11140635,약수동,1040268140
2022,4,11140635,약수동,556419069
2022,4,11140635,약수동,147860622
2022,4,11140635,약수동,309719831
2022,4,11140635,약수동,531327595
2022,4,11140635,약수동,7601407
2022,4,11140635,약수동,48629471
2022,4,11140635,약수동,142665017
2022,4,11140635,약수동,108301573
2022,4,11140635,약수동,2551154732
2022,4,11140635,약수동,1552794440
2022,4,11140635,약수동,21282642
2022,4,11140635,약수동,554875211
2022,4,11140635,약수동,658271918
2022,4,11140635,약수동,673857254
2022,4,11140635,약수동,135565925
2022,4,11140635,약수동,311536243
2022,4,11140635,약수동,24338814
2022,4,11140635,약수동,3268596281
2022,4,11140635,약수동,1982983548
2022,4,11140635,약수동,179362214
2022,4,11140635,약수동,44821275
2022,4,11140635,약수동,128512771
2022,4,11140635,약수동,119631216
2022,4,11140645,청구동,1572764796
2022,4,11140645,청구동,127588648
2022,4,11140645,청구동,177125636
2022,4,11140645,청구동,91142713
2022,4,11140645,청구동,93730668
2022,4,11140645,청구동,114050161
2022,4,11140645,청구동,255008721
2022,4,11140645,청구동,1651165665
2022,4,11140645,청구동,90303740
2022,4,11140645,청구동,1152000000
2022,4,11140645,청구동,343938121
2022,4,11140645,청구동,12103848
2022,4,11140645,청구동,67375000
2022,4,11140645,청구동,211619477
2022,4,11140645,청구동,2247191
2022,4,11140645,청구동,37695804
2022,4,11140645,청구동,216424989
2022,4,11140645,청구동,1063425529
2022,4,11140645,청구동,47878234
2022,4,11140645,청구동,67805930
2022,4,11140645,청구동,2021689975
2022,4,11140645,청구동,1397460
2022,4,11140645,청구동,272599104
2022,4,11140645,청구동,25000000
2022,4,11140645,청구동,1731783
2022,4,11140645,청구동,256262501
2022,4,11140645,청구동,18425690
2022,4,11140650,신당5동,7383241315
2022,4,11140650,신당5동,577386107
2022,4,11140650,신당5동,674560399
2022,4,11140650,신당5동,59849127
2022,4,11140650,신당5동,635916295
2022,4,11140650,신당5동,92457019
2022,4,11140650,신당5동,131021681
2022,4,11140650,신당5동,266258895
2022,4,11140650,신당5동,3100273497
2022,4,11140650,신당5동,162833102
2022,4,11140650,신당5동,17649363
2022,4,11140650,신당5동,3139019825
2022,4,11140650,신당5동,523439811
2022,4,11140650,신당5동,422518592
2022,4,11140650,신당5동,34760585
2022,4,11140650,신당5동,198561861
2022,4,11140650,신당5동,213497713
2022,4,11140650,신당5동,717017
2022,4,11140650,신당5동,39904530
2022,4,11140650,신당5동,25231123
2022,4,11140650,신당5동,203660223
2022,4,11140650,신당5동,3227244984
2022,4,11140650,신당5동,881881475
2022,4,11140650,신당5동,32687651
2022,4,11140650,신당5동,228131666
2022,4,11140650,신당5동,1754324292
2022,4,11140650,신당5동,774000000
2022,4,11140650,신당5동,2046385
2022,4,11140650,신당5동,2154247021
2022,4,11140650,신당5동,10996695
2022,4,11140650,신당5동,18789326
2022,4,11140650,신당5동,200695119
2022,4,11140650,신당5동,16073906
2022,4,11140650,신당5동,8599645
2022,4,11140650,신당5동,431989435
2022,4,11140650,신당5동,47261243
2022,4,11140650,신당5동,209981202
2022,4,11140650,신당5동,379187
2022,4,11140665,동화동,2060868428
2022,4,11140665,동화동,100772475
2022,4,11140665,동화동,71990259
2022,4,11140665,동화동,10159118
2022,4,11140665,동화동,642688849
2022,4,11140665,동화동,157218418
2022,4,11140665,동화동,329374702
2022,4,11140665,동화동,145738988
2022,4,11140665,동화동,443236557
2022,4,11140665,동화동,13370482
2022,4,11140665,동화동,218089484
2022,4,11140665,동화동,1097491169
2022,4,11140665,동화동,390874385
2022,4,11140665,동화동,29624005
2022,4,11140665,동화동,142523934
2022,4,11140665,동화동,602691627
2022,4,11140665,동화동,264239207
2022,4,11140665,동화동,27698205
2022,4,11140665,동화동,21907036
2022,4,11140665,동화동,46572036
2022,4,11140665,동화동,1201589462
2022,4,11140665,동화동,1636659718
2022,4,11140665,동화동,98226716
2022,4,11140665,동화동,1688079205
2022,4,11140665,동화동,337258481
2022,4,11140665,동화동,111000000
2022,4,11140665,동화동,2523581898
2022,4,11140665,동화동,73906468
2022,4,11140665,동화동,841885799
2022,4,11140665,동화동,301622036
2022,4,11140665,동화동,2807566
2022,4,11140670,황학동,12518747702
2022,4,11140670,황학동,99548080
2022,4,11140670,황학동,70152227
2022,4,11140670,황학동,253193964
2022,4,11140670,황학동,86023014
2022,4,11140670,황학동,953763734
2022,4,11140670,황학동,291846325
2022,4,11140670,황학동,99019680
2022,4,11140670,황학동,6117484
2022,4,11140670,황학동,53209220
2022,4,11140670,황학동,169581050
2022,4,11140670,황학동,223466065
2022,4,11140670,황학동,967091872
2022,4,11140670,황학동,41427200
2022,4,11140670,황학동,630762180
2022,4,11140670,황학동,429604769
2022,4,11140670,황학동,113879976
2022,4,11140670,황학동,66647789
2022,4,11140670,황학동,303345085
2022,4,11140670,황학동,21384771
2022,4,11140670,황학동,114652690
2022,4,11140670,황학동,40851234
2022,4,11140670,황학동,2061828872
2022,4,11140670,황학동,775910626
2022,4,11140670,황학동,3019783080
2022,4,11140670,황학동,3978146296
2022,4,11140670,황학동,5018442116
2022,4,11140670,황학동,1738807227
2022,4,11140670,황학동,6260912993
2022,4,11140670,황학동,1242711108
2022,4,11140670,황학동,47290856
2022,4,11140670,황학동,75282434
2022,4,11140670,황학동,184263383
2022,4,11140670,황학동,1375790803
2022,4,11140670,황학동,28888839
2022,4,11140670,황학동,133376973
2022,4,11140670,황학동,36764043
2022,4,11140670,황학동,13323806458
2022,4,11140670,황학동,346678177
2022,4,11140670,황학동,303802625
2022,4,11140670,황학동,56756174
2022,4,11140670,황학동,74612534
2022,4,11140670,황학동,135984988
2022,4,11140680,중림동,7496601533
2022,4,11140680,중림동,150438127
2022,4,11140680,중림동,39413686
2022,4,11140680,중림동,39056366
2022,4,11140680,중림동,13080446
2022,4,11140680,중림동,185485904
2022,4,11140680,중림동,174598130
2022,4,11140680,중림동,1189645644
2022,4,11140680,중림동,670068899
2022,4,11140680,중림동,8254305
2022,4,11140680,중림동,1888198453
2022,4,11140680,중림동,1047693261
2022,4,11140680,중림동,216232672
2022,4,11140680,중림동,150843085
2022,4,11140680,중림동,103985896
2022,4,11140680,중림동,1697091
2022,4,11140680,중림동,31167025
2022,4,11140680,중림동,188872216
2022,4,11140680,중림동,104982497
2022,4,11140680,중림동,39573297
2022,4,11140680,중림동,391036568
2022,4,11140680,중림동,905768682
2022,4,11140680,중림동,4610237092
2022,4,11140680,중림동,27015250
2022,4,11140680,중림동,287929486
2022,4,11140680,중림동,1139469996
2022,4,11140680,중림동,936181448
2022,4,11140680,중림동,720832
2022,4,11140680,중림동,506091235
2022,4,11140680,중림동,844947446
2022,4,11140680,중림동,8118361587
2022,4,11140680,중림동,514544717
2022,4,11140680,중림동,154072539
2022,4,11140680,중림동,370429344
2022,4,11140680,중림동,953655013
2022,4,11140680,중림동,3658577
2022,4,11170510,후암동,5268345015
2022,4,11170510,후암동,284897279
2022,4,11170510,후암동,57976682
2022,4,11170510,후암동,1047640606
2022,4,11170510,후암동,437409411
2022,4,11170510,후암동,66857048
2022,4,11170510,후암동,174674802
2022,4,11170510,후암동,399180424
2022,4,11170510,후암동,298284908
2022,4,11170510,후암동,1029674378
2022,4,11170510,후암동,144687678
2022,4,11170510,후암동,77545480
2022,4,11170510,후암동,11010060
2022,4,11170510,후암동,875776406
2022,4,11170510,후암동,763652332
2022,4,11170510,후암동,557850249
2022,4,11170510,후암동,514106
2022,4,11170510,후암동,340917908
2022,4,11170510,후암동,42211823
2022,4,11170510,후암동,266948569
2022,4,11170510,후암동,108955208
2022,4,11170510,후암동,151261
2022,4,11170510,후암동,99543157
2022,4,11170510,후암동,3462356345
2022,4,11170510,후암동,1922339328
2022,4,11170510,후암동,18157545
2022,4,11170510,후암동,1617858
2022,4,11170510,후암동,14503165
2022,4,11170510,후암동,982975637
2022,4,11170510,후암동,565389809
2022,4,11170510,후암동,58793994
2022,4,11170510,후암동,46825440
2022,4,11170510,후암동,60772465
2022,4,11170510,후암동,20973717
2022,4,11170510,후암동,1246242749
2022,4,11170510,후암동,15358990
2022,4,11170510,후암동,16926596
2022,4,11170510,후암동,36344030
2022,4,11170510,후암동,23089119
2022,4,11170510,후암동,19083854
2022,4,11170510,후암동,70745611
2022,4,11170510,후암동,75749869
2022,4,11170520,용산2가동,1651987462
2022,4,11170520,용산2가동,30000000
2022,4,11170520,용산2가동,2198027747
2022,4,11170520,용산2가동,354324057
2022,4,11170520,용산2가동,921637049
2022,4,11170520,용산2가동,190650983
2022,4,11170520,용산2가동,233053153
2022,4,11170520,용산2가동,380012139
2022,4,11170520,용산2가동,627165485
2022,4,11170520,용산2가동,830710259
2022,4,11170520,용산2가동,16145455
2022,4,11170520,용산2가동,12227356
2022,4,11170520,용산2가동,227806315
2022,4,11170520,용산2가동,10284706
2022,4,11170520,용산2가동,78450323
2022,4,11170520,용산2가동,42088991
2022,4,11170520,용산2가동,2110371261
2022,4,11170520,용산2가동,1209469383
2022,4,11170520,용산2가동,977375245
2022,4,11170520,용산2가동,61639078
2022,4,11170520,용산2가동,58153906
2022,4,11170520,용산2가동,172131507
2022,4,11170520,용산2가동,45510284
2022,4,11170520,용산2가동,1639196
2022,4,11170520,용산2가동,70245657
2022,4,11170520,용산2가동,50449379
2022,4,11170520,용산2가동,22248670
2022,4,11170520,용산2가동,8883163
2022,4,11170530,남영동,24904810732
2022,4,11170530,남영동,1121862522
2022,4,11170530,남영동,1448282038
2022,4,11170530,남영동,1199082830
2022,4,11170530,남영동,90349867
2022,4,11170530,남영동,1175727568
2022,4,11170530,남영동,367079812
2022,4,11170530,남영동,953010047
2022,4,11170530,남영동,7492556277
2022,4,11170530,남영동,3354061965
2022,4,11170530,남영동,403629900
2022,4,11170530,남영동,190537934
2022,4,11170530,남영동,112500000
2022,4,11170530,남영동,4694503473
2022,4,11170530,남영동,976283719
2022,4,11170530,남영동,535292419
2022,4,11170530,남영동,245594663
2022,4,11170530,남영동,544628224
2022,4,11170530,남영동,1261297859
2022,4,11170530,남영동,628958179
2022,4,11170530,남영동,277552358
2022,4,11170530,남영동,151370725
2022,4,11170530,남영동,557015192
2022,4,11170530,남영동,529475797
2022,4,11170530,남영동,2139005511
2022,4,11170530,남영동,1804810576
2022,4,11170530,남영동,510097
2022,4,11170530,남영동,97645825
2022,4,11170530,남영동,3000000
2022,4,11170530,남영동,941888822
2022,4,11170530,남영동,241176829
2022,4,11170530,남영동,104714459
2022,4,11170530,남영동,1668600193
2022,4,11170530,남영동,935355923
2022,4,11170530,남영동,146359134
2022,4,11170530,남영동,277476862
2022,4,11170530,남영동,96273385
2022,4,11170530,남영동,22442981
2022,4,11170555,청파동,8073883993
2022,4,11170555,청파동,980947386
2022,4,11170555,청파동,720338680
2022,4,11170555,청파동,908489238
2022,4,11170555,청파동,2407983807
2022,4,11170555,청파동,624127357
2022,4,11170555,청파동,245181751
2022,4,11170555,청파동,1947060937
2022,4,11170555,청파동,1661360850
2022,4,11170555,청파동,2182426595
2022,4,11170555,청파동,84324873
2022,4,11170555,청파동,6967875
2022,4,11170555,청파동,749623072
2022,4,11170555,청파동,93305501
2022,4,11170555,청파동,689373623
2022,4,11170555,청파동,136552760
2022,4,11170555,청파동,379245994
2022,4,11170555,청파동,373388535
2022,4,11170555,청파동,30921969
2022,4,11170555,청파동,2348688612
2022,4,11170555,청파동,704455995
2022,4,11170555,청파동,1219916425
2022,4,11170555,청파동,12199814
2022,4,11170555,청파동,6179402
2022,4,11170555,청파동,94873909
2022,4,11170555,청파동,89794116
2022,4,11170555,청파동,137535947
2022,4,11170555,청파동,4344057581
2022,4,11170555,청파동,3581779957
2022,4,11170555,청파동,81926881
2022,4,11170555,청파동,694213334
2022,4,11170555,청파동,3015355536
2022,4,11170555,청파동,72000000
2022,4,11170555,청파동,1564561
2022,4,11170555,청파동,72432873
2022,4,11170555,청파동,241542834
2022,4,11170555,청파동,23695779
2022,4,11170555,청파동,248192330
2022,4,11170555,청파동,7951615
2022,4,11170555,청파동,1353501187
2022,4,11170555,청파동,29889089
2022,4,11170555,청파동,3563180530
2022,4,11170555,청파동,243650111
2022,4,11170555,청파동,35348922
2022,4,11170555,청파동,21000000
2022,4,11170555,청파동,291261948
2022,4,11170555,청파동,14347377
2022,4,11170555,청파동,635603828
2022,4,11170555,청파동,120079212
2022,4,11170555,청파동,30000000
2022,4,11170560,원효로1동,10697458695
2022,4,11170560,원효로1동,665076810
2022,4,11170560,원효로1동,308258360
2022,4,11170560,원효로1동,27439380
2022,4,11170560,원효로1동,279023751
2022,4,11170560,원효로1동,206226252
2022,4,11170560,원효로1동,212813184
2022,4,11170560,원효로1동,683546244
2022,4,11170560,원효로1동,4277409318
2022,4,11170560,원효로1동,1119221864
2022,4,11170560,원효로1동,36898005
2022,4,11170560,원효로1동,33628631
2022,4,11170560,원효로1동,6204545
2022,4,11170560,원효로1동,1101341298
2022,4,11170560,원효로1동,427421415
2022,4,11170560,원효로1동,293211471
2022,4,11170560,원효로1동,25946695
2022,4,11170560,원효로1동,526119358
2022,4,11170560,원효로1동,163149169
2022,4,11170560,원효로1동,387629
2022,4,11170560,원효로1동,22367169
2022,4,11170560,원효로1동,44859232
2022,4,11170560,원효로1동,10983341
2022,4,11170560,원효로1동,66596953
2022,4,11170560,원효로1동,292979441
2022,4,11170560,원효로1동,2156543204
2022,4,11170560,원효로1동,86794607564
2022,4,11170560,원효로1동,1604213
2022,4,11170560,원효로1동,15844260
2022,4,11170560,원효로1동,197851867
2022,4,11170560,원효로1동,123906106
2022,4,11170560,원효로1동,606605835
2022,4,11170560,원효로1동,12494286474
2022,4,11170560,원효로1동,9709775
2022,4,11170560,원효로1동,432857312
2022,4,11170560,원효로1동,58395523
2022,4,11170560,원효로1동,734191353
2022,4,11170560,원효로1동,31015353
2022,4,11170560,원효로1동,8119708
2022,4,11170560,원효로1동,285475676
2022,4,11170570,원효로2동,1227243255
2022,4,11170570,원효로2동,721035969
2022,4,11170570,원효로2동,68872000
2022,4,11170570,원효로2동,1819154423
2022,4,11170570,원효로2동,109765651
2022,4,11170570,원효로2동,66634883
2022,4,11170570,원효로2동,121244397
2022,4,11170570,원효로2동,465560669
2022,4,11170570,원효로2동,473180189
2022,4,11170570,원효로2동,393388448
2022,4,11170570,원효로2동,561426664
2022,4,11170570,원효로2동,116964116
2022,4,11170570,원효로2동,556991319
2022,4,11170570,원효로2동,49557383
2022,4,11170570,원효로2동,4238599
2022,4,11170570,원효로2동,167294394
2022,4,11170570,원효로2동,742853713
2022,4,11170570,원효로2동,91020835
2022,4,11170570,원효로2동,7509879
2022,4,11170570,원효로2동,3000000
2022,4,11170570,원효로2동,50697009
2022,4,11170570,원효로2동,7240249
2022,4,11170570,원효로2동,565638668
2022,4,11170570,원효로2동,1008777821
2022,4,11170570,원효로2동,26939766782
2022,4,11170570,원효로2동,158579105
2022,4,11170570,원효로2동,42230776
2022,4,11170570,원효로2동,82550441
2022,4,11170570,원효로2동,75000000
2022,4,11170570,원효로2동,44905861
2022,4,11170570,원효로2동,5052274850
2022,4,11170570,원효로2동,19282928
2022,4,11170570,원효로2동,124069447
2022,4,11170570,원효로2동,4594873
2022,4,11170570,원효로2동,935896893
2022,4,11170570,원효로2동,1543160
2022,4,11170570,원효로2동,744461
2022,4,11170580,효창동,776795205
2022,4,11170580,효창동,38853690
2022,4,11170580,효창동,757349765
2022,4,11170580,효창동,88115605
2022,4,11170580,효창동,55035634
2022,4,11170580,효창동,48819582
2022,4,11170580,효창동,213407175
2022,4,11170580,효창동,841381791
2022,4,11170580,효창동,96084432
2022,4,11170580,효창동,25269223
2022,4,11170580,효창동,573238809
2022,4,11170580,효창동,474010595
2022,4,11170580,효창동,130915529
2022,4,11170580,효창동,30691717
2022,4,11170580,효창동,2448463774
2022,4,11170580,효창동,121832393
2022,4,11170580,효창동,1546068076
2022,4,11170580,효창동,274464
2022,4,11170580,효창동,1092547574
2022,4,11170580,효창동,3032269833
2022,4,11170580,효창동,324036729
2022,4,11170580,효창동,32040721
2022,4,11170590,용문동,3735052448
2022,4,11170590,용문동,50251065
2022,4,11170590,용문동,39858896
2022,4,11170590,용문동,272969467
2022,4,11170590,용문동,195085391
2022,4,11170590,용문동,309036516
2022,4,11170590,용문동,129611949
2022,4,11170590,용문동,9012609
2022,4,11170590,용문동,46864880
2022,4,11170590,용문동,238218736
2022,4,11170590,용문동,1544541633
2022,4,11170590,용문동,196193452
2022,4,11170590,용문동,166955014
2022,4,11170590,용문동,249438063
2022,4,11170590,용문동,32868882
2022,4,11170590,용문동,136874249
2022,4,11170590,용문동,2823328874
2022,4,11170590,용문동,626474820
2022,4,11170590,용문동,1008000000
2022,4,11170590,용문동,4446576
2022,4,11170590,용문동,1344274371
2022,4,11170590,용문동,1536031823
2022,4,11170590,용문동,1061660660
2022,4,11170590,용문동,4800337839
2022,4,11170590,용문동,2610611731
2022,4,11170590,용문동,546254554
2022,4,11170590,용문동,62486952
2022,4,11170590,용문동,545992991
2022,4,11170590,용문동,801991091
2022,4,11170590,용문동,41965630
2022,4,11170590,용문동,15530095
2022,4,11170590,용문동,33551496
2022,4,11170590,용문동,1363920161
2022,4,11170590,용문동,118288699
2022,4,11170625,한강로동,31737069995
2022,4,11170625,한강로동,524541319
2022,4,11170625,한강로동,2461287481
2022,4,11170625,한강로동,2427552998
2022,4,11170625,한강로동,423476064
2022,4,11170625,한강로동,866171286
2022,4,11170625,한강로동,766046171
2022,4,11170625,한강로동,2854385616
2022,4,11170625,한강로동,2825559116
2022,4,11170625,한강로동,4689334403
2022,4,11170625,한강로동,35060260
2022,4,11170625,한강로동,72954075
2022,4,11170625,한강로동,1527328622
2022,4,11170625,한강로동,1566689433
2022,4,11170625,한강로동,751149822
2022,4,11170625,한강로동,19002108
2022,4,11170625,한강로동,454594484
2022,4,11170625,한강로동,235199312
2022,4,11170625,한강로동,651895221
2022,4,11170625,한강로동,35866807
2022,4,11170625,한강로동,168811242
2022,4,11170625,한강로동,153925845
2022,4,11170625,한강로동,632104943
2022,4,11170625,한강로동,35933333
2022,4,11170625,한강로동,128693993
2022,4,11170625,한강로동,282703859
2022,4,11170625,한강로동,1436391128
2022,4,11170625,한강로동,2940882261
2022,4,11170625,한강로동,585974473668
2022,4,11170625,한강로동,4301685231
2022,4,11170625,한강로동,189771437
2022,4,11170625,한강로동,62005082
2022,4,11170625,한강로동,1106091137
2022,4,11170625,한강로동,2354682
2022,4,11170625,한강로동,74921788
