연도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,총_유동인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_직장_인구_수,전체,1층,1층외,영역_면적,_merge
2023,2,11320690,방학1동,2895702,9135227000,52639312242.0,1909,56,61,203,6493247,148,6.0,6.0,0.0,2.0,15.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,3274.0,147197.0,166835.0,127559.0,1040857,both
2023,2,11320700,방학2동,2099146,2257881000,56308916642.0,834,32,43,47,3091357,64,3.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,629.0,86530.0,109445.0,63614.0,1092814,both
2023,2,11320710,방학3동,2962092,2192689000,12628334199.0,583,25,18,52,3520714,112,3.0,3.0,0.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1210.0,101421.0,115860.0,86982.0,1951026,both
2023,2,11350560,월계1동,2777397,5903264000,25243098922.0,1099,26,18,152,4833132,159,4.0,2.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1519.0,132328.0,153597.0,111059.0,1107461,both
2023,2,11350570,월계2동,2728093,1852330000,4621635774.0,550,21,11,53,3888470,136,4.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,73.0,127870.0,125487.0,130253.0,2004785,both
2023,2,11350580,월계3동,3110675,7061305000,8143732567.0,719,21,22,84,2575401,135,5.0,3.0,0.0,0.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,77.0,87537.0,111334.0,63739.0,1168283,both
2023,2,11350595,공릉1동,2786137,13156149000,68858976132.0,2339,102,77,232,11088561,211,4.0,6.0,0.0,4.0,21.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,5486.0,91822.0,111263.0,72380.0,1263261,both
2023,2,11350600,공릉2동,3394877,8716883000,42626896922.0,1501,54,62,220,8035159,271,7.0,6.0,1.0,0.0,14.0,3.0,4.0,4.0,2.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,1111.0,110745.0,129641.0,91848.0,6983449,both
2023,2,11350611,하계1동,3611061,7089053000,57641528960.0,897,33,24,100,3724240,133,4.0,3.0,1.0,0.0,9.0,1.0,1.0,2.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,532.0,91344.0,119141.0,63547.0,1527061,both
2023,2,11350612,하계2동,3625940,725390000,2236870641.0,327,13,6,29,2880050,67,2.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,,105405.0,,105405.0,500023,both
2023,2,11350619,중계본동,4197248,6298065000,42358706225.0,1273,38,37,116,4003676,95,5.0,2.0,0.0,0.0,7.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,807.0,84726.0,103769.0,65683.0,2183234,both
2023,2,11350621,중계1동,4623227,4662995000,11359145081.0,1040,27,34,140,3780256,85,2.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1302.0,139854.0,191151.0,88556.0,623451,both
2023,2,11350624,중계4동,3196660,6356197000,46846195130.0,913,31,24,89,2986063,81,2.0,3.0,0.0,0.0,14.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1352.0,104557.0,141146.0,67969.0,1519449,both
2023,2,11350625,중계23동,2936682,10253128000,55889325566.0,1274,37,35,120,4467776,142,7.0,2.0,0.0,0.0,10.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,39.0,1132.0,144672.0,143391.0,145953.0,919083,both
2023,2,11350630,상계1동,3030316,9056635000,51791044645.0,1549,35,36,163,7256389,190,5.0,2.0,0.0,0.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,3876.0,87217.0,113071.0,61363.0,5402614,both
2023,2,11350640,상계2동,3122902,22010411000,91628242817.0,2838,89,70,300,10355894,182,2.0,1.0,0.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,33.0,1822.0,155245.0,181849.0,128642.0,623125,both
2023,2,11350665,상계34동,2644186,1547838000,15376253584.0,977,23,21,46,7600457,107,4.0,1.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,628.0,168847.0,99959.0,237734.0,5211708,both
2023,2,11350670,상계5동,2481440,2567636000,23377148988.0,1350,52,41,94,6196905,105,2.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,36.0,1039.0,73359.0,95967.0,50752.0,906891,both
2023,2,11350695,상계67동,3152836,14249867000,100229015175.0,1707,72,63,193,6336211,253,9.0,11.0,1.0,1.0,29.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,3853.0,146166.0,190576.0,101755.0,1450295,both
2023,2,11350700,상계8동,3153561,1661558000,12181332252.0,449,14,13,46,1016098,92,3.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,528.0,178601.0,270668.0,86534.0,666348,both
2023,2,11350710,상계9동,2955988,1839340000,16298317985.0,486,9,10,48,1906854,78,3.0,4.0,0.0,0.0,6.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1278.0,90024.0,114861.0,65187.0,719445,both
2023,2,11350720,상계10동,3132098,1005409000,4402291532.0,383,11,1,38,1945251,64,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,482.0,74110.0,,74110.0,809214,both
2023,2,11380510,녹번동,3055864,5683336000,47109754319.0,1462,52,47,136,6784895,148,8.0,3.0,0.0,2.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,35.0,3103.0,99881.0,103313.0,96449.0,1794215,both
2023,2,11380520,불광1동,3182963,7262749000,49268685551.0,1415,47,41,139,5000186,198,6.0,4.0,0.0,1.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,49.0,1996.0,84400.0,108122.0,60677.0,3124927,both
2023,2,11380530,불광2동,2396457,4663562000,29755664613.0,1119,31,26,61,5494375,113,6.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2252.0,82155.0,89502.0,74807.0,1396089,both
2023,2,11380551,갈현1동,2481200,5526163000,45828216271.0,1327,35,56,134,6290780,133,2.0,2.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,1987.0,90532.0,128086.0,52978.0,961071,both
2023,2,11380552,갈현2동,2539257,6462622000,57488446978.0,1538,58,51,157,6150543,121,3.0,1.0,0.0,1.0,15.0,5.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,2981.0,80844.0,100912.0,60776.0,985165,both
2023,2,11380560,구산동,2602334,2655163000,16106032853.0,944,33,21,82,5304043,127,3.0,0.0,0.0,1.0,8.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1573.0,96320.0,100544.0,92097.0,1389775,both
2023,2,11380570,대조동,2535013,7940444000,66965433927.0,2453,82,62,206,12124479,205,3.0,5.0,0.0,1.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,2110.0,106089.0,122475.0,89702.0,851692,both
2023,2,11380580,응암1동,2726133,6444477000,43200544396.0,1615,55,48,192,5732229,133,5.0,5.0,0.0,1.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2200.0,97912.0,123748.0,72076.0,1109863,both
2023,2,11380590,응암2동,3510245,2027466000,18651380276.0,724,33,33,60,3601762,91,3.0,1.0,0.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,423.0,97302.0,103093.0,91512.0,755247,both
2023,2,11380600,응암3동,2360910,7158435000,49326951730.0,1574,49,72,123,8283738,138,3.0,3.0,0.0,1.0,16.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1302.0,83526.0,114537.0,52516.0,752773,both
2023,2,11380625,역촌동,2521877,7573632000,39516095601.0,2109,68,65,215,11888669,176,5.0,5.0,0.0,2.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3260.0,87740.0,93979.0,81501.0,1157542,both
2023,2,11380631,신사1동,2637581,4517457000,25375963523.0,1052,37,39,104,6113509,94,3.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1361.0,90158.0,95564.0,84752.0,808314,both
2023,2,11380632,신사2동,2635300,1501009000,11731594025.0,597,22,23,41,3033629,82,4.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,977.0,82284.0,119514.0,45053.0,1046222,both
2023,2,11380640,증산동,2838450,2798857000,16358629822.0,729,21,17,51,3455281,83,3.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1958.0,63472.0,69177.0,57768.0,807409,both
2023,2,11380650,수색동,3253972,1016786000,5817250647.0,464,30,16,31,1602419,60,5.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,253.0,85662.0,105287.0,66036.0,1290258,both
2023,2,11380690,진관동,4070863,17208700000,39221056834.0,2239,65,58,319,7167513,242,6.0,6.0,0.0,0.0,22.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.0,890.0,119319.0,144184.0,94453.0,11565110,both
2023,2,11410520,천연동,4197718,2648751000,21632379724.0,666,17,18,59,3903594,127,4.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,1093.0,126574.0,189736.0,63412.0,982817,both
2023,2,11410555,북아현동,4172659,2437622000,14653200060.0,706,17,20,67,17872169,76,2.0,2.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,963.0,87312.0,124652.0,49971.0,458945,both
2023,2,11410565,충현동,3210231,3668122000,32907535136.0,1259,38,32,116,10284454,184,9.0,8.0,0.0,0.0,7.0,1.0,3.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,8579.0,125841.0,132841.0,118840.0,1116001,both
2023,2,11410585,신촌동,3331768,24642262000,139537374514.0,3971,164,112,499,11484969,368,6.0,10.0,1.0,0.0,22.0,1.0,3.0,1.0,1.0,109.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,60.0,1565.0,166628.0,198757.0,134499.0,2720364,both
2023,2,11410615,연희동,3383749,52776037000,67151763490.0,2036,71,52,137,8322006,201,7.0,7.0,0.0,1.0,16.0,0.0,1.0,3.0,1.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,8187.0,123333.0,125524.0,121142.0,2929172,both
2023,2,11410620,홍제1동,3459117,3438373000,24163076797.0,822,36,25,102,6085979,135,3.0,2.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,2497.0,72650.0,90816.0,54485.0,1235632,both
2023,2,11410640,홍제3동,2807766,4319486000,56406965792.0,894,32,22,81,4026858,129,3.0,3.0,0.0,2.0,14.0,1.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,46.0,692.0,98540.0,139594.0,57486.0,1192508,both
2023,2,11410655,홍제2동,3664523,1727396000,10587662285.0,479,13,11,48,2432025,56,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,430.0,89278.0,114536.0,64020.0,699978,both
2023,2,11410660,홍은1동,3093859,1375887000,21647475704.0,764,26,23,62,4137064,86,3.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,2819.0,107774.0,107793.0,107755.0,1615140,both
2023,2,11410685,홍은2동,2874442,3779563000,27230040104.0,941,45,26,105,4372392,161,4.0,2.0,1.0,0.0,8.0,0.0,2.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1135.0,94805.0,113000.0,76609.0,2075085,both
2023,2,11410690,남가좌1동,4622839,3279866000,19161975964.0,646,26,15,79,1254287,94,2.0,3.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,841.0,170407.0,182615.0,158198.0,475536,both
2023,2,11410700,남가좌2동,3237719,5536572000,28597996637.0,1287,35,43,152,6005929,117,4.0,4.0,0.0,0.0,12.0,4.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,895.0,133125.0,119689.0,146562.0,783775,both
2023,2,11410710,북가좌1동,4005416,2081428000,5411304998.0,486,12,18,58,2965147,60,1.0,2.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,346.0,173138.0,138773.0,207504.0,577979,both
2023,2,11410720,북가좌2동,2590646,3920739000,43812794850.0,1211,47,41,134,11335789,115,3.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1478.0,83799.0,111412.0,56186.0,824866,both
2023,2,11440555,아현동,5237419,837714786000,39209992459.0,1384,37,31,139,7027306,145,5.0,8.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,23.0,4227.0,142847.0,170285.0,115408.0,744328,both
2023,2,11440565,공덕동,4047702,5551434000,48285958630.0,1963,53,56,159,14510748,172,7.0,9.0,0.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,8589.0,101760.0,103533.0,99988.0,1019197,both
2023,2,11440585,도화동,4217433,8791242000,63759828988.0,1554,38,35,160,3441313,144,4.0,7.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,38.0,11392.0,123912.0,168769.0,79055.0,625018,both
2023,2,11440590,용강동,4787212,7460514000,81930790259.0,1805,67,46,167,5872914,90,7.0,6.0,0.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10958.0,165542.0,202438.0,128647.0,790602,both
2023,2,11440600,대흥동,3421062,6102949000,58829774689.0,1423,55,32,156,8040614,209,5.0,5.0,0.0,0.0,18.0,0.0,3.0,1.0,1.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,38.0,3481.0,128478.0,163294.0,93662.0,858570,both
2023,2,11440610,염리동,4051438,53467680000,20670668895.0,760,29,20,85,5281206,52,3.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2000.0,178628.0,178628.0,,491468,both
2023,2,11440630,신수동,4157605,2788558000,17173893607.0,1080,48,45,75,5142005,76,4.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2518.0,144017.0,152286.0,135749.0,797879,both
2023,2,11440655,서강동,4339738,6325264000,38825376692.0,1805,75,60,142,6062111,156,6.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,3524.0,161160.0,176631.0,145689.0,1478577,both
2023,2,11440660,서교동,3212258,60205494000,354341175579.0,8824,385,251,766,17680508,358,13.0,22.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,7.0,88.0,24889.0,170213.0,198869.0,141557.0,1678981,both
2023,2,11440680,합정동,3195027,10356187000,60479705605.0,2071,84,68,143,5292528,109,4.0,3.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5199.0,148370.0,174775.0,121964.0,1712389,both
2023,2,11440690,망원1동,2802536,7600550000,53382278589.0,1871,81,51,118,6564488,95,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,2837.0,129381.0,164421.0,94341.0,1101005,both
2023,2,11440700,망원2동,2912810,3856493000,32355726756.0,1236,44,46,90,5791293,83,4.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4654.0,117876.0,144989.0,90763.0,676411,both
2023,2,11440710,연남동,2980162,8561212000,36945459728.0,2390,131,74,88,6559528,52,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2318.0,131015.0,157695.0,104336.0,647438,both
2023,2,11440720,성산1동,2814646,3837061000,39997166452.0,1174,57,40,78,6222642,86,4.0,2.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,4578.0,108003.0,114496.0,101511.0,859254,both
2023,2,11440730,성산2동,3521472,8768700000,33230848425.0,1550,48,38,154,6758483,158,6.0,3.0,0.0,0.0,13.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,47.0,1807.0,121662.0,110678.0,132646.0,1978724,both
2023,2,11440740,상암동,4158486,16675988000,84023226024.0,2081,80,59,338,5438986,247,10.0,11.0,0.0,0.0,14.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,104.0,12214.0,125406.0,162964.0,87847.0,8402415,both
2023,2,11470510,목1동,5667672,25734156000,83603411099.0,3091,92,90,364,4931134,190,5.0,12.0,0.0,1.0,21.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,29.0,14314.0,152556.0,196996.0,108115.0,1433111,both
2023,2,11470520,목2동,3244963,5227760000,33901206451.0,1100,36,35,93,6837896,97,3.0,2.0,0.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,3493.0,110094.0,97958.0,122229.0,1021355,both
2023,2,11470530,목3동,3101712,6435665000,37778365370.0,1146,25,32,99,4841098,96,3.0,4.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1795.0,121643.0,114182.0,129104.0,531850,both
2023,2,11470540,목4동,3426858,5267194000,27394334467.0,1289,37,47,125,5575348,84,3.0,3.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1871.0,121800.0,132228.0,111373.0,577493,both
2023,2,11470550,목5동,5987821,12478774000,64321686026.0,1713,41,46,186,4353440,143,8.0,9.0,1.0,0.0,12.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,13754.0,158790.0,201035.0,116546.0,1766361,both
2023,2,11470560,신월1동,2227154,3778063000,32342531215.0,1142,35,52,76,4046244,71,3.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2040.0,96336.0,101085.0,91587.0,622400,both
2023,2,11470570,신월2동,2727225,2653470000,15853167968.0,685,24,19,51,3550131,65,3.0,1.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1729.0,131800.0,161502.0,102099.0,606811,both
2023,2,11470580,신월3동,2152244,2614388000,11710016836.0,582,22,20,51,2733955,70,2.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1063.0,148040.0,122678.0,173402.0,918039,both
2023,2,11470590,신월4동,2639083,2735254000,17591776408.0,758,23,22,70,3167015,63,2.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1229.0,127371.0,144369.0,110374.0,469873,both
2023,2,11470600,신월5동,2615553,3320758000,16880076573.0,647,25,25,67,2824804,54,3.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1344.0,74011.0,104758.0,43263.0,638302,both
2023,2,11470610,신월6동,2857257,2629587000,20559040195.0,580,34,24,56,971791,47,1.0,2.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,597.0,110743.0,125115.0,96371.0,444286,both
2023,2,11470611,신월7동,2343943,2246145000,16382214082.0,746,19,15,53,2096224,74,6.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2506.0,109204.0,105708.0,112700.0,1230628,both
2023,2,11470620,신정1동,5046256,4611555000,36360294592.0,1143,36,33,114,3287176,94,7.0,3.0,0.0,0.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7998.0,114735.0,149267.0,80203.0,747568,both
2023,2,11470630,신정2동,4725315,4358872000,35288072796.0,1041,22,24,103,4465872,71,3.0,1.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12000.0,89142.0,119682.0,58603.0,525899,both
2023,2,11470640,신정3동,3158844,5045730000,36468261641.0,1240,27,39,160,7297443,203,4.0,1.0,0.0,0.0,15.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,2016.0,107392.0,154454.0,60329.0,2756536,both
2023,2,11470650,신정4동,2609700,9811339000,89109965297.0,2640,98,87,195,10574414,161,3.0,8.0,1.0,1.0,16.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,5429.0,128719.0,125913.0,131525.0,997144,both
2023,2,11470670,신정6동,5384412,2622748000,9659650598.0,712,20,19,69,2006397,72,7.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,133212.0,180920.0,85505.0,940885,both
2023,2,11470680,신정7동,4094404,5021674000,37705991711.0,920,26,25,119,3073232,107,3.0,2.0,0.0,0.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,181.0,114171.0,186624.0,41718.0,1234130,both
2023,2,11500510,염창동,4127504,6828610000,54249591861.0,1548,56,33,198,8178444,147,5.0,3.0,0.0,1.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,2133.0,107314.0,131277.0,83351.0,1732856,both
2023,2,11500520,등촌1동,3322838,14926863000,75380341539.0,1541,72,44,184,5173602,95,1.0,5.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4379.0,108914.0,150221.0,67608.0,650741,both
2023,2,11500530,등촌2동,3352636,2354134000,9571341721.0,609,19,12,60,3836263,58,3.0,0.0,0.0,1.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2692.0,141378.0,175919.0,106837.0,910666,both
2023,2,11500535,등촌3동,3403390,9564615000,70196160282.0,2115,78,65,217,7051419,184,6.0,3.0,1.0,2.0,18.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,7914.0,133232.0,155553.0,110912.0,1060362,both
2023,2,11500540,화곡1동,2485455,11586033000,89250018396.0,2560,123,95,257,16066203,226,3.0,2.0,0.0,2.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,27.0,4239.0,96659.0,98596.0,94722.0,1197746,both
2023,2,11500550,화곡2동,2385531,2075186000,11484921716.0,660,26,27,47,3183499,65,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2050.0,149536.0,173573.0,125499.0,454621,both
2023,2,11500560,화곡3동,3132782,4551751000,32272731658.0,1096,41,30,138,3447997,87,4.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3629.0,118521.0,109741.0,127301.0,521858,both
2023,2,11500570,화곡4동,2423768,4602792000,38287892444.0,1211,40,46,94,4906469,101,4.0,2.0,0.0,0.0,14.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2050.0,96037.0,136471.0,55603.0,852049,both
