연도,분기,행정동_코드,행정동_코드_명,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,전체,1층,1층외,영역_면적,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_상주인구_수,총_직장_인구_수,총_유동인구_수
2020,1,11290630,정릉2동,9524251499,642,28,31,62,79594.0,95985.0,63202.0,1094889,110,4.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,,1.0,50.0,23575,1097.0,6095602
2020,1,11290640,정릉3동,6340494574,482,21,20,55,65154.0,89100.0,41208.0,3327126,124,4.0,1.0,,,2.0,,1.0,3.0,1.0,28.0,,,,,,,,,38.0,15642,427.0,2865894
2020,1,11290650,정릉4동,17024459106,714,29,18,71,86753.0,123175.0,50330.0,3570914,133,7.0,3.0,,,12.0,2.0,1.0,,2.0,11.0,,,,,,,,1.0,40.0,26266,1116.0,3802415
2020,1,11290660,길음1동,8529794723,862,35,36,103,140523.0,157076.0,123971.0,797310,129,3.0,4.0,,,10.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,1.0,26.0,36745,3041.0,7269216
2020,1,11290685,길음2동,16976454697,1008,67,25,94,111277.0,167971.0,54583.0,588002,112,5.0,,,3.0,14.0,,,,,,,,,,,,,,23.0,16356,453.0,5019695
2020,1,11290705,종암동,28423934721,1363,61,48,133,79773.0,97690.0,61856.0,1404527,189,7.0,2.0,,1.0,17.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,56.0,40147,15832.0,11528475
2020,1,11290715,월곡1동,11641533495,869,35,28,78,68008.0,92364.0,43653.0,801757,108,2.0,3.0,,,10.0,,2.0,1.0,1.0,,,,,1.0,,,,,30.0,27401,1385.0,7491570
2020,1,11290725,월곡2동,20775900303,1075,33,20,124,69560.0,97146.0,41975.0,1364901,135,6.0,4.0,,,12.0,2.0,,1.0,,12.0,,,,,,,,2.0,34.0,19758,2501.0,7091382
2020,1,11290760,장위1동,7386920636,626,25,11,36,42992.0,57937.0,28047.0,708546,103,4.0,1.0,,,8.0,6.0,1.0,1.0,,,,,,,,,,,37.0,20377,505.0,6915046
2020,1,11290770,장위2동,10025021698,716,30,42,32,62533.0,78088.0,46979.0,679894,89,3.0,2.0,,,11.0,1.0,3.0,,,,,,,,,,,1.0,27.0,13716,770.0,6094547
2020,1,11290780,장위3동,5994202998,447,16,9,34,68581.0,96175.0,40988.0,652601,82,1.0,,,,5.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,39.0,11284,189.0,3728914
2020,1,11290810,석관동,28378351704,1394,52,36,119,68666.0,92037.0,45295.0,1705061,154,6.0,3.0,,,16.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,,,,2.0,32.0,32696,2897.0,11196593
2020,1,11305534,삼양동,14113279854,678,13,15,60,68855.0,82587.0,55123.0,924092,165,4.0,1.0,,,14.0,3.0,2.0,,1.0,,,,,,,,,3.0,34.0,25278,462.0,12189170
2020,1,11305535,미아동,32871043742,1220,49,43,100,81506.0,90833.0,72178.0,841204,144,3.0,3.0,,1.0,14.0,,,,1.0,4.0,,,,,,,,1.0,28.0,22316,1214.0,8515342
2020,1,11305545,송중동,65214567973,1751,110,76,190,90619.0,119878.0,61359.0,1075796,212,4.0,1.0,,2.0,18.0,4.0,2.0,,1.0,2.0,1.0,,1.0,,,,,,69.0,30218,1450.0,12895390
2020,1,11305555,송천동,32205226909,1390,62,47,117,77272.0,87131.0,67412.0,929913,164,9.0,5.0,,1.0,17.0,,1.0,2.0,2.0,,,2.0,,,,,,1.0,24.0,28173,926.0,13736946
2020,1,11305575,삼각산동,9220110969,709,27,28,76,131515.0,126021.0,137008.0,621911,114,2.0,1.0,,,9.0,1.0,,1.0,1.0,1.0,,,,,,,,,36.0,32809,335.0,3582276
2020,1,11305595,번1동,55151516953,1345,53,42,111,76791.0,97625.0,55957.0,627036,136,3.0,3.0,,1.0,14.0,1.0,1.0,1.0,,,,,1.0,,,,,,30.0,19255,2250.0,8399030
2020,1,11305603,번2동,5398437451,324,10,10,19,85545.0,80947.0,90143.0,974298,110,5.0,,,,7.0,1.0,,1.0,,,,,,1.0,,,,,54.0,17027,337.0,3563696
2020,1,11305608,번3동,11427076943,392,14,17,55,74752.0,100392.0,49113.0,1081177,95,3.0,1.0,,,8.0,,2.0,,,,,,,,,,,,37.0,18250,207.0,4006974
2020,1,11305615,수유1동,30168718270,1043,32,33,50,63815.0,96258.0,31372.0,1649963,153,4.0,2.0,,,12.0,,2.0,3.0,1.0,,,1.0,,,,,,1.0,40.0,21750,1218.0,7230831
2020,1,11305625,수유2동,18184955878,830,30,19,54,107372.0,77366.0,137379.0,581617,85,3.0,,,,12.0,3.0,,,,,,,,,,,,1.0,15.0,21833,1248.0,7127664
2020,1,11305635,수유3동,58144079931,2058,90,73,204,94522.0,106824.0,82220.0,745645,158,4.0,6.0,,1.0,16.0,,,1.0,,,,,1.0,,,,,1.0,30.0,23692,3045.0,11477637
2020,1,11305645,우이동,15027856664,786,20,21,61,66361.0,83913.0,48809.0,10587752,132,2.0,,,,7.0,1.0,,1.0,,2.0,,,,,,,,3.0,54.0,21215,1638.0,4325021
2020,1,11305660,인수동,14618406421,996,36,30,66,53607.0,66576.0,40638.0,2998011,175,13.0,2.0,1.0,2.0,14.0,2.0,2.0,2.0,,5.0,,1.0,,,,,,,57.0,32319,3004.0,9581326
2020,1,11320511,창1동,24634398436,775,43,34,79,71656.0,90213.0,53098.0,1122171,94,3.0,2.0,,,7.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,28.0,26171,837.0,4977741
2020,1,11320512,창2동,15804833512,893,27,25,64,65724.0,89858.0,41590.0,654442,95,3.0,,,1.0,8.0,1.0,1.0,,,,,,,,,,,,44.0,30281,1231.0,9348813
2020,1,11320513,창3동,11454140647,604,19,22,32,92028.0,92028.0,,655485,66,1.0,,,,7.0,1.0,2.0,,,,,1.0,,,,,,,25.0,14697,624.0,5292311
2020,1,11320514,창4동,21584192242,954,41,30,87,114773.0,165312.0,64235.0,1140172,130,7.0,4.0,,,8.0,1.0,2.0,1.0,2.0,,,,,,,,,,51.0,27812,1594.0,3570538
2020,1,11320515,창5동,37605323703,1116,41,42,131,92036.0,128163.0,55909.0,701480,119,7.0,3.0,,3.0,12.0,1.0,3.0,,,,,,2.0,,,,,2.0,24.0,25409,5200.0,5307168
2020,1,11320521,도봉1동,35997727392,1115,37,34,91,66538.0,105544.0,27532.0,8451468,122,4.0,1.0,,,9.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,38.0,22070,1718.0,3648124
2020,1,11320522,도봉2동,10091388484,902,28,31,46,70530.0,90561.0,50499.0,1119031,127,8.0,3.0,,,7.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,3.0,49.0,26045,748.0,3337433
2020,1,11320660,쌍문1동,10011872775,554,24,22,48,60959.0,60959.0,,1175774,126,6.0,1.0,,1.0,4.0,1.0,3.0,,1.0,17.0,,,,,,,,,54.0,22086,812.0,5498028
2020,1,11320670,쌍문2동,23481675281,912,27,23,85,69709.0,92455.0,46962.0,541193,87,3.0,1.0,,1.0,10.0,1.0,1.0,1.0,,,,,,2.0,,,,,19.0,19893,998.0,5314921
2020,1,11320680,쌍문3동,19277927741,726,27,22,63,70098.0,108548.0,31648.0,504805,78,3.0,3.0,1.0,,12.0,,,1.0,,,,,,1.0,,,,1.0,17.0,17046,1107.0,5387938
2020,1,11320681,쌍문4동,9429882061,438,17,12,42,76669.0,95068.0,58269.0,554868,64,1.0,,,,4.0,5.0,2.0,2.0,3.0,,,,,,,,,,23.0,19772,160.0,2998818
2020,1,11320690,방학1동,40111886776,1782,79,60,178,77159.0,109778.0,44539.0,1040857,148,6.0,6.0,,2.0,15.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,39.0,29724,3094.0,7467452
2020,1,11320700,방학2동,27365073296,755,22,25,40,55733.0,81573.0,29894.0,1092814,64,3.0,,,,7.0,,1.0,1.0,,,,,,,,,,,23.0,20934,810.0,3579262
2020,1,11320710,방학3동,10773276663,507,16,16,41,62113.0,79830.0,44395.0,1951026,112,3.0,3.0,,,6.0,3.0,3.0,1.0,,,,,,,,,,,47.0,28734,1081.0,4131680
2020,1,11350560,월계1동,18548619002,1067,37,33,145,103180.0,152772.0,53587.0,1107461,159,4.0,2.0,,,10.0,2.0,1.0,1.0,1.0,17.0,,,,,,,,,59.0,23265,1344.0,6148635
2020,1,11350570,월계2동,4805433004,500,24,16,43,72705.0,72705.0,,2004785,136,4.0,,,,5.0,3.0,2.0,3.0,4.0,11.0,,,,,,,,1.0,64.0,25870,163.0,3994193
2020,1,11350580,월계3동,4769108490,648,18,23,62,115722.0,155292.0,76152.0,1168283,135,5.0,3.0,,,8.0,4.0,3.0,1.0,,,,,,,,,,2.0,47.0,31470,190.0,3012012
2020,1,11350595,공릉1동,44949197674,2076,89,66,185,84885.0,112986.0,56783.0,1263261,211,4.0,6.0,,4.0,21.0,3.0,3.0,,,1.0,,1.0,,,,,,3.0,54.0,38477,4836.0,11599897
2020,1,11350600,공릉2동,28195359891,1358,57,53,199,115367.0,134548.0,96186.0,6983449,271,7.0,6.0,1.0,,14.0,3.0,4.0,4.0,2.0,64.0,,1.0,,,,,,1.0,63.0,40537,820.0,8111771
2020,1,11350611,하계1동,54429667016,857,34,14,95,83357.0,104567.0,62147.0,1527061,133,4.0,3.0,1.0,,9.0,1.0,1.0,2.0,4.0,16.0,,,,,,,,,41.0,28814,554.0,4274577
2020,1,11350612,하계2동,4099690341,281,10,12,21,135735.0,189839.0,81632.0,500023,67,2.0,1.0,,,4.0,2.0,2.0,1.0,,,,,,,,,,1.0,28.0,23330,,2776710
2020,1,11350619,중계본동,31700286671,1157,40,36,97,85086.0,100159.0,70013.0,2183234,95,5.0,2.0,,,7.0,3.0,2.0,,3.0,,,,,,,,,,21.0,25872,921.0,5824178
2020,1,11350621,중계1동,10167509908,960,28,24,140,149972.0,221446.0,78498.0,623451,85,2.0,3.0,,,7.0,,2.0,1.0,2.0,,,,,,,,,,18.0,28076,982.0,4197165
2020,1,11350624,중계4동,24305314759,824,33,31,84,101133.0,130290.0,71976.0,1519449,81,2.0,3.0,,,14.0,1.0,1.0,3.0,2.0,,,,,,,,,,6.0,21290,1169.0,3818057
2020,1,11350625,중계23동,125036303032,1201,46,46,122,170124.0,244997.0,95250.0,919083,142,7.0,2.0,,,10.0,4.0,4.0,1.0,3.0,,,,2.0,,,,,1.0,39.0,36720,1438.0,5448616
2020,1,11350630,상계1동,33728195327,1494,57,42,142,94341.0,136347.0,52335.0,5402614,190,5.0,2.0,,,14.0,3.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,38.0,41981,3699.0,8038150
2020,1,11350640,상계2동,73533236181,2641,112,77,263,124836.0,163324.0,86348.0,623125,182,2.0,1.0,,2.0,19.0,1.0,1.0,1.0,,,,,1.0,,,,,2.0,33.0,21065,2183.0,12026948
2020,1,11350665,상계34동,9704106194,820,29,28,42,63857.0,86856.0,40859.0,5211708,107,4.0,1.0,,,9.0,3.0,2.0,,,1.0,,,,2.0,,,,1.0,11.0,25739,652.0,10180095
2020,1,11350670,상계5동,16497008421,1185,53,42,71,63381.0,88974.0,37787.0,906891,105,2.0,1.0,,,11.0,,1.0,,,,,,,3.0,,,,1.0,36.0,25458,1190.0,8123365
2020,1,11350695,상계67동,67226527748,1489,56,43,169,128796.0,172108.0,85484.0,1450295,253,9.0,11.0,1.0,1.0,29.0,,3.0,2.0,1.0,4.0,,,1.0,,,,,,40.0,34538,3980.0,6325553
2020,1,11350700,상계8동,10967029016,407,18,5,35,182386.0,182386.0,,666348,92,3.0,3.0,,,7.0,,,1.0,,,,,,,,,,1.0,15.0,24382,448.0,1112270
2020,1,11350710,상계9동,12972353920,437,19,17,42,118333.0,184377.0,52289.0,719445,78,3.0,4.0,,,6.0,1.0,3.0,2.0,2.0,,,,,,,,,,18.0,21896,1010.0,1777871
2020,1,11350720,상계10동,2814603080,309,4,5,22,105615.0,148789.0,62442.0,809214,64,3.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,30.0,16569,344.0,2621253
2020,1,11380510,녹번동,23804206028,1237,47,34,96,87193.0,106287.0,68099.0,1794215,148,8.0,3.0,,2.0,12.0,1.0,3.0,,,,,1.0,1.0,,,,,2.0,35.0,37920,2744.0,7230508
2020,1,11380520,불광1동,35482171102,1341,82,49,131,90182.0,115758.0,64607.0,3124927,198,6.0,4.0,,1.0,17.0,4.0,2.0,,,,,,1.0,,,,,3.0,49.0,40763,2010.0,7400360
2020,1,11380530,불광2동,22550768583,1061,38,28,56,100039.0,121774.0,78303.0,1396089,113,6.0,1.0,,,5.0,,3.0,3.0,1.0,,,3.0,,,,,,,32.0,29233,2110.0,6483394
2020,1,11380551,갈현1동,34276117765,1283,48,51,123,82835.0,108005.0,57665.0,961071,133,2.0,2.0,1.0,,13.0,1.0,,,,,,,,,,,,2.0,48.0,24094,2296.0,9022836
2020,1,11380552,갈현2동,43876788692,1432,63,56,138,78253.0,108852.0,47653.0,985165,121,3.0,1.0,,1.0,15.0,5.0,2.0,1.0,5.0,,,,,,,,,1.0,34.0,29823,2994.0,6794244
2020,1,11380560,구산동,12383473154,842,46,30,67,73446.0,103007.0,43884.0,1389775,127,3.0,,,1.0,8.0,3.0,3.0,2.0,3.0,,,,,,,,,,38.0,33593,1608.0,5594265
2020,1,11380570,대조동,50377099413,2180,102,81,176,117618.0,127126.0,108110.0,851692,205,3.0,5.0,,1.0,24.0,,2.0,,2.0,,,,1.0,,,,,,32.0,27641,2231.0,9611408
2020,1,11380580,응암1동,33827258370,1361,50,31,143,91036.0,116429.0,65643.0,1109863,133,5.0,5.0,,1.0,20.0,1.0,1.0,1.0,1.0,,,,,,,,,,27.0,25343,2343.0,6266322
2020,1,11380590,응암2동,8121519459,560,32,22,35,90353.0,87781.0,92925.0,755247,91,3.0,1.0,,1.0,10.0,2.0,1.0,,,,,,,,,,,,37.0,20455,435.0,4199008
2020,1,11380600,응암3동,38297696418,1480,61,40,114,75778.0,103424.0,48131.0,752773,138,3.0,3.0,,1.0,16.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,31.0,25630,1607.0,8101692
2020,1,11380625,역촌동,32605526302,1948,80,66,172,76547.0,91025.0,62069.0,1157542,176,5.0,5.0,,2.0,18.0,2.0,1.0,,,,,,,,,,,,51.0,48158,3262.0,12712452
2020,1,11380631,신사1동,18445032127,950,44,28,73,78941.0,84368.0,73514.0,808314,94,3.0,,,,8.0,3.0,,1.0,,5.0,,,,,,,,1.0,22.0,28262,1161.0,6634376
2020,1,11380632,신사2동,8305224008,545,14,14,37,89203.0,82622.0,95784.0,1046222,82,4.0,,,,5.0,,3.0,1.0,1.0,,,,,,,,,1.0,35.0,21785,1019.0,4235935
2020,1,11380640,증산동,10763474410,643,15,13,47,71527.0,102552.0,40502.0,807409,83,3.0,,,,8.0,1.0,1.0,2.0,,,,2.0,,,,,,1.0,16.0,15883,2105.0,3323023
2020,1,11380650,수색동,2944261361,400,11,15,23,72969.0,92054.0,53885.0,1290258,60,5.0,2.0,,,5.0,1.0,1.0,,,,,2.0,,,,,,1.0,22.0,8907,242.0,1627960
2020,1,11380690,진관동,17372693066,1908,76,44,278,111271.0,116545.0,105998.0,11565110,242,6.0,6.0,,,22.0,6.0,6.0,2.0,4.0,,,,1.0,,,,,1.0,81.0,58081,767.0,6820586
2020,1,11410520,천연동,12153027729,626,24,25,52,93689.0,127557.0,59820.0,982817,127,4.0,1.0,,,4.0,,1.0,1.0,1.0,11.0,,,,1.0,,,,,44.0,18370,1096.0,4639267
2020,1,11410555,북아현동,10614484803,677,25,20,58,88597.0,104061.0,73132.0,458945,76,2.0,2.0,,1.0,7.0,1.0,1.0,,1.0,,,,,,,,,,17.0,16782,1204.0,15414492
2020,1,11410565,충현동,25106228839,1178,46,39,103,95682.0,110312.0,81052.0,1116001,184,9.0,8.0,,,7.0,1.0,3.0,1.0,2.0,24.0,,,,,,,,3.0,58.0,17971,11021.0,8905082
2020,1,11410585,신촌동,104180738853,3769,149,118,522,137835.0,185528.0,90143.0,2720364,368,6.0,10.0,1.0,,22.0,1.0,3.0,1.0,1.0,109.0,1.0,,4.0,3.0,,,,2.0,60.0,18598,2172.0,9913370
2020,1,11410615,연희동,49614523197,1874,59,71,130,92705.0,107496.0,77915.0,2929172,201,7.0,7.0,,1.0,16.0,,1.0,3.0,1.0,13.0,,,1.0,1.0,,,,,70.0,37904,8633.0,9504439
2020,1,11410620,홍제1동,13112467247,776,29,22,82,118127.0,134221.0,102033.0,1235632,135,3.0,2.0,,,10.0,2.0,2.0,,,1.0,,,,1.0,,,,1.0,40.0,24733,1698.0,6070882
2020,1,11410640,홍제3동,30869596655,824,29,24,69,72883.0,108688.0,37078.0,1192508,129,3.0,3.0,,2.0,14.0,1.0,2.0,1.0,,3.0,,4.0,,6.0,,,,1.0,46.0,16312,875.0,4535745
2020,1,11410655,홍제2동,6078156299,427,11,11,43,111686.0,173398.0,49975.0,699978,56,1.0,,,,6.0,3.0,,,,,,,,1.0,,,,,15.0,14445,361.0,2805832
2020,1,11410660,홍은1동,12248926687,667,23,26,51,64644.0,73979.0,55309.0,1615140,86,3.0,,,,7.0,1.0,1.0,,,,,,,1.0,,,,,32.0,22218,2623.0,4101325
2020,1,11410685,홍은2동,13593427503,871,30,27,98,78111.0,98888.0,57334.0,2075085,161,4.0,2.0,1.0,,8.0,,2.0,3.0,1.0,12.0,,,,,,,,,83.0,27390,1454.0,4867202
2020,1,11410690,남가좌1동,8315626461,592,30,23,44,107912.0,152798.0,63025.0,475536,94,2.0,3.0,,1.0,9.0,,1.0,,,,,1.0,,1.0,,,,1.0,20.0,16590,951.0,2499766
2020,1,11410700,남가좌2동,17907095514,1133,45,36,117,82940.0,109731.0,56149.0,783775,117,4.0,4.0,,,12.0,4.0,1.0,1.0,,8.0,,,,,,,,,24.0,24921,1164.0,6412707
2020,1,11410710,북가좌1동,2379670680,443,16,16,54,87724.0,98085.0,77363.0,577979,60,1.0,2.0,,,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,13.0,18893,422.0,3356952
2020,1,11410720,북가좌2동,31753983479,1120,32,29,109,68351.0,93057.0,43646.0,824866,115,3.0,3.0,,,12.0,2.0,,,,,,,,,,,,,39.0,33505,1307.0,13364721
2020,1,11440555,아현동,23221269468,1251,49,38,108,121691.0,153369.0,90012.0,744328,145,5.0,8.0,,,16.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,23.0,24016,5728.0,6492215
2020,1,11440565,공덕동,34662964771,1857,67,54,140,87142.0,95283.0,79000.0,1019197,172,7.0,9.0,,,21.0,1.0,3.0,,,,,2.0,,,,,,4.0,39.0,33743,9194.0,14840310
2020,1,11440585,도화동,38923137973,1456,54,39,140,137812.0,156659.0,118966.0,625018,144,4.0,7.0,,,15.0,2.0,1.0,,,,,,1.0,1.0,,,,1.0,38.0,18617,12438.0,5301231
2020,1,11440590,용강동,51119984980,1660,68,50,140,140857.0,175327.0,106386.0,790602,90,7.0,6.0,,1.0,10.0,2.0,1.0,,,,,,,,,,,1.0,24.0,19120,10604.0,7347050
2020,1,11440600,대흥동,34355046140,1314,68,41,135,109730.0,147738.0,71722.0,858570,209,5.0,5.0,,,18.0,,3.0,1.0,1.0,27.0,,,,3.0,,,,3.0,38.0,8723,3225.0,7518719
2020,1,11440610,염리동,12020138670,649,41,25,62,103924.0,145494.0,62355.0,491468,52,3.0,1.0,,,3.0,1.0,1.0,2.0,3.0,,,,,2.0,,,,,10.0,13934,1979.0,3766875
2020,1,11440630,신수동,15757648360,969,41,22,63,77862.0,91125.0,64598.0,797879,76,4.0,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,24.0,15759,2488.0,5801955
2020,1,11440655,서강동,27077098453,1602,79,91,134,125639.0,147395.0,103884.0,1478577,156,6.0,4.0,,,7.0,1.0,1.0,,,20.0,,,,,,,,2.0,64.0,19552,3646.0,6763420
2020,1,11440660,서교동,250516788674,7863,344,307,737,135153.0,156598.0,113709.0,1678981,358,13.0,22.0,,,31.0,1.0,1.0,,,2.0,,,5.0,3.0,,,,7.0,88.0,18835,26294.0,17358659
2020,1,11440680,합정동,53610062853,1838,85,63,142,141289.0,159000.0,123579.0,1712389,109,4.0,3.0,,,10.0,1.0,1.0,1.0,,,,,,,,,,,32.0,18713,5349.0,5827273
2020,1,11440690,망원1동,35407577690,1409,55,38,88,107160.0,138108.0,76212.0,1101005,95,2.0,2.0,,,11.0,,,,,,,,,1.0,,,,,23.0,16504,2980.0,6466857
2020,1,11440700,망원2동,23013761163,1105,32,26,78,110348.0,123015.0,97680.0,676411,83,4.0,1.0,,,6.0,1.0,2.0,,,,,,,,,,,,33.0,14468,4621.0,6840919
2020,1,11440710,연남동,30782934249,1840,86,67,72,116702.0,129145.0,104260.0,647438,52,2.0,1.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,23.0,12595,2839.0,6811404
2020,1,11440720,성산1동,29991536980,1087,48,43,85,87059.0,102437.0,71681.0,859254,86,4.0,2.0,,,5.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,29.0,15504,4650.0,6489152
2020,1,11440730,성산2동,34306164567,1425,44,26,135,95004.0,121125.0,68883.0,1978724,158,6.0,3.0,,,13.0,2.0,3.0,2.0,,,,1.0,1.0,,,,,2.0,47.0,34494,1375.0,8296902
2020,1,11440740,상암동,64190519750,1834,105,76,282,160164.0,194594.0,125734.0,8402415,247,10.0,11.0,,,14.0,3.0,3.0,1.0,1.0,,,1.0,,,,,,4.0,104.0,27885,11981.0,5732417
2020,1,11470510,목1동,59650537177,2741,115,86,331,129627.0,164926.0,94327.0,1433111,190,5.0,12.0,,1.0,21.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,2.0,29.0,31902,13488.0,5817182
2020,1,11470520,목2동,23340461325,1004,41,24,74,92050.0,112120.0,71980.0,1021355,97,3.0,2.0,,1.0,13.0,3.0,1.0,,,,,,,1.0,,,,1.0,18.0,31151,2860.0,7918501
2020,1,11470530,목3동,33351496350,1076,32,31,95,91644.0,121981.0,61307.0,531850,96,3.0,4.0,,,11.0,1.0,,1.0,,,,,,,,,,,7.0,22890,1685.0,5321324
2020,1,11470540,목4동,24049121991,1145,39,39,105,82134.0,111534.0,52733.0,577493,84,3.0,3.0,,,9.0,1.0,1.0,1.0,1.0,,,,,,,,,,14.0,26744,2011.0,6037355
2020,1,11470550,목5동,34086758390,1580,68,52,174,147299.0,206114.0,88483.0,1766361,143,8.0,9.0,1.0,,12.0,4.0,3.0,2.0,2.0,,,,,,,,,,52.0,42852,15306.0,5283515
2020,1,11470560,신월1동,22731115792,1086,44,50,55,66451.0,98129.0,34774.0,622400,71,3.0,3.0,,,12.0,1.0,,,,,,,,,,,,,9.0,21503,2132.0,4438907
2020,1,11470570,신월2동,16074057775,644,34,28,46,66109.0,88723.0,43494.0,606811,65,3.0,1.0,,,6.0,1.0,2.0,2.0,,,,,,,,,,,12.0,21994,1814.0,4383502
2020,1,11470580,신월3동,6019304050,565,19,15,45,54691.0,66646.0,42736.0,918039,70,2.0,1.0,,,7.0,1.0,1.0,2.0,3.0,,,,,,,,,,8.0,16501,1121.0,2964457
2020,1,11470590,신월4동,11864235465,702,27,27,58,64731.0,85973.0,43490.0,469873,63,2.0,1.0,,,6.0,3.0,1.0,,,,,,,,,,,,11.0,18960,1289.0,4168638
2020,1,11470600,신월5동,7152003937,653,25,27,65,60529.0,81476.0,39582.0,638302,54,3.0,,,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,12.0,15161,1632.0,3136292
2020,1,11470610,신월6동,7918042867,379,17,8,24,69756.0,91783.0,47728.0,444286,47,1.0,2.0,,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,15.0,6589,811.0,1240212
2020,1,11470611,신월7동,13911181759,724,25,27,60,69063.0,94838.0,43289.0,1230628,74,6.0,1.0,,,10.0,2.0,,1.0,,,,,,,,,,,21.0,21520,2779.0,2580846
2020,1,11470620,신정1동,25470604041,1037,31,41,90,82783.0,112028.0,53538.0,747568,94,7.0,3.0,,,9.0,2.0,2.0,1.0,,,,,,,,,,,26.0,21434,7889.0,3658312
2020,1,11470630,신정2동,20671071263,918,45,37,88,98022.0,107798.0,88246.0,525899,71,3.0,1.0,,,7.0,1.0,2.0,1.0,,,,,,,,,,,20.0,20527,11584.0,4775687
2020,1,11470640,신정3동,24537125952,1081,36,24,114,94230.0,136244.0,52217.0,2756536,203,4.0,1.0,,,15.0,1.0,3.0,1.0,4.0,,,,,,,,,1.0,81.0,47701,2687.0,7109124
2020,1,11470650,신정4동,67564139212,2299,93,80,176,79804.0,101246.0,58362.0,997144,161,3.0,8.0,1.0,1.0,16.0,3.0,2.0,,2.0,,,,,,,,,1.0,18.0,34753,5283.0,11736309
2020,1,11470670,신정6동,6409074632,661,26,27,64,139522.0,186619.0,92425.0,940885,72,7.0,6.0,,,2.0,2.0,,1.0,1.0,,,,,,,,,,31.0,25265,,1859766
2020,1,11470680,신정7동,18466125219,803,35,26,110,122215.0,166928.0,77503.0,1234130,107,3.0,2.0,,,8.0,3.0,3.0,1.0,1.0,,,,,,,,,1.0,30.0,30648,405.0,3894808
2020,1,11500510,염창동,48213461926,1404,60,41,178,87162.0,105542.0,68782.0,1732856,147,5.0,3.0,,1.0,15.0,,2.0,2.0,,,,,,,,,,2.0,35.0,41942,2992.0,8621636
2020,1,11500520,등촌1동,64801666919,1295,53,39,153,101457.0,139494.0,63419.0,650741,95,1.0,5.0,,1.0,10.0,,1.0,,,,,,1.0,,,,,,20.0,23367,5201.0,5045151
2020,1,11500530,등촌2동,7282103576,533,18,11,49,93808.0,90672.0,96943.0,910666,58,3.0,,,1.0,6.0,2.0,2.0,2.0,2.0,,,,,,,,,,8.0,21752,2566.0,4109846
2020,1,11500535,등촌3동,49391372500,1882,98,78,217,124563.0,151720.0,97406.0,1060362,184,6.0,3.0,1.0,2.0,18.0,2.0,5.0,2.0,4.0,,,,1.0,,,,,,55.0,32405,13486.0,5502006
2020,1,11500540,화곡1동,65880316847,2295,94,72,211,75436.0,96331.0,54541.0,1197746,226,3.0,2.0,,2.0,26.0,,2.0,1.0,,,,,1.0,,,,,2.0,27.0,53448,4483.0,17668826
2020,1,11500550,화곡2동,11258548620,588,24,18,30,56295.0,81370.0,31220.0,454621,65,2.0,,,,3.0,2.0,1.0,,,,,,,,,,,,30.0,19245,1437.0,3714120
2020,1,11500560,화곡3동,22095825794,990,39,28,122,98854.0,133359.0,64348.0,521858,87,4.0,3.0,,,8.0,2.0,,,,,,,,,,,,,12.0,22464,3751.0,4148281
2020,1,11500570,화곡4동,30641147742,1105,54,49,100,86086.0,110102.0,62070.0,852049,101,4.0,2.0,,,14.0,3.0,1.0,,2.0,,,,,,,,,,30.0,21655,2206.0,5063651
2020,1,11500590,화곡본동,26796034980,1149,59,42,96,98280.0,113843.0,82718.0,972735,145,3.0,,,1.0,11.0,1.0,2.0,,,,,,,,,,,,31.0,35178,2282.0,9364350
2020,1,11500591,화곡6동,32857580946,1321,65,53,142,94170.0,109570.0,78769.0,1037911,118,7.0,5.0,,,8.0,2.0,1.0,,,9.0,,,,,,,,,29.0,24665,7410.0,5360162
2020,1,11500593,화곡8동,22948988104,1023,43,39,79,84593.0,130688.0,38498.0,593322,95,2.0,3.0,,,8.0,1.0,,,,,,,,,,,,1.0,33.0,26248,1848.0,7684649
