연도,분기,행정동_코드,행정동_코드_명,추정매출액,월평균소득금액,지출_총금액,총_유동인구_수,총_상주인구_수,총_직장_인구_수,전체_임대시세,1층_임대시세,1층외_임대시세,영역_면적,집객시설_수,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
2020,3,11740640,성내1동,39693709158,3438376,4797919000,6350021,20451,13172.0,92143.0,123270.0,61016.0,663675.0,98,1270,31,30,120
2020,3,11740650,성내2동,33784327384,2824592,6237518000,9097823,24392,2007.0,88166.0,101109.0,75223.0,625147.0,113,1453,43,42,122
2020,3,11740660,성내3동,60286043707,2897346,6028603000,6865082,23646,4156.0,120501.0,138189.0,102813.0,647356.0,136,1970,58,45,153
2020,3,11290525,성북동,15702099483,3470748,2829023000,4218348,16949,15551.0,111100.0,132114.0,90086.0,2879912.0,166,989,23,14,66
2020,3,11440720,성산1동,31035900020,2814646,3167125000,6635855,15504,4650.0,87966.0,111719.0,64212.0,859254.0,86,1115,36,28,81
2020,3,11440730,성산2동,32600366308,3521472,7436098000,7825810,34494,1375.0,104741.0,125332.0,84150.0,1978724.0,158,1465,35,30,141
2020,3,11200650,성수1가1동,21061015073,3870717,2474679000,2967197,16849,2148.0,96815.0,113434.0,80195.0,1885875.0,83,1023,36,22,67
2020,3,11200660,성수1가2동,41041044665,3263294,6387478000,6276186,14194,5342.0,103556.0,126967.0,80145.0,930086.0,79,1716,77,41,114
2020,3,11200670,성수2가1동,53711931089,2900762,5182697000,5654247,17138,7914.0,80977.0,96779.0,65176.0,1184964.0,109,1480,48,40,105
2020,3,11200690,성수2가3동,87875255403,3358391,11146180000,5390059,11349,22685.0,100887.0,107170.0,94604.0,1054501.0,104,2868,112,66,200
2020,3,11620565,성현동,7661159279,3455108,1317548000,5869542,37738,1543.0,99548.0,140839.0,58257.0,678223.0,104,615,18,19,54
2020,3,11680700,세곡동,25334907048,3885403,5166067000,3520367,44930,471.0,123065.0,145484.0,100647.0,6367772.0,191,1248,45,31,147
2020,3,11140520,소공동,73766168374,5380521,1304888564000,2391536,2054,94203.0,159859.0,201893.0,117825.0,943795.0,231,3007,49,76,245
2020,3,11200720,송정동,5069613429,2566462,708532000,3327093,10955,878.0,77539.0,89385.0,65692.0,681916.0,44,446,10,10,15
2020,3,11305545,송중동,70313729781,2555447,7986397000,12788724,30218,1450.0,100260.0,117359.0,83161.0,1075796.0,212,1810,51,48,192
2020,3,11305555,송천동,34978382046,2444557,4335493000,13081417,28173,926.0,68519.0,91823.0,45215.0,929913.0,164,1416,51,32,125
2020,3,11710580,송파1동,60835270042,3129216,7108408000,6190413,25549,9040.0,110848.0,125216.0,96479.0,686925.0,102,1829,70,55,155
2020,3,11710590,송파2동,21368649628,4370970,2973805000,3691011,20644,5656.0,84186.0,110672.0,57701.0,631023.0,79,888,28,17,84
2020,3,11530790,수궁동,10043968712,2682295,2308288000,2422016,24575,1792.0,85216.0,105280.0,65152.0,2661352.0,154,734,24,19,57
2020,3,11380650,수색동,3265308004,3253972,943012000,1676067,8907,242.0,57522.0,80087.0,34956.0,1290258.0,60,407,15,10,22
2020,3,11680750,수서동,54149279108,3847379,47171298000,2468970,15915,15479.0,149331.0,190861.0,107801.0,1629403.0,89,870,19,16,112
2020,3,11305615,수유1동,37676625299,2220463,3548216000,7029614,21750,1218.0,70044.0,105465.0,34622.0,1649963.0,153,1074,37,31,54
2020,3,11305625,수유2동,20016342021,2577008,1610068000,6861792,21833,1248.0,67098.0,80212.0,53983.0,581617.0,85,856,35,18,56
2020,3,11305635,수유3동,57199906254,2205999,8819970000,10670504,23692,3045.0,97648.0,124656.0,70640.0,745645.0,158,2095,85,112,195
2020,3,11110700,숭인1동,4000159769,2868519,654631000,2551600,6180,307.0,79114.0,101361.0,56866.0,239396.0,43,292,15,7,30
2020,3,11110710,숭인2동,20984629502,2607311,1565240000,5838147,9457,1662.0,83143.0,112749.0,53536.0,351906.0,89,930,27,22,70
2020,3,11545670,시흥1동,70436289613,2757307,8122906000,6048611,34375,4261.0,102067.0,133527.0,70607.0,1524148.0,223,2227,68,67,219
2020,3,11545680,시흥2동,5250271360,3181421,578744000,1707432,22225,748.0,113095.0,148734.0,77457.0,1308882.0,76,400,27,16,35
2020,3,11545690,시흥3동,11517352489,2516251,997224000,1306001,11339,1739.0,126717.0,108688.0,144746.0,1261391.0,66,1030,23,9,33
2020,3,11545700,시흥4동,10443925651,2405620,990833000,3113007,21338,1232.0,81671.0,98242.0,65101.0,821709.0,72,491,22,15,36
2020,3,11545710,시흥5동,23882268384,2375052,1422745000,3639397,20526,1359.0,76657.0,108886.0,44429.0,1386972.0,106,807,23,20,71
2020,3,11560630,신길1동,29023569732,2780044,3237049000,5858793,17419,2688.0,100080.0,129127.0,71032.0,722925.0,85,876,21,11,63
2020,3,11560650,신길3동,15219333760,3085442,3068897000,6742157,15733,622.0,67096.0,86216.0,47976.0,520083.0,102,732,16,12,48
2020,3,11560660,신길4동,3206209541,2717791,515050000,2539114,8930,593.0,54489.0,56603.0,52375.0,292127.0,43,326,12,8,33
2020,3,11560670,신길5동,8476990527,2656511,904289000,2520214,9143,793.0,76578.0,102499.0,50656.0,494653.0,66,330,14,14,31
2020,3,11560680,신길6동,28060969094,2954616,4256765000,5318532,18126,1813.0,83080.0,101326.0,64833.0,653511.0,123,986,30,22,78
2020,3,11560690,신길7동,7859315285,3616070,2075515000,3381252,16810,2410.0,107830.0,118010.0,97650.0,642487.0,78,538,19,10,56
2020,3,11260680,신내1동,52768876093,2780491,4551887000,5533308,40663,1973.0,82256.0,103286.0,61227.0,2606949.0,160,1238,40,26,136
2020,3,11260690,신내2동,23299082805,3060535,3393889000,2114815,21885,464.0,107888.0,135560.0,80217.0,911281.0,104,732,27,12,91
2020,3,11140650,신당5동,19383729651,3027979,1659890000,4981455,9242,768.0,114891.0,125206.0,104576.0,319706.0,65,736,28,27,49
2020,3,11140615,신당동,48046841900,2816850,3830145000,5790153,7514,5611.0,382613.0,366588.0,398637.0,534942.0,99,11987,306,351,122
2020,3,11590670,신대방1동,15726152575,3845094,2683839000,3244290,23913,3893.0,105641.0,116389.0,94893.0,675281.0,83,843,27,20,62
2020,3,11590680,신대방2동,28056368739,3340157,85304316000,5465107,21153,12684.0,115704.0,152062.0,79346.0,977033.0,109,998,32,29,128
2020,3,11530510,신도림동,31129278564,4380318,8798841000,6445152,36922,9462.0,118304.0,116124.0,120485.0,1392788.0,168,1797,58,43,207
2020,3,11620695,신림동,49352893140,2434279,7778426000,9559590,21621,1706.0,131797.0,173751.0,89844.0,541240.0,168,1728,67,54,169
2020,3,11380631,신사1동,19438802897,2637581,3734851000,6155425,28262,1161.0,88924.0,94362.0,83487.0,808314.0,94,997,38,16,79
2020,3,11380632,신사2동,9329756766,2635300,1181583000,4077398,21785,1019.0,74124.0,86105.0,62142.0,1046222.0,82,562,20,18,35
2020,3,11620685,신사동,25357546268,2430662,2955826000,8267920,22805,3698.0,110463.0,146236.0,74689.0,641031.0,79,1150,51,30,87
2020,3,11680510,신사동,258911029768,5099915,35508835000,7153564,17320,26882.0,137510.0,173802.0,101218.0,2059234.0,260,3990,137,120,290
2020,3,11440630,신수동,18010357718,4157605,2720504000,5638283,15759,2488.0,107870.0,120461.0,95280.0,797879.0,76,995,32,23,64
2020,3,11620655,신원동,15074945009,2403237,1655359000,5900802,18283,628.0,89733.0,122323.0,57144.0,544977.0,54,724,15,17,41
2020,3,11470560,신월1동,23972371907,2227154,2818000000,4066395,21503,2132.0,59904.0,85021.0,34787.0,622400.0,71,1135,43,30,63
2020,3,11470570,신월2동,16243553506,2727225,2035663000,4470360,21994,1814.0,64524.0,79083.0,49966.0,606811.0,65,650,15,14,47
2020,3,11470580,신월3동,6648705946,2152244,2154051000,2717494,16501,1121.0,69891.0,101315.0,38468.0,918039.0,70,587,22,15,48
2020,3,11470590,신월4동,12456983069,2639083,2188728000,3990375,18960,1289.0,65844.0,87091.0,44597.0,469873.0,63,710,21,21,62
2020,3,11470600,신월5동,8974988221,2615553,2497411000,3063464,15161,1632.0,65787.0,83312.0,48261.0,638302.0,54,650,13,29,66
2020,3,11470610,신월6동,11036589537,2857257,1730767000,1337800,6589,811.0,78294.0,111104.0,45485.0,444286.0,47,452,30,7,36
2020,3,11470611,신월7동,13720378058,2343943,1746592000,2464978,21520,2779.0,62774.0,84143.0,41404.0,1230628.0,74,742,27,17,59
2020,3,11470620,신정1동,27117240694,5046256,3592027000,3646758,21434,7889.0,88086.0,111879.0,64294.0,747568.0,94,1050,35,31,88
2020,3,11470630,신정2동,22471118208,4725315,3226975000,4640397,20527,11584.0,81047.0,102146.0,59949.0,525899.0,71,942,26,20,96
2020,3,11470640,신정3동,25782831260,3158844,3700312000,6906727,47701,2687.0,97575.0,140391.0,54760.0,2756536.0,203,1104,33,29,115
2020,3,11470650,신정4동,64749814520,2609700,7788413000,11040055,34753,5283.0,85156.0,108057.0,62256.0,997144.0,161,2359,85,67,182
2020,3,11470670,신정6동,8482384157,5384412,2325465000,1848074,25265,,148749.0,198114.0,99384.0,940885.0,72,678,21,17,68
2020,3,11470680,신정7동,21276768498,4094404,3529489000,3726364,30648,405.0,116119.0,135789.0,96448.0,1234130.0,107,817,26,27,112
2020,3,11410585,신촌동,94107755166,3331768,16940198000,9160955,18598,2172.0,135448.0,186761.0,84136.0,2720364.0,368,3849,138,148,529
2020,3,11320660,쌍문1동,11022339556,2440535,1413251000,5129749,22086,812.0,54650.0,72982.0,36318.0,1175774.0,126,567,16,7,48
2020,3,11320670,쌍문2동,22000751445,2430154,3763207000,5070866,19893,998.0,68612.0,91579.0,45645.0,541193.0,87,924,43,33,91
2020,3,11320680,쌍문3동,20912141501,2438072,2234406000,5182860,17046,1107.0,79991.0,114194.0,45788.0,504805.0,78,744,26,19,62
2020,3,11320681,쌍문4동,9421926827,2968285,1465479000,2919599,19772,160.0,89045.0,122722.0,55368.0,554868.0,64,437,6,11,45
2020,3,11440555,아현동,24614028553,5237419,450899269000,6417995,24016,5728.0,126317.0,168013.0,84622.0,744328.0,145,1300,51,32,114
2020,3,11290600,안암동,28896128842,2896471,4089339000,5700846,6285,1991.0,101806.0,143281.0,60332.0,1379571.0,167,1094,31,39,182
2020,3,11740570,암사1동,31574174649,2852157,5282593000,8742099,36325,2792.0,94054.0,104226.0,83883.0,735480.0,90,1389,44,49,107
2020,3,11740580,암사2동,19112092122,3688535,2790198000,2725788,14471,1930.0,92195.0,131505.0,52886.0,2174329.0,61,684,31,23,63
2020,3,11740590,암사3동,13510650782,4470889,1363096000,1471235,18657,,111275.0,121929.0,100622.0,1799368.0,50,518,13,15,45
2020,3,11680545,압구정동,265947877606,5808537,42489207000,8286570,27528,40822.0,150037.0,200067.0,100006.0,2345057.0,313,4099,114,93,232
2020,3,11140635,약수동,34546718693,3894878,2420267000,2776374,17520,10940.0,134639.0,189879.0,79398.0,486369.0,87,700,12,9,65
2020,3,11650651,양재1동,88784021719,4173236,9234511000,7967349,45153,25511.0,112731.0,136845.0,88618.0,5765358.0,263,2720,76,60,226
2020,3,11650652,양재2동,108889954375,3222382,8520947000,6102926,22891,30435.0,80395.0,94076.0,66714.0,7562268.0,147,3568,84,75,202
2020,3,11560610,양평1동,25142446992,3508250,3919721000,5458309,17944,8907.0,91159.0,94853.0,87465.0,974912.0,87,1241,55,23,102
2020,3,11560620,양평2동,71847574946,3672088,5517328000,5067848,21886,12582.0,89892.0,115206.0,64579.0,2874596.0,131,1505,43,24,136
2020,3,11560540,여의동,240236368126,5590853,211940265000,5484227,34250,192384.0,150965.0,205060.0,96870.0,8437543.0,399,5254,157,134,581
2020,3,11680640,역삼1동,428719108569,3607265,949988514000,21647617,36033,168845.0,150422.0,169785.0,131058.0,2362133.0,542,11459,379,325,970
2020,3,11680650,역삼2동,90864713918,5367397,583088641000,11705306,36341,48392.0,161507.0,201592.0,121422.0,1135029.0,195,3074,103,78,196
2020,3,11380625,역촌동,36918697992,2521877,6155682000,11829881,48158,3262.0,76696.0,96995.0,56397.0,1157542.0,176,1990,56,56,176
2020,3,11440710,연남동,29400165824,2980162,6518648000,6923665,12595,2839.0,118833.0,129771.0,107896.0,647438.0,52,1914,108,86,82
2020,3,11410615,연희동,55020704492,3383749,73907428000,9417739,37904,8633.0,93539.0,95559.0,91519.0,2929172.0,201,1935,61,46,135
2020,3,11440610,염리동,13298801131,4051438,27269473000,3804844,13934,1979.0,113757.0,163232.0,64281.0,491468.0,52,668,27,21,68
2020,3,11500510,염창동,53202446073,4127504,5929187000,8558764,41942,2992.0,85008.0,103457.0,66558.0,1732856.0,147,1437,29,26,182
2020,3,11560535,영등포동,252512069103,3570107,24226605000,10217190,26214,13344.0,126429.0,137104.0,115755.0,1372094.0,325,4156,111,93,390
2020,3,11560515,영등포본동,26396295494,3286751,2875502000,7535595,21940,4029.0,120116.0,96928.0,143305.0,846370.0,94,1503,66,44,133
2020,3,11710570,오금동,70364246064,3510674,5423804000,9694512,40806,22928.0,76263.0,104359.0,48166.0,1648868.0,134,1783,68,41,120
2020,3,11530770,오류1동,31895187203,2574851,2907323000,3995451,22588,3354.0,125152.0,150940.0,99364.0,727414.0,122,926,30,18,72
2020,3,11530780,오류2동,19851406130,2781178,3855691000,5804670,39743,695.0,91892.0,111028.0,72756.0,3061018.0,209,1081,24,26,117
2020,3,11710566,오륜동,3122944365,6095160,1809577000,770229,18915,13441.0,278237.0,342474.0,213999.0,3085088.0,74,484,12,5,47
2020,3,11200645,옥수동,16534762671,4836487,2923793000,3371687,27174,1764.0,140304.0,167425.0,113183.0,1922027.0,129,859,27,18,76
2020,3,11200520,왕십리2동,8847648660,3474994,1687819000,5181971,17366,1070.0,96402.0,114934.0,77870.0,372425.0,63,525,15,15,57
2020,3,11200535,왕십리도선동,27386658763,4015131,7204835000,5395529,27197,3787.0,109145.0,126117.0,92173.0,710285.0,189,1863,85,68,174
2020,3,11440590,용강동,52807004883,4787212,5954264000,7083834,19120,10604.0,133192.0,167079.0,99306.0,790602.0,90,1705,47,31,141
2020,3,11200790,용답동,30646358317,2484354,7681788000,3184814,12297,2792.0,91271.0,125194.0,57349.0,2377148.0,82,1284,43,43,73
2020,3,11170590,용문동,16688292270,3568910,1297151000,3225311,12234,2388.0,80988.0,105008.0,56968.0,277531.0,54,538,13,8,37
2020,3,11170520,용산2가동,10823101658,2540319,114880013000,4895447,10366,583.0,92647.0,92682.0,92613.0,1966853.0,63,585,34,20,42
2020,3,11230536,용신동,82249060344,2894254,13460379000,14011831,30305,19195.0,80601.0,102205.0,58997.0,1618399.0,231,2711,90,56,188
2020,3,11305645,우이동,20262660372,2457144,2771266000,4354793,21215,1638.0,64807.0,81416.0,48198.0,10587752.0,132,817,35,24,63
2020,3,11500615,우장산동,24473530852,4135674,5705441000,7916637,44611,3447.0,106767.0,145287.0,68247.0,1261588.0,158,1378,58,54,123
2020,3,11170560,원효로1동,170507745435,4450695,2558197000,5403999,15876,2742.0,86365.0,101576.0,71154.0,589017.0,94,1692,34,40,81
2020,3,11170570,원효로2동,90624450335,3817026,800371000,3637632,14479,2765.0,96439.0,113063.0,79815.0,708975.0,69,938,23,10,38
2020,3,11350560,월계1동,18224483824,2777397,4140610000,5790258,23265,1344.0,95573.0,133270.0,57876.0,1107461.0,159,1075,36,30,145
2020,3,11350570,월계2동,5071504005,2728093,1438073000,3953230,25870,163.0,90386.0,94747.0,86025.0,2004785.0,136,514,12,10,42
2020,3,11350580,월계3동,5134842908,3110675,7079960000,2914737,31470,190.0,125614.0,179401.0,71827.0,1168283.0,135,712,19,12,76
2020,3,11290715,월곡1동,12894059319,3294213,2736302000,7438134,27401,1385.0,81518.0,96599.0,66437.0,801757.0,108,888,22,17,80
2020,3,11290725,월곡2동,21888725093,3138026,4660667000,6458101,19758,2501.0,73686.0,106096.0,41276.0,1364901.0,135,1098,41,27,129
2020,3,11710647,위례동,3087061504,4202887,3584081000,3149022,28329,,151374.0,218904.0,83843.0,2537372.0,84,803,58,26,147
2020,3,11620605,은천동,37945940837,3063077,4852619000,8483773,34362,1054.0,102397.0,130651.0,74143.0,776212.0,123,1229,48,28,121
2020,3,11140605,을지로동,230291272983,3082514,18793740000,4822530,1770,15882.0,142814.0,187197.0,98432.0,611524.0,145,2849,75,65,114
2020,3,11200580,응봉동,1375411810,3858472,456709000,3305654,16162,583.0,108634.0,132462.0,84805.0,553662.0,56,298,12,10,21
2020,3,11380580,응암1동,37673090427,2726133,4784728000,6514580,25343,2343.0,82961.0,112314.0,53608.0,1109863.0,133,1413,47,21,160
2020,3,11380590,응암2동,8475754258,3510245,1758276000,4211148,20455,435.0,91281.0,100415.0,82147.0,755247.0,91,606,32,15,43
2020,3,11380600,응암3동,40842530004,2360910,5788715000,8039477,25630,1607.0,78576.0,109404.0,47748.0,752773.0,138,1519,44,42,117
2020,3,11230740,이문1동,21653179416,3000929,2356862000,9095155,18947,1134.0,99965.0,143979.0,55952.0,1039602.0,147,963,20,29,108
2020,3,11230750,이문2동,6739462600,3137841,1430788000,4876022,20641,200.0,76845.0,84048.0,69642.0,723890.0,71,497,25,12,40
2020,3,11170630,이촌1동,32869189321,5974291,2779825000,5389220,26203,5274.0,210022.0,299053.0,120992.0,2872767.0,102,861,20,18,73
2020,3,11170640,이촌2동,5484999632,3596083,1348660000,1885304,8918,1547.0,117652.0,67472.0,167833.0,1205543.0,26,290,8,3,20
2020,3,11170650,이태원1동,50476478203,3682946,4207090000,2059832,6879,22194.0,169742.0,203671.0,135812.0,582899.0,71,1602,46,48,85
2020,3,11170660,이태원2동,12325967190,3261019,1642851000,3442137,9285,1112.0,120203.0,133423.0,106983.0,874243.0,60,788,18,33,38
2020,3,11110640,이화동,27294700985,3024996,8674789000,3677496,7912,1569.0,118986.0,158706.0,79266.0,782395.0,119,787,24,25,133
2020,3,11305660,인수동,16652922407,2359990,2138172000,9233721,32319,3004.0,56510.0,63188.0,49832.0,2998011.0,175,1032,35,27,73
2020,3,11620625,인헌동,29637744792,2783693,3302608000,6140018,26218,1416.0,97429.0,143867.0,50992.0,1089078.0,105,947,34,21,88
2020,3,11680730,일원1동,24538551496,3022931,1885459000,3549951,16264,1708.0,89242.0,128407.0,50077.0,953471.0,74,741,15,15,82
2020,3,11680740,일원2동,2484192376,4553185,1446010000,944114,18064,,139852.0,168997.0,110708.0,1300290.0,66,457,16,7,36
2020,3,11680720,일원본동,9761951434,5444886,2949747000,3522048,24381,,153817.0,201675.0,105959.0,2354625.0,103,457,9,9,39
2020,3,11215820,자양1동,31077421463,2745988,4244212000,8478804,22927,8810.0,97217.0,118703.0,75730.0,568868.0,106,1325,34,42,120
2020,3,11215830,자양2동,15137149236,2999213,3176323000,5289607,26501,2177.0,83300.0,82892.0,83708.0,1657523.0,95,1063,25,21,88
2020,3,11215840,자양3동,40412928763,4353416,3573430000,7286764,29199,2008.0,114281.0,122034.0,106528.0,1196419.0,105,1345,47,24,142
2020,3,11215847,자양4동,32739990951,2795134,6250513000,8318337,18510,849.0,103841.0,144452.0,63230.0,1180023.0,106,1547,35,45,123
2020,3,11710670,잠실2동,36383004187,6352641,2477905000,2480877,36652,3796.0,336968.0,470857.0,203079.0,2686850.0,91,926,29,14,100
2020,3,11710680,잠실3동,28260710350,5452682,4471641000,3264582,35888,33924.0,247237.0,253286.0,241189.0,1542643.0,103,1791,41,29,152
2020,3,11710690,잠실4동,8155626768,6007987,1290011000,2257769,22193,3061.0,275584.0,353252.0,197917.0,780204.0,74,410,7,5,42
2020,3,11710710,잠실6동,134771955579,5237775,19945238000,2469652,17264,51676.0,175770.0,195286.0,156255.0,1508001.0,144,1890,44,41,222
2020,3,11710720,잠실7동,4531473086,6014516,284401000,978088,10189,,122850.0,199699.0,46001.0,723486.0,30,206,4,3,16
2020,3,11710650,잠실본동,115210379995,3079387,15645724000,7752434,28956,9082.0,120969.0,164849.0,77089.0,1028997.0,192,2938,90,86,362
2020,3,11650540,잠원동,64216358341,5458458,8118134000,7204368,33603,13663.0,122085.0,130121.0,114048.0,1756867.0,135,1985,53,46,129
2020,3,11230650,장안1동,106704956368,2863708,9449290000,9087210,38254,9958.0,77133.0,98023.0,56243.0,1342167.0,192,2736,75,71,191
2020,3,11230660,장안2동,75316367052,2920490,9282349000,7804521,31159,5242.0,82527.0,112492.0,52561.0,996640.0,168,2205,100,59,240
2020,3,11290760,장위1동,9399014604,2231978,1205691000,6759061,20377,505.0,45799.0,60989.0,30609.0,708546.0,103,636,21,11,38
2020,3,11290770,장위2동,12250500611,2411293,1837428000,5781957,13716,770.0,72022.0,83652.0,60393.0,679894.0,89,729,26,20,32
