성북구,장위3동,18125,18145,18027,17359,16531,16312,16180,15980,15868,15844,15806,15868,15920,15915,15800,15663,15657,15602,15626,15520,15487,18201,18724
성북구,성북동,17615,17528,17531,17404,17229,17198,17134,17026,17023,16952,16852,16889,16809,16701,16606,16503,16475,16478,16461,16401,16316,16290,16236
성북구,삼선동,25048,24564,24354,24144,23697,23552,23533,23413,23428,23294,23123,23044,23101,23026,22875,22824,22708,22636,22544,22569,22574,22483,22384
성북구,동선동,16379,16384,16283,16246,16130,16146,16111,16115,16143,16149,16126,15870,15954,15884,16016,15973,16011,15958,16052,15985,15936,15969,15904
성북구,종암동,41881,41594,41436,41353,40639,40539,40429,40325,40053,40090,40085,40111,40050,39904,39799,39766,39501,39379,39182,39230,39083,38939,39148
성북구,석관동,36723,36735,36558,36483,36152,36112,36018,35829,35773,35644,35460,35315,35250,35108,34940,34695,34698,34627,34479,34434,34308,34156,34084
강북구,번1동,19648,19684,19559,19441,19080,18969,18826,18717,18791,18803,18684,18578,18592,18455,18417,17963,17281,17105,17058,17035,17160,17137,17115
강북구,번2동,17041,16872,16707,16544,16311,16194,16020,15932,15725,15606,15530,15397,15295,15188,15055,14994,14935,14879,14805,14697,14675,14619,14525
강북구,번3동,18094,17927,17763,17605,17270,17226,17065,16905,16751,16668,16530,16449,16315,16514,16505,16420,16314,16231,16162,16087,15954,15871,15778
강북구,수유1동,21734,21622,21585,21468,21198,21016,20869,20849,20740,20685,20643,20501,20491,20360,20344,20200,20161,20139,20145,20036,20000,19914,19878
강북구,수유2동,21931,21796,21644,21595,21586,21519,21505,21421,21323,21223,21095,21054,20986,20931,20836,20697,20636,20560,20497,20450,20402,20321,20231
강북구,수유3동,24070,24053,23963,23907,23656,23483,23489,23393,23516,23646,23655,23778,23882,23781,23920,23954,23961,23878,23887,23936,23994,23991,23942
강북구,삼양동,25334,25176,24933,24742,24382,24238,23980,23802,23611,23568,23293,23090,23011,22887,22751,22622,22496,22456,23111,24173,24551,24673,24643
강북구,미아동,22799,22786,22780,22723,22493,22361,22162,21997,21898,21851,21768,21685,21692,21655,21657,21546,21469,21443,21398,21400,21412,21339,21223
강북구,송중동,31331,31272,31101,30934,30508,30410,30299,30035,29818,30098,30004,29910,29774,29645,29486,29296,29162,29019,28844,28643,28576,28395,28323
강북구,송천동,28475,28299,28169,27871,27451,27290,27035,26801,26497,26316,26107,25998,25875,25610,25397,25208,25127,24954,24477,23828,23236,22643,22487
강북구,삼각산동,32668,32546,32331,32118,31623,31510,31481,31470,31175,31015,30908,30939,30887,30866,30817,30716,30629,30487,30399,30372,30333,30232,30159
강북구,우이동,21293,21210,21180,21076,20825,20828,20742,20678,20578,20521,20415,20407,20318,20202,20118,20000,19995,20001,19918,19805,19677,19658,19639
강북구,인수동,32332,32152,31835,31545,31154,31049,30784,30563,30401,30246,29990,29916,29816,29679,29501,29361,29206,29100,28977,28912,28827,28730,28664
도봉구,쌍문1동,22236,22225,22105,22016,21912,21871,21663,21658,21618,21579,21326,21445,21421,21292,21098,21085,21046,21060,21012,21042,21108,21123,21030
도봉구,쌍문2동,19875,19773,19587,19406,19066,18992,18930,18864,18824,18767,18576,18461,18387,18278,18139,18082,17996,17971,17861,17816,17796,17730,17594
도봉구,쌍문3동,17197,17118,17004,16922,16884,16684,16675,16768,16871,17068,17029,16934,16902,16792,16707,16651,16590,16580,16529,16416,16423,16380,16313
도봉구,쌍문4동,19699,19575,19416,19297,18964,18915,18765,18643,18555,18447,18398,18348,18317,18273,18211,18120,18074,18021,17985,17927,17865,17885,17807
도봉구,방학1동,29817,29675,29453,29236,28974,28967,29035,28912,28813,28731,28573,28410,28345,28162,28013,28005,27870,27702,27634,27540,27555,27449,27775
도봉구,방학2동,21016,20835,20588,20473,20135,20038,19906,19867,19760,19607,19418,19354,19185,19026,18893,18739,18618,18463,18375,18303,18171,18077,17906
도봉구,방학3동,28522,28328,28121,27973,27658,27544,27323,27110,26952,26815,26635,26500,26471,26363,26259,26155,26095,26030,25954,25917,25771,25666,25524
도봉구,창1동,26078,25847,25578,25400,25163,25113,25004,24827,24731,24616,24551,24502,24417,24358,24281,24224,24146,24140,24014,23946,23911,23853,23784
