지역코드,지역명,1층_임대시세_최근1분기,1층_임대시세_최근2분기,1층_임대시세_최근3분기,기타층_임대시세_최근1분기,기타층_임대시세_최근2분기,기타층_임대시세_최근3분기,연도,분기
11320512,창2동,153576,125867,112629,81953,76105,87649,2024,3
11320513,창3동,100758,83276,89278,65821,52791,57878,2024,3
11320514,창4동,233794,237628,218548,120902,100302,92065,2024,3
11320515,창5동,196192,161422,142017,156966,131700,109253,2024,3
11320521,도봉1동,114612,100341,102666,80916,74027,79133,2024,3
11320522,도봉2동,105007,101367,105624,98963,70388,71666,2024,3
11320660,쌍문1동,98177,90913,70468,137659,78488,97938,2024,3
11320670,쌍문2동,126280,109481,112085,117554,84851,86449,2024,3
11320680,쌍문3동,132051,128310,109995,121045,82900,69900,2024,3
11320681,쌍문4동,96780,85475,104325,104850,91471,67012,2024,3
11320690,방학1동,145722,134391,119710,122164,95263,78656,2024,3
11320700,방학2동,103958,96180,97314,81336,75972,62948,2024,3
11320710,방학3동,162040,160247,118592,83247,93007,71934,2024,3
11350,노원구,137361,142752,141069,84439,87650,85758,2024,3
11350560,월계1동,151369,140798,138876,113990,121690,135268,2024,3
11350570,월계2동,135415,130272,147890,50220,45604,49232,2024,3
11350580,월계3동,176532,169844,168083,70113,74858,65560,2024,3
11350595,공릉1동,111803,111637,108572,73236,70855,78499,2024,3
11350600,공릉2동,128536,146480,150331,77736,74517,58623,2024,3
11350611,하계1동,112058,119495,109366,80389,80841,76371,2024,3
11350612,하계2동, , , ,81322,76227,59464,2024,3
11350619,중계본동,124056,156661,133039,67138,79567,88229,2024,3
11350621,중계1동,172546,175858,182285,77205,106901,109146,2024,3
11350624,중계4동,148058,151320,136800,74949,70933,62074,2024,3
11350625,중계2·3동,211959,205001,182491,85301,87112,91389,2024,3
11350630,상계1동,122302,124245,121658,56874,65775,79249,2024,3
11350640,상계2동,144581,157251,179038,122949,128520,118466,2024,3
11350665,상계3·4동,103892,108701,108266,151056,128906,142844,2024,3
11350670,상계5동,114199,112933,100856,58549,64555,66803,2024,3
11350695,상계6·7동,173351,203995,206316,85139,79741,71873,2024,3
11350700,상계8동,188415,150463,153355,85044,88369,90566,2024,3
11350710,상계9동,172826,206033,207726,103860,109700,60732,2024,3
11350720,상계10동,254998,224666,210994,59148,63778,68444,2024,3
11380,은평구,113205,116360,118275,87799,85123,86068,2024,3
11380510,녹번동,99735,100425,108483,103978,89240,83157,2024,3
11380520,불광1동,129474,142201,140559,68262,77198,95530,2024,3
11380530,불광2동,96301,104315,119382,92347,98410,102099,2024,3
11380551,갈현1동,118320,117068,123725,70203,70819,67919,2024,3
11380552,갈현2동,125219,133770,125299,87790,87391,74865,2024,3
11380560,구산동,101599,101468,125149,55659,59534,82902,2024,3
11380570,대조동,113545,122133,119256,114221,97707,101242,2024,3
11380580,응암1동,127689,127320,118851,68536,67718,79846,2024,3
11380590,응암2동,88835,105190,110908,122710,122438,105606,2024,3
11380600,응암3동,108710,107447,116962,46487,54788,51730,2024,3
11380625,역촌동,95875,99302,102443,80214,77778,71885,2024,3
11380631,신사1동,141408,141060,136936,82038,76642,70040,2024,3
11380632,신사2동,106548,94915,88952,86381,87836,93670,2024,3
11380640,증산동,95379,91264,94835,57628,79853,83700,2024,3
11380650,수색동, ,102623,108941,97712,97174,105444,2024,3
11380690,진관동,139020,135824,131006,110864,107986,116993,2024,3
11410,서대문구,153042,140348,132129,135804,129292,122082,2024,3
11410520,천연동,168294,151558,118338,62568,72059,69790,2024,3
11410555,북아현동,132701,109049,129064,130108,117736,104695,2024,3
11410565,충현동,158836,153495,137901,157453,147059,144785,2024,3
11410585,신촌동,233692,196979,202587,124037,130461,136409,2024,3
11410615,연희동,125954,131373,124787,136485,111061,115538,2024,3
11410620,홍제1동,165018,177015,125250,97236,103180,80159,2024,3
11410640,홍제3동,138360,99322,92458,53668,57037,50544,2024,3
11410655,홍제2동,65068,74868,75604,135707,129838,98751,2024,3
11410660,홍은1동,81809,80486,78741,227339,174967,106813,2024,3
11410685,홍은2동,107727,110199,118323,175979,162124,145785,2024,3
11410690,남가좌1동,164788,165422,167877,96696,68376,52231,2024,3
11410700,남가좌2동,179045,177115,133449,138442,140991,115699,2024,3
11410710,북가좌1동,138273,163206,188188,154134,104608,191832,2024,3
11410720,북가좌2동,106818,96020,98826,154074,149265,115543,2024,3
11440,마포구,161326,168276,169681,120445,119886,120658,2024,3
11440555,아현동,159478,186562,226338,135914,116162,106626,2024,3
11440565,공덕동,148904,161404,157824,117891,128535,139377,2024,3
11440585,도화동,198403,205025,196443,80309,88513,83478,2024,3
11440590,용강동,179571,217202,208410,134914,124751,121850,2024,3
11440600,대흥동,181952,176609,164923,77703,82489,91613,2024,3
11440610,염리동,172305,166861,150124, ,91648,97063,2024,3
11440630,신수동,114569,106965,110970,177509,159505,148331,2024,3
11440655,서강동,162940,165851,165011,138454,123090,115599,2024,3
11440660,서교동,180636,182271,186478,136350,135060,136912,2024,3
11440680,합정동,169923,180167,173258,81532,90099,93119,2024,3
11440690,망원1동,177236,182919,168112,110330,106777,107312,2024,3
11440700,망원2동,136413,169377,165497,67384,68432,63710,2024,3
11440710,연남동,143273,145950,145909,125864,126418,124645,2024,3
11440720,성산1동,94094,97998,115355,118490,127609,128504,2024,3
11440730,성산2동,142795,141739,133410,65700,66315,77974,2024,3
11440740,상암동,185113,175851,200631,132324,137651,151869,2024,3
11470,양천구,128388,129875,133197,96427,86542,85982,2024,3
11470510,목1동,176665,187190,199392,84777,81899,79549,2024,3
11470520,목2동,112534,120757,137226,106408,96812,126680,2024,3
11470530,목3동,129943,127761,122399,141567,119287,86829,2024,3
11470540,목4동,110898,114756,132195,99065,77634,73122,2024,3
11470550,목5동,227319,232079,216206,100908,89696,87359,2024,3
11470560,신월1동,117774,118155,122468,65333,91812,79888,2024,3
11470570,신월2동,83966,81801,78482,113249,67704,60363,2024,3
11470580,신월3동,71297,67950,66532,147289,34549,94405,2024,3
11470590,신월4동,118885,102998,101666,107636,86995,88476,2024,3
11470600,신월5동,102645,83788,85111,71961,70719,50097,2024,3
11470610,신월6동,123434,116549,117137,92467,91255,113344,2024,3
11470611,신월7동,104745,83601,105183,86321,41194,34256,2024,3
11470620,신정1동,144108,122247,120732,63532,63100,79802,2024,3
11470630,신정2동,111078,106873,96931,93875,91238,88727,2024,3
11470640,신정3동,133744,157397,148046,83137,82874,85232,2024,3
11470650,신정4동,132205,134888,144257,112464,103164,105829,2024,3
11470670,신정6동,165749,170394,190644,84668,89097,94837,2024,3
11470680,신정7동,105986,125891,126711,89171,97881,93859,2024,3
11500,강서구,150478,155766,154714,103571,103446,105939,2024,3
11500510,염창동,142907,159916,155522,70548,71622,72322,2024,3
11500520,등촌1동,143431,157493,149941,108966,114432,129966,2024,3
11500530,등촌2동,134604,143831,146617,94833,77720,62471,2024,3
11500535,등촌3동,155036,154571,172011,83536,86282,91513,2024,3
11500540,화곡1동,135433,140243,134593,94102,106995,85311,2024,3
11500550,화곡2동,123727,94258,90322,160830,126435,62275,2024,3
11500560,화곡3동,132026,131020,131739,75988,90480,100102,2024,3
11500570,화곡4동,121589,122177,125661,59936,65064,124249,2024,3
11500590,화곡본동,131268,129444,134207,100691,97439,144623,2024,3
11500591,화곡6동,164111,149551,134317,83881,83532,69235,2024,3
11500593,화곡8동,126941,136722,136259,109978,147964,152633,2024,3
11500603,가양1동,225077,234594,244388,116869,114410,112124,2024,3
11500604,가양2동, , , ,100964,95958,70487,2024,3
11500605,가양3동, , , ,108802,126492,118624,2024,3
11500611,발산1동,169556,179739,172289,107699,102756,111326,2024,3
11500615,우장산동,101441,107100,116573,95825,105997,98116,2024,3
11500620,공항동,131687,124053,104486,100326,100471,92948,2024,3
11500630,방화1동,116287,137858,158354,100332,107994,118406,2024,3
11500640,방화2동,102874,97899,86859,107649,89942,80718,2024,3
11500641,방화3동,161810,169680,157409,98186,90764,95950,2024,3
11530,구로구,149570,149241,158658,120675,112497,111335,2024,3
11530510,신도림동,171083,161574,144970,165136,151288,123620,2024,3
11530520,구로1동,193181,156147,227864,113467,129448,152638,2024,3
11530530,구로2동,140693,128389,142182,96123,96411,101187,2024,3
11530540,구로3동,238362,229851,215347,138120,127019,127516,2024,3
11530550,구로4동,136177,126447,145346,127010,121671,122270,2024,3
11530560,구로5동,125776,151576,167970,115074,107357,100377,2024,3
11530595,가리봉동,112538,124848,158456,102440,130166,134090,2024,3
11530720,고척1동,119590,112649,155878,106600,91195,92791,2024,3
11530730,고척2동,102981,99077,94625,98118,81398,116030,2024,3
11530740,개봉1동,128685,137023,141456,117407,104532,138702,2024,3
11530750,개봉2동,98651,114019,134181,147214,142010,116474,2024,3
11530760,개봉3동,95247,98960,137091,185626,80626,81547,2024,3
11530770,오류1동,181860,185321,156904,122715,103632,105660,2024,3
11530780,오류2동,157605,178187,192309,132853,129619,102335,2024,3
11530790,수궁동,126950,124701,118025,153490,143080,141312,2024,3
11530800,항동,218281,223020,271031,121983,120390,107560,2024,3
11545,금천구,136636,138293,135522,84699,93334,102209,2024,3
11545510,가산동,171974,169205,152916,94643,106925,115741,2024,3
11545610,독산1동,119317,137865,163886,88005,82246,75420,2024,3
11545620,독산2동,87442,102132,116876,37622,36447,113667,2024,3
11545630,독산3동,98758,95585,93979,52062,57546,59788,2024,3
11545640,독산4동,141078,137298,168997,41987,45187,56340,2024,3
11545670,시흥1동,155831,155444,146792,67433,57420,65371,2024,3
11545680,시흥2동, , , , ,40177,43117,2024,3
11545690,시흥3동,113025,102927,110813,60796,78838,105130,2024,3
11545700,시흥4동,99593,79787,80752,90916,90916,94520,2024,3
11545710,시흥5동,97636,102211,92388,66948,73315,65991,2024,3
11560,영등포구,131932,129352,136844,105551,103093,114051,2024,3
11560515,영등포본동,98596,97770,91307,115030,100695,90375,2024,3
11560535,영등포동,139943,146381,135946,100865,94029,118496,2024,3
11560540,여의동,235521,224605,224482,110229,110832,108366,2024,3
11560550,당산1동,127243,121290,135984,102229,89970,104101,2024,3
11560560,당산2동,154343,150108,156488,105187,108038,111905,2024,3
11560585,도림동,109124,105159,146667,84878,71887,75724,2024,3
11560605,문래동,118175,113842,107231,107255,117785,128734,2024,3
11560610,양평1동,116810,109317,107602,168072,158346,205913,2024,3
11560620,양평2동,111413,119523,125979,125209,124005,150812,2024,3
11560630,신길1동,116278,92908,92301,71808,54911,53038,2024,3
11560650,신길3동,89853,95647,117732,74779,81484,100457,2024,3
11560660,신길4동,105385,99245,82510,107887,124671,142623,2024,3
11560670,신길5동,118496,108828,188132,70890,66179,43595,2024,3
11560680,신길6동,108006,132160,248060,67875,121060,150498,2024,3
11560690,신길7동,117375,118733,128298,156660,132733,89434,2024,3
11560700,대림1동,97579,92958,105017,91402,91350,144806,2024,3
11560710,대림2동,123015,113456,138092,62432,57236,73268,2024,3
11560720,대림3동,110747,99184,103769,63731,55072,53899,2024,3
11590,동작구,179717,175471,154805,102420,106323,103674,2024,3
11590510,노량진1동,188307,169045,167334,90926,99575,100534,2024,3
11590520,노량진2동,300440,295771,219172,139116,138806,139647,2024,3
11590530,상도1동,158085,150618,143103,86412,85286,79856,2024,3
11590540,상도2동,182797,175891,173999,100611,85806,90754,2024,3
11590550,상도3동,162264,173090,171800,88832,81775,98085,2024,3
11590560,상도4동,111038,107463,109684,85011,110551,90753,2024,3
11590605,흑석동,162486,156266,138968,108149,125682,147593,2024,3
11590620,사당1동,149264,150635,147225,93694,116553,117279,2024,3
11590630,사당2동,207435,191353,193424,126569,122448,117451,2024,3
11590640,사당3동,113244,121465,136463,89439,81672,85815,2024,3
11590650,사당4동,232700,190217,135329,162074,228377, ,2024,3
11590651,사당5동,110503,118853,104386,78182,135011,135519,2024,3
11590660,대방동,131059,137373,141816,84766,99702,92946,2024,3
11590670,신대방1동,114396,114329,118390,77476,75217,71863,2024,3
11590680,신대방2동,189776,215302,184832,95644,87332,105691,2024,3
11620,관악구,142865,140018,139992,89302,98289,105382,2024,3
11620525,보라매동,136467,131434,129891,76829,67471,82201,2024,3
11620545,청림동,142175,122080,118628,52014,58131,59019,2024,3
11620565,성현동,132278,127621,129544,70007,73272,103626,2024,3
11620575,행운동,148767,139685,132112,140599,132465,135502,2024,3
11620585,낙성대동,173038,179451,190056,89156,101791,101254,2024,3
11620595,청룡동,145593,165883,155736,120909,112512,136209,2024,3
11620605,은천동,146750,137104,139781,53156,56746,61971,2024,3
11620615,중앙동,130973,134789,145400,59630,62680,69699,2024,3
11620625,인헌동,137467,131038,135003,70210,84920,82099,2024,3
11620630,남현동,149531,101342,107239,145729,140057,127532,2024,3
11620645,서원동,222942,197994,165758,168465,143920,134117,2024,3
11620655,신원동,138888,139148,157259,44005,116766,168067,2024,3
11620665,서림동,93303,92523,96534,56583,165354,216760,2024,3
11620685,신사동,130577,130506,129249,76135,77704,81562,2024,3
11620695,신림동,205360,205777,196834,79791,94139,98074,2024,3
11620715,난향동,78932,50548,65289, ,46285,48932,2024,3
11620725,조원동,114146,106928,109931,58235,84151,90232,2024,3
11620735,대학동,135233,148228,155961,59264,52743,60484,2024,3
11620745,삼성동,60140,67769,76017,114194,103078,72575,2024,3
11620765,미성동,90126,96557,97661,75315,106084,98185,2024,3
11620775,난곡동,109836,105052,110723,78813,90259,105487,2024,3
11650,서초구,152663,157421,159680,120611,127233,126416,2024,3
11650510,서초1동,145820,155594,150739,117891,110259,130687,2024,3
11650520,서초2동,246414,224859,210975,165459,165778,148268,2024,3
11650530,서초3동,148970,150628,152243,118071,121392,126455,2024,3
11650531,서초4동,229941,245148,215046,156314,145837,136671,2024,3
11650540,잠원동,128592,132872,136218,87553,100099,123674,2024,3
11650550,반포본동, , ,67011, , ,83675,2024,3
11650560,반포1동,172244,163839,164090,120647,110045,109876,2024,3
11650570,반포2동, , ,361341,207059,247391,273373,2024,3
11650580,반포3동,259326,250532,243450,138306,175380,185130,2024,3
11650581,반포4동,231412,223511,220476,114230,137549,126965,2024,3
11650590,방배본동,128514,146753,148733,76628,78612,87513,2024,3
11650600,방배1동,158512,167888,168831,99434,114350,114034,2024,3
11650610,방배2동,116645,125464,150067,96157,97633,111871,2024,3
11650620,방배3동,150718,143593,110254,71980,68518,54643,2024,3
11650621,방배4동,139138,136401,141908,100507,97673,102493,2024,3
11650651,양재1동,132084,145726,157374,104491,105601,99767,2024,3
11650652,양재2동,124809,113162,120725,117401,135141,128931,2024,3
11650660,내곡동,112652,136082,157595,104584,160167,130337,2024,3
11680,강남구,186924,199480,210901,164007,162554,170764,2024,3
11680510,신사동,168610,180804,192516,128553,133231,157887,2024,3
11680521,논현1동,191970,205202,191549,142493,161758,158175,2024,3
11680531,논현2동,144072,172159,196201,137269,160802,166079,2024,3
11680545,압구정동,315725,255426,239623,130360,122440,111080,2024,3
11680565,청담동,170221,261560,324154,178914,165438,164350,2024,3
11680580,삼성1동,140688,156496,181247,292721,268319,250313,2024,3
