행정구역,2022_1Q_전체,2022_1Q_1층,2022_1Q_1층외,2022_2Q_전체,2022_2Q_1층,2022_2Q_1층외,2022_3Q_전체,2022_3Q_1층,2022_3Q_1층외
구로구,106097.0,122234.0,89959.0,118674.0,135775.0,101574.0,134608.0,156071.0,113145.0
신도림동,107381.0,129201.0,85561.0,124753.0,162231.0,87275.0,138962.0,174266.0,103658.0
구로1동,141899.0,175981.0,107817.0,119622.0,154719.0,84525.0,115374.0,144089.0,86659.0
구로2동,105030.0,124674.0,85385.0,115848.0,146889.0,84806.0,125348.0,149579.0,101117.0
구로3동,154857.0,187676.0,122037.0,178610.0,199316.0,157904.0,207405.0,246906.0,167904.0
구로4동,101047.0,136765.0,65329.0,111960.0,152106.0,71814.0,113008.0,151429.0,74588.0
구로5동,104862.0,100827.0,108896.0,113081.0,122956.0,103205.0,127289.0,154149.0,100429.0
가리봉동,91283.0,108932.0,73633.0,118873.0,108715.0,129030.0,144893.0,156536.0,133250.0
고척1동,71585.0,96953.0,46218.0,85068.0,111397.0,58739.0,101653.0,142359.0,60948.0
고척2동,62290.0,80271.0,44310.0,60889.0,83064.0,38713.0,90797.0,112131.0,69464.0
개봉1동,81349.0,93350.0,69348.0,84761.0,107296.0,62226.0,103078.0,114975.0,91180.0
개봉2동,97633.0,133339.0,61926.0,113123.0,125830.0,100416.0,126246.0,127120.0,125373.0
개봉3동,82354.0,98868.0,65840.0,92190.0,98221.0,86158.0,109290.0,135504.0,83075.0
오류1동,91408.0,109482.0,73334.0,106458.0,139076.0,73841.0,129259.0,166982.0,91536.0
오류2동,96307.0,128574.0,64041.0,94613.0,118376.0,70849.0,124227.0,156834.0,91620.0
수궁동,84690.0,111983.0,57398.0,89412.0,114965.0,63859.0,99969.0,129638.0,70300.0
항동,,,,,,,,,
금천구,102408.0,115348.0,89468.0,92108.0,111744.0,72472.0,94403.0,114823.0,73982.0
가산동,121086.0,142745.0,99427.0,107505.0,134211.0,80799.0,107141.0,132819.0,81463.0
독산1동,90634.0,106303.0,74965.0,89245.0,104696.0,73795.0,88218.0,101269.0,75167.0
독산2동,86055.0,90369.0,81742.0,65909.0,89792.0,42026.0,58540.0,70055.0,47024.0
독산3동,85760.0,100429.0,71092.0,78067.0,97655.0,58480.0,84179.0,108489.0,59868.0
독산4동,73807.0,101320.0,46294.0,73022.0,91445.0,54599.0,63717.0,85839.0,41596.0
시흥1동,93472.0,130200.0,56745.0,83070.0,119198.0,46942.0,97412.0,138525.0,56298.0
시흥2동,75226.0,70745.0,79706.0,89154.0,101366.0,76943.0,108916.0,133762.0,84069.0
시흥3동,108488.0,102647.0,114329.0,73296.0,107914.0,38677.0,82220.0,115374.0,49065.0
시흥4동,70837.0,92793.0,48880.0,99480.0,99480.0,,94587.0,117109.0,72064.0
시흥5동,84367.0,106955.0,61779.0,119757.0,118114.0,121400.0,69372.0,103707.0,35037.0
영등포구,111445.0,129175.0,93715.0,110516.0,129014.0,92017.0,113735.0,129374.0,98095.0
영등포본동,99259.0,107536.0,90982.0,104170.0,112800.0,95540.0,111728.0,116034.0,107422.0
영등포동,124036.0,150798.0,97273.0,120727.0,146160.0,95294.0,122676.0,132897.0,112455.0
여의동,155270.0,197216.0,113323.0,145004.0,189147.0,100860.0,163001.0,222020.0,103982.0
당산1동,93249.0,115405.0,71093.0,90731.0,127868.0,53593.0,97525.0,121557.0,73493.0
당산2동,132118.0,166141.0,98095.0,140273.0,160723.0,119824.0,126399.0,142548.0,110249.0
도림동,96708.0,108763.0,84653.0,84893.0,98450.0,71336.0,94687.0,107094.0,82280.0
문래동,107620.0,121875.0,93365.0,115418.0,133357.0,97478.0,105558.0,119302.0,91813.0
양평1동,100435.0,106710.0,94160.0,91972.0,106391.0,77552.0,101671.0,109460.0,93881.0
양평2동,99547.0,110604.0,88490.0,111889.0,122417.0,101361.0,113082.0,135166.0,90999.0
신길1동,86742.0,101846.0,71638.0,97261.0,104849.0,89674.0,91426.0,117044.0,65808.0
신길3동,90303.0,104921.0,75685.0,92443.0,108606.0,76281.0,104823.0,114540.0,95106.0
신길4동,88959.0,93132.0,84787.0,93345.0,78632.0,108057.0,108133.0,79401.0,136865.0
신길5동,100708.0,103095.0,98320.0,108913.0,108913.0,,186074.0,112633.0,259516.0
신길6동,95829.0,118817.0,72841.0,92327.0,107917.0,76737.0,103926.0,122778.0,85073.0
신길7동,99477.0,109010.0,89943.0,108502.0,107004.0,110000.0,95191.0,101093.0,89289.0
대림1동,116885.0,114279.0,119491.0,117164.0,102086.0,132242.0,104550.0,100461.0,108638.0
대림2동,120728.0,156880.0,84575.0,147618.0,200531.0,94705.0,171384.0,207743.0,135025.0
대림3동,74241.0,94483.0,54000.0,80585.0,97187.0,63984.0,98556.0,116887.0,80226.0
동작구,131808.0,154308.0,109307.0,155213.0,172578.0,137848.0,135775.0,154718.0,116833.0
노량진1동,127525.0,173544.0,81506.0,128683.0,147849.0,109516.0,115523.0,117754.0,113291.0
노량진2동,277035.0,306013.0,248057.0,311838.0,362093.0,261583.0,306173.0,329648.0,282698.0
상도1동,113049.0,127619.0,98480.0,122721.0,132034.0,113407.0,121528.0,133176.0,109879.0
상도2동,109437.0,133151.0,85722.0,119220.0,128226.0,110214.0,108697.0,127003.0,90390.0
상도3동,104490.0,146481.0,62499.0,93133.0,113632.0,72635.0,118057.0,155112.0,81002.0
상도4동,83129.0,104288.0,61970.0,86176.0,107707.0,64645.0,87461.0,110007.0,64915.0
흑석동,117378.0,141963.0,92792.0,110760.0,129778.0,91742.0,108814.0,138482.0,79145.0
사당1동,105711.0,125386.0,86036.0,155343.0,161417.0,149269.0,152940.0,161389.0,144491.0
사당2동,126298.0,167147.0,85449.0,129512.0,172888.0,86137.0,132054.0,186327.0,77782.0
사당3동,100679.0,119894.0,81465.0,124486.0,186923.0,62050.0,138732.0,195044.0,82421.0
사당4동,96700.0,127425.0,65975.0,144076.0,144076.0,,96272.0,133309.0,59235.0
사당5동,75944.0,81432.0,70455.0,92158.0,110609.0,73708.0,100537.0,125603.0,75470.0
대방동,100565.0,123338.0,77791.0,111741.0,144865.0,78616.0,106789.0,128779.0,84799.0
신대방1동,86108.0,109439.0,62776.0,97676.0,122903.0,72448.0,109286.0,138022.0,80549.0
신대방2동,125172.0,164872.0,85471.0,139831.0,155619.0,124043.0,103151.0,131365.0,74936.0
관악구,110547.0,137275.0,83818.0,111243.0,138977.0,83508.0,108903.0,136611.0,81195.0
보라매동,121877.0,134633.0,109121.0,128252.0,133107.0,123397.0,100617.0,98021.0,103213.0
청림동,118645.0,126705.0,110584.0,119107.0,119107.0,,114851.0,118150.0,111553.0
성현동,95297.0,95014.0,95581.0,103802.0,103472.0,104132.0,78181.0,99391.0,56971.0
행운동,104313.0,132907.0,75719.0,105315.0,119552.0,91079.0,108227.0,121069.0,95384.0
낙성대동,152235.0,187553.0,116917.0,143512.0,167884.0,119140.0,128463.0,168376.0,88550.0
청룡동,119617.0,147749.0,91484.0,119092.0,155823.0,82361.0,126694.0,143678.0,109710.0
은천동,92988.0,120931.0,65045.0,83179.0,108961.0,57398.0,90483.0,120979.0,59988.0
중앙동,90251.0,118580.0,61922.0,106266.0,149967.0,62565.0,106211.0,148192.0,64230.0
인헌동,117287.0,160560.0,74015.0,117476.0,152854.0,82098.0,133134.0,180892.0,85376.0
남현동,142933.0,185731.0,100134.0,139153.0,200838.0,77467.0,164489.0,201078.0,127900.0
서원동,167535.0,229453.0,105617.0,169527.0,226595.0,112460.0,143638.0,197865.0,89412.0
신원동,89242.0,125955.0,52528.0,80229.0,120557.0,39901.0,86262.0,121251.0,51274.0
서림동,82354.0,92721.0,71987.0,80376.0,87393.0,73359.0,67807.0,84118.0,51497.0
신사동,85109.0,115778.0,54440.0,87960.0,119795.0,56126.0,96367.0,131484.0,61250.0
신림동,135205.0,172462.0,97948.0,151055.0,204602.0,97507.0,148865.0,200377.0,97353.0
난향동,84242.0,87836.0,80648.0,38723.0,,38723.0,113971.0,193590.0,34353.0
조원동,85240.0,106001.0,64478.0,93956.0,108213.0,79700.0,103070.0,120460.0,85680.0
대학동,102135.0,132964.0,71306.0,90824.0,122235.0,59414.0,89865.0,125284.0,54446.0
삼성동,82013.0,88529.0,75497.0,86687.0,111914.0,61460.0,64459.0,94478.0,34439.0
미성동,94046.0,115603.0,72490.0,90481.0,98075.0,82886.0,95647.0,117241.0,74053.0
난곡동,102051.0,101022.0,103079.0,112802.0,128783.0,96821.0,103785.0,117621.0,89948.0
서초구,128332.0,147727.0,108937.0,133877.0,153971.0,113783.0,134368.0,153465.0,115270.0
서초1동,123822.0,134048.0,113596.0,127816.0,135125.0,120507.0,114310.0,129732.0,98887.0
서초2동,158168.0,180598.0,135737.0,177251.0,214070.0,140432.0,182026.0,223477.0,140575.0
서초3동,128465.0,163331.0,93598.0,134876.0,166016.0,103736.0,139918.0,172806.0,107031.0
서초4동,161047.0,199296.0,122798.0,168005.0,202912.0,133097.0,160970.0,192018.0,129921.0
잠원동,134949.0,146958.0,122940.0,133205.0,128734.0,137677.0,128892.0,134715.0,123070.0
반포본동,90216.0,121316.0,59116.0,100722.0,119239.0,82205.0,111704.0,117299.0,106109.0
반포1동,151210.0,168090.0,134329.0,127552.0,150485.0,104618.0,129802.0,155629.0,103976.0
반포2동,257064.0,344214.0,169914.0,265063.0,346711.0,183415.0,253347.0,304023.0,202671.0
반포3동,168678.0,236515.0,100841.0,163073.0,249035.0,77111.0,141825.0,209933.0,73717.0
반포4동,176641.0,188782.0,164500.0,180514.0,193003.0,168024.0,192354.0,204970.0,179738.0
방배본동,112550.0,139706.0,85395.0,109489.0,143365.0,75614.0,112449.0,147790.0,77109.0
방배1동,119593.0,129309.0,109877.0,141044.0,158811.0,123277.0,134204.0,144003.0,124406.0
방배2동,116633.0,127178.0,106088.0,120969.0,131648.0,110289.0,118126.0,127396.0,108856.0
방배3동,107390.0,135081.0,79699.0,107193.0,93147.0,121240.0,102928.0,92359.0,113498.0
방배4동,110614.0,134841.0,86388.0,116684.0,150660.0,82708.0,102567.0,129978.0,75156.0
양재1동,109175.0,137714.0,80637.0,106248.0,144132.0,68365.0,106440.0,137029.0,75852.0
양재2동,91573.0,112012.0,71135.0,90386.0,100229.0,80543.0,100575.0,100718.0,100432.0
내곡동,105963.0,98710.0,113217.0,136648.0,136648.0,,365400.0,158087.0,572714.0
강남구,151537.0,178053.0,125021.0,164298.0,187807.0,140788.0,171725.0,197242.0,146209.0
신사동,155460.0,203637.0,107283.0,177976.0,241995.0,113956.0,175382.0,235938.0,114825.0
논현1동,139606.0,170447.0,108765.0,159767.0,178975.0,140559.0,177723.0,210014.0,145432.0
논현2동,132028.0,155602.0,108454.0,145514.0,172567.0,118462.0,142987.0,170729.0,115244.0
압구정동,158563.0,213119.0,104007.0,164654.0,205144.0,124164.0,175449.0,201389.0,149509.0
청담동,152158.0,187854.0,116463.0,165520.0,205342.0,125698.0,175102.0,211930.0,138274.0
삼성1동,202706.0,179666.0,225747.0,229029.0,208150.0,249909.0,250055.0,248466.0,251645.0
삼성2동,157246.0,176345.0,138147.0,172541.0,178432.0,166651.0,195611.0,208392.0,182829.0
대치1동,190164.0,240004.0,140325.0,207314.0,259609.0,155019.0,208099.0,248375.0,167824.0
대치2동,150247.0,191262.0,109231.0,146490.0,173370.0,119610.0,162073.0,194018.0,130128.0
대치4동,153079.0,194854.0,111303.0,172237.0,229327.0,115147.0,183652.0,244564.0,122740.0
역삼1동,153742.0,161989.0,145495.0,163691.0,169994.0,157389.0,166360.0,174873.0,157848.0
역삼2동,159040.0,183802.0,134279.0,171670.0,211142.0,132198.0,173746.0,217215.0,130277.0
도곡1동,139995.0,185707.0,94282.0,169669.0,190019.0,149320.0,188617.0,196748.0,180487.0
도곡2동,170414.0,214200.0,126628.0,160503.0,171415.0,149591.0,150077.0,166376.0,133778.0
개포1동,125744.0,180244.0,71243.0,,,,127270.0,213467.0,41072.0
개포2동,157533.0,162366.0,152700.0,191545.0,182667.0,200422.0,187224.0,186953.0,187495.0
개포4동,82785.0,96804.0,68765.0,86304.0,104084.0,68524.0,93700.0,106332.0,81067.0
세곡동,147791.0,171417.0,124165.0,144580.0,157169.0,131991.0,162456.0,159301.0,165610.0
일원본동,147191.0,205709.0,88672.0,234766.0,234766.0,,183516.0,212884.0,154148.0
일원1동,99879.0,149151.0,50607.0,113167.0,165038.0,61297.0,98325.0,156991.0,39658.0
일원2동,183093.0,273176.0,93010.0,95836.0,,95836.0,235090.0,376593.0,93587.0
수서동,148852.0,177445.0,120259.0,206036.0,225950.0,186121.0,166804.0,184237.0,149371.0
송파구,151705.0,180251.0,123159.0,159594.0,186228.0,132959.0,167367.0,192205.0,142529.0
풍납1동,113131.0,127215.0,99047.0,163693.0,177366.0,150020.0,166454.0,220573.0,112335.0
풍납2동,119451.0,133705.0,105198.0,132170.0,135014.0,129327.0,119038.0,126635.0,111441.0
거여1동,92766.0,129785.0,55747.0,112107.0,148091.0,76123.0,111591.0,158995.0,64187.0
거여2동,163458.0,202223.0,124693.0,201260.0,215959.0,186561.0,135223.0,198644.0,71803.0
마천1동,87353.0,123452.0,51253.0,90598.0,149422.0,31774.0,61986.0,84291.0,39681.0
마천2동,110089.0,146791.0,73387.0,107729.0,119518.0,95940.0,141998.0,129289.0,154708.0
방이1동,120537.0,154731.0,86343.0,130918.0,133130.0,128706.0,153237.0,153222.0,153253.0
방이2동,158535.0,203675.0,113396.0,179249.0,238842.0,119657.0,198809.0,245964.0,151654.0
오륜동,228624.0,252045.0,205202.0,271684.0,271684.0,,357446.0,288673.0,426219.0
오금동,126474.0,141102.0,111846.0,128448.0,153734.0,103161.0,127545.0,160237.0,94853.0
송파1동,147363.0,174294.0,120433.0,172612.0,203098.0,142126.0,176269.0,213101.0,139436.0
송파2동,110419.0,151770.0,69069.0,132918.0,157621.0,108216.0,153528.0,166094.0,140961.0
석촌동,158476.0,186296.0,130655.0,185771.0,207803.0,163740.0,202675.0,230126.0,175225.0
삼전동,144424.0,156474.0,132373.0,131637.0,140300.0,122974.0,153146.0,173339.0,132953.0
가락본동,131976.0,152338.0,111615.0,148616.0,179552.0,117680.0,155378.0,177476.0,133281.0
가락1동,212836.0,228844.0,196828.0,156185.0,148351.0,164018.0,168222.0,122483.0,213960.0
가락2동,128762.0,149852.0,107671.0,184975.0,193575.0,176375.0,191125.0,204064.0,178186.0
문정1동,139773.0,149188.0,130359.0,133115.0,161326.0,104905.0,150999.0,181952.0,120047.0
문정2동,174936.0,223926.0,125947.0,175525.0,218821.0,132229.0,168670.0,210913.0,126428.0
장지동,114723.0,118354.0,111092.0,135224.0,148130.0,122318.0,151908.0,157763.0,146054.0
위례동,173933.0,222230.0,125637.0,214923.0,261129.0,168717.0,238054.0,308546.0,167563.0
잠실본동,137223.0,181131.0,93315.0,152024.0,184569.0,119479.0,174744.0,212418.0,137071.0
잠실2동,314467.0,414660.0,214275.0,251051.0,320240.0,181862.0,319452.0,387713.0,251192.0
잠실3동,232742.0,268049.0,197435.0,208915.0,260264.0,157566.0,236447.0,302464.0,170429.0
잠실4동,295681.0,421926.0,169436.0,151571.0,,151571.0,353204.0,518060.0,188348.0
잠실6동,177729.0,201527.0,153931.0,180916.0,249987.0,111845.0,139327.0,193042.0,85612.0
잠실7동,234877.0,234877.0,,229044.0,229044.0,,97285.0,161156.0,33414.0
강동구,107021.0,133004.0,81037.0,107492.0,129823.0,85160.0,111342.0,136902.0,85783.0
강일동,161408.0,223739.0,99078.0,154170.0,225598.0,82743.0,144400.0,198375.0,90425.0
상일동,161710.0,221356.0,102063.0,148708.0,200900.0,96517.0,155636.0,198644.0,112628.0
명일1동,108783.0,134386.0,83179.0,93197.0,129071.0,57323.0,98853.0,133380.0,64326.0
명일2동,119188.0,174500.0,63876.0,113787.0,167250.0,60324.0,122474.0,184277.0,60670.0
고덕1동,114909.0,128532.0,101286.0,108252.0,155779.0,60725.0,132055.0,209603.0,54506.0
고덕2동,214497.0,257197.0,171798.0,194324.0,213521.0,175126.0,231542.0,283082.0,180002.0
암사1동,96064.0,120118.0,72010.0,102428.0,115175.0,89681.0,101056.0,125199.0,76913.0
암사2동,104371.0,146182.0,62559.0,114385.0,161972.0,66799.0,114775.0,145775.0,83775.0
암사3동,136327.0,106793.0,165861.0,158368.0,127753.0,188984.0,156510.0,134592.0,178428.0
천호1동,81670.0,98530.0,64810.0,88698.0,99008.0,78388.0,90321.0,100385.0,80258.0
천호2동,106435.0,129227.0,83644.0,107863.0,118530.0,97195.0,101163.0,111824.0,90502.0
천호3동,109099.0,128748.0,89449.0,112578.0,121632.0,103524.0,99552.0,113941.0,85162.0
성내1동,86124.0,113683.0,58566.0,83287.0,115834.0,50740.0,87509.0,114776.0,60242.0
성내2동,89013.0,122407.0,55619.0,114687.0,118342.0,111032.0,111764.0,113775.0,109754.0
성내3동,93484.0,110094.0,76875.0,94845.0,113885.0,75804.0,104321.0,134276.0,74366.0
길동,87701.0,113109.0,62292.0,95622.0,118929.0,72315.0,94144.0,114398.0,73891.0
둔촌1동,,,,,,,,,
둔촌2동,83418.0,105202.0,61634.0,81769.0,113461.0,50077.0,93867.0,109900.0,77833.0
